seed,perplexity,gamma,global_spearman
202244314,30,2.0,0.4294528530718015
191664964,50,0.0,0.742753183124917
191664964,50,0.5,0.6656791762781008
191664964,50,0.7,0.6384741714526939
191664964,50,1.0,0.5888487949738839
191664964,50,1.2,0.5613447369653648
191664964,50,1.5,0.47610854967663085
191664964,50,2.0,0.4477779800975066
1662057958,50,0.0,0.7317940228885504
1662057958,50,0.5,0.6753934456001394
1662057958,50,0.7,0.6274381466409364
1662057958,50,1.0,0.5952728295242735
1662057958,50,1.2,0.5389676533609624
1662057958,50,1.5,0.47627124406329935
1662057958,50,2.0,0.44070686977223567
1405681632,50,0.0,0.730353320664394
1405681632,50,0.5,0.6742041316128561
1405681632,50,0.7,0.6442472284185661
1405681632,50,1.0,0.5570695921960124
1405681632,50,1.2,0.5607944236709723
1405681632,50,1.5,0.4720904444667908
1405681632,50,2.0,0.4458611383436971
942484272,50,0.0,0.730688445001964
942484272,50,0.5,0.6739969277598747
942484272,50,0.7,0.628540700338574
942484272,50,1.0,0.6083752525793954
942484272,50,1.2,0.568774167684575
942484272,50,1.5,0.47920001083365976
942484272,50,2.0,0.4422598760159264
929893138,50,0.0,0.7321533316060292
929893138,50,0.5,0.6674504690740716
929893138,50,0.7,0.6240233211531179
929893138,50,1.0,0.5970159837854184
929893138,50,1.2,0.548488320846113
929893138,50,1.5,0.48569926325437723
929893138,50,2.0,0.43196734388365804
1843824993,50,0.0,0.7271018299050155
1843824993,50,0.5,0.6715270108331639
1843824993,50,0.7,0.6255496081354496
1843824993,50,1.0,0.5750667462468139
1843824993,50,1.2,0.5513764676735561
1843824993,50,1.5,0.4792459956806291
1843824993,50,2.0,0.4527437844199771
184566854,50,0.0,0.7369770638015619
184566854,50,0.5,0.6726856036831278
184566854,50,0.7,0.6271972637353086
184566854,50,1.0,0.5852424719545314
184566854,50,1.2,0.5575665775069305
184566854,50,1.5,0.4608520909724183
184566854,50,2.0,0.4480738380852477
1497586439,50,0.0,0.737551661975544
1497586439,50,0.5,0.6705020999808622
1497586439,50,0.7,0.6475062375580818
1497586439,50,1.0,0.582430723665993
1497586439,50,1.2,0.5694695780399915
1497586439,50,1.5,0.4856310939051655
1497586439,50,2.0,0.4511177981976305
432652533,50,0.0,0.7423129503533519
432652533,50,0.5,0.6713164418142389
432652533,50,0.7,0.6316720182620713
432652533,50,1.0,0.5832097457870935
432652533,50,1.2,0.5688276406911235
432652533,50,1.5,0.4806881877128249
432652533,50,2.0,0.44059347992505926
202244314,50,0.0,0.7404434167806546
202244314,50,0.5,0.6763762085508925
202244314,50,0.7,0.6388532731700075
202244314,50,1.0,0.592650539925908
202244314,50,1.2,0.566686389372976
202244314,50,1.5,0.4838618883574876
202244314,50,2.0,0.4450473466646439
191664964,100,0.0,0.7679702575921109
191664964,100,0.5,0.7586153661571103
191664964,100,0.7,0.7294791501150187
191664964,100,1.0,0.7011454455978774
191664964,100,1.2,0.6553995413141123
191664964,100,1.5,0.579465378128721
191664964,100,2.0,0.47477416866320504
1662057958,100,0.0,0.768200444427962
1662057958,100,0.5,0.7222143810820622
1662057958,100,0.7,0.7395417333257814
1662057958,100,1.0,0.7073034947129969
1662057958,100,1.2,0.6550010563273013
1662057958,100,1.5,0.5825500635601476
1662057958,100,2.0,0.4674790865846663
1405681632,100,0.0,0.7639617843444672
1405681632,100,0.5,0.7565244672678347
1405681632,100,0.7,0.7252298022213742
1405681632,100,1.0,0.7040533562020641
1405681632,100,1.2,0.6671335160030519
1405681632,100,1.5,0.5885889737410668
1405681632,100,2.0,0.4698362784996475
942484272,100,0.0,0.7636932560159677
942484272,100,0.5,0.7549847382245508
942484272,100,0.7,0.738635300349037
942484272,100,1.0,0.6994859409596647
942484272,100,1.2,0.6754011477103933
942484272,100,1.5,0.5608835171530864
942484272,100,2.0,0.4655281299674889
929893138,100,0.0,0.7631706137713536
929893138,100,0.5,0.7528476887933113
929893138,100,0.7,0.7303284783108039
929893138,100,1.0,0.7039091481182764
929893138,100,1.2,0.6619276185158284
929893138,100,1.5,0.5702952083610108
929893138,100,2.0,0.47312927488904966
1843824993,100,0.0,0.766252407883598
1843824993,100,0.5,0.7557159370992635
1843824993,100,0.7,0.7387593967932258
1843824993,100,1.0,0.7189326329579762
1843824993,100,1.2,0.6752763641473697
1843824993,100,1.5,0.5895640378216784
1843824993,100,2.0,0.4844018903512462
184566854,100,0.0,0.7656355654951087
184566854,100,0.5,0.7524165585106734
184566854,100,0.7,0.7319209115157223
184566854,100,1.0,0.6935852610209937
184566854,100,1.2,0.6643853000324035
184566854,100,1.5,0.5604447035469307
184566854,100,2.0,0.4722916157431204
1497586439,100,0.0,0.7638829199265107
1497586439,100,0.5,0.740606044096065
1497586439,100,0.7,0.7031514376465346
1497586439,100,1.0,0.7043169706434909
1497586439,100,1.2,0.6702388106229272
1497586439,100,1.5,0.5823878880808971
1497586439,100,2.0,0.47308703602163854
432652533,100,0.0,0.7647269392437702
432652533,100,0.5,0.7463921667817086
432652533,100,0.7,0.7382401754490221
432652533,100,1.0,0.7017762029379575
432652533,100,1.2,0.6602624002246454
432652533,100,1.5,0.5914457484316745
432652533,100,2.0,0.477005150516301
202244314,100,0.0,0.7640378421345024
202244314,100,0.5,0.7516935271549772
202244314,100,0.7,0.7432242648895898
202244314,100,1.0,0.6926733503536483
202244314,100,1.2,0.6505809987832274
202244314,100,1.5,0.5736222343576914
202244314,100,2.0,0.4692994651878336
191664964,200,0.0,0.8625096711305413
191664964,200,0.5,0.7960222239017534
191664964,200,0.7,0.7586144794906544
191664964,200,1.0,0.7209521626761812
191664964,200,1.2,0.7028160779810956
191664964,200,1.5,0.6795289695016788
191664964,200,2.0,0.5225845916161034
1662057958,200,0.0,0.8621694415330134
1662057958,200,0.5,0.808586396757135
1662057958,200,0.7,0.7632004389492023
1662057958,200,1.0,0.7359197206323402
1662057958,200,1.2,0.7010341971941453
1662057958,200,1.5,0.6804598507858256
1662057958,200,2.0,0.5323292912506425
1405681632,200,0.0,0.8631001963598165
1405681632,200,0.5,0.7972017842035052
1405681632,200,0.7,0.7673275648567477
1405681632,200,1.0,0.7253322771821832
1405681632,200,1.2,0.6770818458991498
1405681632,200,1.5,0.6493819259585348
1405681632,200,2.0,0.527786068683881
942484272,200,0.0,0.8623211994324664
942484272,200,0.5,0.7846852505498572
942484272,200,0.7,0.7605205461640137
942484272,200,1.0,0.7340409529213766
942484272,200,1.2,0.7076790449329475
942484272,200,1.5,0.6670896366325504
942484272,200,2.0,0.5321843926095932
929893138,200,0.0,0.8613384481780948
929893138,200,0.5,0.7831532262138157
929893138,200,0.7,0.7831118787838238
929893138,200,1.0,0.7476771079230061
929893138,200,1.2,0.6950622188946489
929893138,200,1.5,0.684157107544261
929893138,200,2.0,0.5270914729016744
1843824993,200,0.0,0.8624078378720315
1843824993,200,0.5,0.79821719501384
1843824993,200,0.7,0.770365804249978
1843824993,200,1.0,0.7186785853931643
1843824993,200,1.2,0.7177018651222526
1843824993,200,1.5,0.6598760826744873
1843824993,200,2.0,0.5345913618718591
184566854,200,0.0,0.8620033726747749
184566854,200,0.5,0.8101272700487417
184566854,200,0.7,0.7604019008919987
184566854,200,1.0,0.727074242871646
184566854,200,1.2,0.7023443233187207
184566854,200,1.5,0.6559989680665808
184566854,200,2.0,0.5365325244158744
1497586439,200,0.0,0.8627509607789978
1497586439,200,0.5,0.8023799345733911
1497586439,200,0.7,0.7869608059918463
1497586439,200,1.0,0.7384979494924022
1497586439,200,1.2,0.7168122064882133
1497586439,200,1.5,0.6721214425678292
1497586439,200,2.0,0.5375908496862859
432652533,200,0.0,0.8618981234572356
432652533,200,0.5,0.7805863083248141
432652533,200,0.7,0.768173616579714
432652533,200,1.0,0.7294041118422403
432652533,200,1.2,0.7040102028694876
432652533,200,1.5,0.667874486151472
432652533,200,2.0,0.5367260305846445
202244314,200,0.0,0.862768690138584
202244314,200,0.5,0.8013983294354765
202244314,200,0.7,0.7710438980983549
202244314,200,1.0,0.7129026461245388
202244314,200,1.2,0.7006443289351049
202244314,200,1.5,0.6684087126156447
202244314,200,2.0,0.533568820452505
