k,rho,gamma,seed,no_at_k
30,100,1.897959,0,0.41891666666666666
100,100,1.897959,0,0.36304
30,100,1.897959,2,0.41873666666666665
100,100,1.897959,2,0.362969
30,100,1.897959,3,0.41907
100,100,1.897959,3,0.363114
30,100,1.897959,1,0.41854
100,100,1.897959,1,0.365327
30,100,1.897959,4,0.41911333333333334
100,100,1.897959,4,0.366064
30,100,1.959184,1,0.41702666666666666
100,100,1.959184,1,0.35954
30,100,1.959184,0,0.41483333333333333
100,100,1.959184,0,0.360854
30,100,1.959184,2,0.4174966666666667
100,100,1.959184,2,0.359939
30,100,1.959184,3,0.41734333333333334
100,100,1.959184,3,0.360633
30,100,1.959184,4,0.41496666666666665
100,100,1.959184,4,0.360406
30,100,2.020408,0,0.41496666666666665
100,100,2.020408,0,0.356976
30,100,2.020408,1,0.41405333333333333
100,100,2.020408,1,0.356876
30,100,2.020408,2,0.4143633333333333
100,100,2.020408,2,0.355793
30,100,2.020408,3,0.4144933333333333
100,100,2.020408,3,0.356308
30,100,2.020408,4,0.4133266666666667
100,100,2.020408,4,0.358135
30,100,2.081633,0,0.40965
100,100,2.081633,0,0.351647
30,100,2.081633,1,0.41106333333333334
100,100,2.081633,1,0.35227
30,100,2.081633,2,0.41111333333333333
100,100,2.081633,2,0.351828
30,100,2.081633,3,0.41129666666666664
100,100,2.081633,3,0.354293
30,100,2.081633,4,0.4115
100,100,2.081633,4,0.354382
30,100,2.142857,0,0.40865666666666667
100,100,2.142857,0,0.351944
30,100,2.142857,2,0.40684
100,100,2.142857,2,0.34925
30,100,2.142857,1,0.4085
100,100,2.142857,1,0.349467
30,100,2.142857,3,0.4094466666666667
100,100,2.142857,3,0.348382
30,100,2.142857,4,0.40963666666666665
100,100,2.142857,4,0.351685
30,100,2.204082,0,0.4053233333333333
100,100,2.204082,0,0.347267
30,100,2.204082,1,0.40792
100,100,2.204082,1,0.348861
30,100,2.204082,2,0.40651333333333334
100,100,2.204082,2,0.344837
30,100,2.204082,4,0.40785
100,100,2.204082,4,0.346988
30,100,2.204082,3,0.4084933333333333
100,100,2.204082,3,0.348867
30,100,2.265306,0,0.40419666666666665
100,100,2.265306,0,0.346126
30,100,2.265306,1,0.4044833333333333
100,100,2.265306,1,0.343943
30,100,2.265306,2,0.40438666666666667
100,100,2.265306,2,0.345104
30,100,2.265306,3,0.40563
100,100,2.265306,3,0.344294
30,100,2.265306,4,0.4034066666666667
100,100,2.265306,4,0.345225
30,100,2.326531,0,0.4004066666666667
100,100,2.326531,0,0.341856
30,100,2.326531,1,0.40342666666666666
100,100,2.326531,1,0.339344
30,100,2.326531,2,0.4019933333333333
100,100,2.326531,2,0.341077
30,100,2.326531,3,0.4017366666666667
100,100,2.326531,3,0.341068
30,100,2.326531,4,0.4010766666666667
100,100,2.326531,4,0.340717
30,100,2.387755,1,0.4011266666666667
100,100,2.387755,1,0.337855
30,100,2.387755,0,0.40125
100,100,2.387755,0,0.340959
30,100,2.387755,2,0.40186
100,100,2.387755,2,0.338473
30,100,2.387755,3,0.39965666666666666
100,100,2.387755,3,0.339181
30,100,2.387755,4,0.40004
100,100,2.387755,4,0.340359
30,100,2.44898,0,0.3977366666666667
100,100,2.44898,0,0.337373
30,100,2.44898,1,0.3992
100,100,2.44898,1,0.339175
30,100,2.44898,2,0.39724
100,100,2.44898,2,0.337386
30,100,2.44898,3,0.39758
100,100,2.44898,3,0.335023
30,100,2.44898,4,0.39793
100,100,2.44898,4,0.33667
30,100,2.510204,0,0.39560666666666666
100,100,2.510204,0,0.333681
30,100,2.510204,1,0.39678
100,100,2.510204,1,0.33478
30,100,2.510204,2,0.39589
100,100,2.510204,2,0.334524
30,100,2.510204,3,0.3972233333333333
100,100,2.510204,3,0.33589
30,100,2.510204,4,0.39496
100,100,2.510204,4,0.333929
30,100,2.571429,0,0.39455
100,100,2.571429,0,0.33059
30,100,2.571429,1,0.3956633333333333
100,100,2.571429,1,0.332609
30,100,2.571429,2,0.39472
100,100,2.571429,2,0.333203
30,100,2.571429,3,0.39338666666666666
100,100,2.571429,3,0.330963
30,100,2.571429,4,0.3949666666666667
100,100,2.571429,4,0.332954
30,100,2.632653,0,0.39358666666666664
100,100,2.632653,0,0.329315
30,100,2.632653,1,0.39188666666666666
100,100,2.632653,1,0.32846
30,100,2.632653,2,0.3925133333333333
100,100,2.632653,2,0.329808
30,100,2.632653,3,0.39270333333333335
100,100,2.632653,3,0.329876
30,100,2.632653,4,0.3927233333333333
100,100,2.632653,4,0.331327
30,100,2.693878,1,0.3897333333333333
100,100,2.693878,1,0.327514
30,100,2.693878,0,0.3888933333333333
100,100,2.693878,0,0.327434
30,100,2.693878,2,0.39102333333333333
100,100,2.693878,2,0.32665
30,100,2.693878,3,0.39086666666666664
100,100,2.693878,3,0.330183
30,100,2.693878,4,0.39035
100,100,2.693878,4,0.329202
30,100,2.755102,0,0.38726666666666665
100,100,2.755102,0,0.32317
30,100,2.755102,1,0.38738666666666666
100,100,2.755102,1,0.322304
30,100,2.755102,2,0.3894166666666667
100,100,2.755102,2,0.324414
30,100,2.755102,3,0.38772
100,100,2.755102,3,0.324647
30,100,2.755102,4,0.38816333333333336
100,100,2.755102,4,0.327669
30,100,2.816327,0,0.38727
100,100,2.816327,0,0.324304
30,100,2.816327,1,0.38527
100,100,2.816327,1,0.324126
30,100,2.816327,2,0.3863933333333333
100,100,2.816327,2,0.324637
30,100,2.816327,4,0.3859533333333333
100,100,2.816327,4,0.324044
30,100,2.816327,3,0.38506666666666667
100,100,2.816327,3,0.3225
30,100,2.877551,0,0.38439666666666666
100,100,2.877551,0,0.321808
30,100,2.877551,1,0.38521333333333335
100,100,2.877551,1,0.323112
30,100,2.877551,2,0.38432666666666665
100,100,2.877551,2,0.319795
30,100,2.877551,3,0.38477666666666666
100,100,2.877551,3,0.321006
30,100,2.877551,4,0.38561
100,100,2.877551,4,0.322308
30,100,2.938776,0,0.3813666666666667
100,100,2.938776,0,0.318487
30,100,2.938776,1,0.38299333333333335
100,100,2.938776,1,0.319619
30,100,2.938776,2,0.38276666666666664
100,100,2.938776,2,0.319237
30,100,2.938776,3,0.38505666666666666
100,100,2.938776,3,0.320597
30,100,2.938776,4,0.3845366666666667
100,100,2.938776,4,0.320969
30,100,3.0,0,0.3797833333333333
100,100,3.0,0,0.318039
30,100,3.0,1,0.38168
100,100,3.0,1,0.319757
30,100,3.0,3,0.3808533333333333
100,100,3.0,3,0.318823
30,100,3.0,2,0.38159
100,100,3.0,2,0.315698
30,100,3.0,4,0.38138666666666665
100,100,3.0,4,0.318945
