dataset,gamma,rho,k,measure,eff_size,eff_over_k,no_mean,no_std,n_seeds
fashion_mnist,0.0,30,100,two_pow_entropy,90.0,0.9,0.42656025714285717,0.00012476428060257953,5
fashion_mnist,0.214286,30,10,thr_c0.25,90.0,9.0,0.2397442857142857,0.00018120458614729397,5
fashion_mnist,0.214286,30,10,thr_c0.5,89.95828571428571,8.995828571428572,0.2397442857142857,0.00018120458614729397,5
fashion_mnist,0.214286,30,10,thr_c1.0,33.601885714285714,3.3601885714285715,0.2397442857142857,0.00018120458614729397,5
fashion_mnist,0.214286,30,10,participation_ratio,82.1028517586612,8.21028517586612,0.2397442857142857,0.00018120458614729397,5
fashion_mnist,0.214286,30,10,two_pow_entropy,86.1608485953289,8.61608485953289,0.2397442857142857,0.00018120458614729397,5
fashion_mnist,0.214286,30,30,thr_c0.25,90.0,3.0,0.3403202857142857,5.077771575437936e-05,5
fashion_mnist,0.214286,30,30,thr_c0.5,89.95828571428571,2.9986095238095234,0.3403202857142857,5.077771575437936e-05,5
fashion_mnist,0.214286,30,30,thr_c1.0,33.601885714285714,1.1200628571428572,0.3403202857142857,5.077771575437936e-05,5
fashion_mnist,0.214286,30,30,participation_ratio,82.1028517586612,2.736761725288707,0.3403202857142857,5.077771575437936e-05,5
fashion_mnist,0.214286,30,30,two_pow_entropy,86.1608485953289,2.872028286510963,0.3403202857142857,5.077771575437936e-05,5
fashion_mnist,0.214286,30,100,thr_c0.25,90.0,0.9,0.4299203142857143,0.00027536853821149296,5
fashion_mnist,0.214286,30,100,thr_c0.5,89.95828571428571,0.8995828571428571,0.4299203142857143,0.00027536853821149296,5
fashion_mnist,0.214286,30,100,thr_c1.0,33.601885714285714,0.3360188571428571,0.4299203142857143,0.00027536853821149296,5
fashion_mnist,0.214286,30,100,participation_ratio,82.1028517586612,0.821028517586612,0.4299203142857143,0.00027536853821149296,5
fashion_mnist,0.214286,30,100,two_pow_entropy,86.1608485953289,0.861608485953289,0.4299203142857143,0.00027536853821149296,5
fashion_mnist,0.428571,30,10,thr_c0.25,89.88017142857143,8.988017142857142,0.29596542857142855,0.0004160145209396506,5
fashion_mnist,0.428571,30,10,thr_c0.5,75.28897142857143,7.528897142857143,0.29596542857142855,0.0004160145209396506,5
fashion_mnist,0.428571,30,10,thr_c1.0,29.225985714285716,2.922598571428572,0.29596542857142855,0.0004160145209396506,5
fashion_mnist,0.428571,30,10,participation_ratio,60.17912279351521,6.017912279351521,0.29596542857142855,0.0004160145209396506,5
fashion_mnist,0.428571,30,10,two_pow_entropy,74.28697748665826,7.428697748665826,0.29596542857142855,0.0004160145209396506,5
fashion_mnist,0.428571,30,30,thr_c0.25,89.88017142857143,2.9960057142857144,0.36819428571428564,0.00021891548809917642,5
fashion_mnist,0.428571,30,30,thr_c0.5,75.28897142857143,2.509632380952381,0.36819428571428564,0.00021891548809917642,5
fashion_mnist,0.428571,30,30,thr_c1.0,29.225985714285716,0.9741995238095239,0.36819428571428564,0.00021891548809917642,5
fashion_mnist,0.428571,30,30,participation_ratio,60.17912279351521,2.0059707597838403,0.36819428571428564,0.00021891548809917642,5
fashion_mnist,0.428571,30,30,two_pow_entropy,74.28697748665826,2.4762325828886085,0.36819428571428564,0.00021891548809917642,5
fashion_mnist,0.428571,30,100,thr_c0.25,89.88017142857143,0.8988017142857143,0.4284331428571428,0.00010067677112868648,5
fashion_mnist,0.428571,30,100,thr_c0.5,75.28897142857143,0.7528897142857143,0.4284331428571428,0.00010067677112868648,5
fashion_mnist,0.428571,30,100,thr_c1.0,29.225985714285716,0.2922598571428572,0.4284331428571428,0.00010067677112868648,5
fashion_mnist,0.428571,30,100,participation_ratio,60.17912279351521,0.6017912279351522,0.4284331428571428,0.00010067677112868648,5
fashion_mnist,0.428571,30,100,two_pow_entropy,74.28697748665826,0.7428697748665826,0.4284331428571428,0.00010067677112868648,5
fashion_mnist,0.642857,30,10,thr_c0.25,82.2937,8.22937,0.35021599999999997,0.0003365362581672679,5
fashion_mnist,0.642857,30,10,thr_c0.5,51.1204,5.1120399999999995,0.35021599999999997,0.0003365362581672679,5
fashion_mnist,0.642857,30,10,thr_c1.0,24.891785714285717,2.489178571428572,0.35021599999999997,0.0003365362581672679,5
fashion_mnist,0.642857,30,10,participation_ratio,36.57842212273511,3.6578422122735113,0.35021599999999997,0.0003365362581672679,5
fashion_mnist,0.642857,30,10,two_pow_entropy,57.051544320798016,5.7051544320798016,0.35021599999999997,0.0003365362581672679,5
fashion_mnist,0.642857,30,30,thr_c0.25,82.2937,2.7431233333333336,0.3843178095238095,0.00022222388661508193,5
fashion_mnist,0.642857,30,30,thr_c0.5,51.1204,1.7040133333333332,0.3843178095238095,0.00022222388661508193,5
fashion_mnist,0.642857,30,30,thr_c1.0,24.891785714285717,0.8297261904761906,0.3843178095238095,0.00022222388661508193,5
fashion_mnist,0.642857,30,30,participation_ratio,36.57842212273511,1.2192807374245038,0.3843178095238095,0.00022222388661508193,5
fashion_mnist,0.642857,30,30,two_pow_entropy,57.051544320798016,1.9017181440266004,0.3843178095238095,0.00022222388661508193,5
fashion_mnist,0.642857,30,100,thr_c0.25,82.2937,0.822937,0.4193637714285714,8.602992360281086e-05,5
fashion_mnist,0.642857,30,100,thr_c0.5,51.1204,0.511204,0.4193637714285714,8.602992360281086e-05,5
fashion_mnist,0.642857,30,100,thr_c1.0,24.891785714285717,0.24891785714285716,0.4193637714285714,8.602992360281086e-05,5
fashion_mnist,0.642857,30,100,participation_ratio,36.57842212273511,0.3657842212273511,0.4193637714285714,8.602992360281086e-05,5
fashion_mnist,0.642857,30,100,two_pow_entropy,57.051544320798016,0.5705154432079802,0.4193637714285714,8.602992360281086e-05,5
fashion_mnist,0.857143,30,10,thr_c0.25,60.70208571428572,6.070208571428572,0.3851354285714286,0.0001959475148386122,5
fashion_mnist,0.857143,30,10,thr_c0.5,37.23225714285714,3.7232257142857135,0.3851354285714286,0.0001959475148386122,5
fashion_mnist,0.857143,30,10,thr_c1.0,20.843414285714285,2.0843414285714283,0.3851354285714286,0.0001959475148386122,5
fashion_mnist,0.857143,30,10,participation_ratio,20.954300176532072,2.0954300176532072,0.3851354285714286,0.0001959475148386122,5
fashion_mnist,0.857143,30,10,two_pow_entropy,39.62185170116408,3.9621851701164084,0.3851354285714286,0.0001959475148386122,5
fashion_mnist,0.857143,30,30,thr_c0.25,60.70208571428572,2.0234028571428575,0.38766104761904757,0.00021888905233829917,5
fashion_mnist,0.857143,30,30,thr_c0.5,37.23225714285714,1.241075238095238,0.38766104761904757,0.00021888905233829917,5
fashion_mnist,0.857143,30,30,thr_c1.0,20.843414285714285,0.6947804761904762,0.38766104761904757,0.00021888905233829917,5
fashion_mnist,0.857143,30,30,participation_ratio,20.954300176532072,0.698476672551069,0.38766104761904757,0.00021888905233829917,5
fashion_mnist,0.857143,30,30,two_pow_entropy,39.62185170116408,1.3207283900388027,0.38766104761904757,0.00021888905233829917,5
fashion_mnist,0.857143,30,100,thr_c0.25,60.70208571428572,0.6070208571428573,0.40765957142857145,0.00022178003443382822,5
fashion_mnist,0.857143,30,100,thr_c0.5,37.23225714285714,0.3723225714285714,0.40765957142857145,0.00022178003443382822,5
fashion_mnist,0.857143,30,100,thr_c1.0,20.843414285714285,0.20843414285714285,0.40765957142857145,0.00022178003443382822,5
fashion_mnist,0.857143,30,100,participation_ratio,20.954300176532072,0.20954300176532073,0.40765957142857145,0.00022178003443382822,5
fashion_mnist,0.857143,30,100,two_pow_entropy,39.62185170116408,0.39621851701164085,0.40765957142857145,0.00022178003443382822,5
fashion_mnist,1.071429,30,10,thr_c0.25,43.78384285714286,4.378384285714286,0.39996599999999993,0.00020623228433501803,5
fashion_mnist,1.071429,30,10,thr_c0.5,28.30542857142857,2.830542857142857,0.39996599999999993,0.00020623228433501803,5
fashion_mnist,1.071429,30,10,thr_c1.0,17.2966,1.7296600000000002,0.39996599999999993,0.00020623228433501803,5
fashion_mnist,1.071429,30,10,participation_ratio,12.72924196670623,1.272924196670623,0.39996599999999993,0.00020623228433501803,5
fashion_mnist,1.071429,30,10,two_pow_entropy,26.00356112986765,2.600356112986765,0.39996599999999993,0.00020623228433501803,5
fashion_mnist,1.071429,30,30,thr_c0.25,43.78384285714286,1.4594614285714287,0.38265771428571427,0.00012232865289755584,5
fashion_mnist,1.071429,30,30,thr_c0.5,28.30542857142857,0.9435142857142857,0.38265771428571427,0.00012232865289755584,5
fashion_mnist,1.071429,30,30,thr_c1.0,17.2966,0.5765533333333334,0.38265771428571427,0.00012232865289755584,5
fashion_mnist,1.071429,30,30,participation_ratio,12.72924196670623,0.42430806555687434,0.38265771428571427,0.00012232865289755584,5
fashion_mnist,1.071429,30,30,two_pow_entropy,26.00356112986765,0.8667853709955883,0.38265771428571427,0.00012232865289755584,5
fashion_mnist,1.071429,30,100,thr_c0.25,43.78384285714286,0.4378384285714286,0.39525228571428567,0.0005451908484416189,5
fashion_mnist,1.071429,30,100,thr_c0.5,28.30542857142857,0.2830542857142857,0.39525228571428567,0.0005451908484416189,5
fashion_mnist,1.071429,30,100,thr_c1.0,17.2966,0.172966,0.39525228571428567,0.0005451908484416189,5
fashion_mnist,1.071429,30,100,participation_ratio,12.72924196670623,0.12729241966706228,0.39525228571428567,0.0005451908484416189,5
fashion_mnist,1.071429,30,100,two_pow_entropy,26.00356112986765,0.2600356112986765,0.39525228571428567,0.0005451908484416189,5
fashion_mnist,1.285714,30,10,thr_c0.25,32.65578571428571,3.265578571428571,0.404078,5.443288321878849e-05,5
fashion_mnist,1.285714,30,10,thr_c0.5,22.105942857142857,2.2105942857142855,0.404078,5.443288321878849e-05,5
fashion_mnist,1.285714,30,10,thr_c1.0,14.350114285714286,1.4350114285714286,0.404078,5.443288321878849e-05,5
fashion_mnist,1.285714,30,10,participation_ratio,8.527228723504786,0.8527228723504786,0.404078,5.443288321878849e-05,5
fashion_mnist,1.285714,30,10,two_pow_entropy,17.1257831591546,1.7125783159154602,0.404078,5.443288321878849e-05,5
fashion_mnist,1.285714,30,30,thr_c0.25,32.65578571428571,1.0885261904761905,0.3745374285714286,0.00016147354339152674,5
fashion_mnist,1.285714,30,30,thr_c0.5,22.105942857142857,0.7368647619047619,0.3745374285714286,0.00016147354339152674,5
fashion_mnist,1.285714,30,30,thr_c1.0,14.350114285714286,0.47833714285714285,0.3745374285714286,0.00016147354339152674,5
fashion_mnist,1.285714,30,30,participation_ratio,8.527228723504786,0.28424095745015954,0.3745374285714286,0.00016147354339152674,5
fashion_mnist,1.285714,30,30,two_pow_entropy,17.1257831591546,0.5708594386384866,0.3745374285714286,0.00016147354339152674,5
fashion_mnist,1.285714,30,100,thr_c0.25,32.65578571428571,0.3265578571428571,0.38274225714285715,0.00019253302711641395,5
fashion_mnist,1.285714,30,100,thr_c0.5,22.105942857142857,0.22105942857142857,0.38274225714285715,0.00019253302711641395,5
fashion_mnist,1.285714,30,100,thr_c1.0,14.350114285714286,0.14350114285714285,0.38274225714285715,0.00019253302711641395,5
fashion_mnist,1.285714,30,100,participation_ratio,8.527228723504786,0.08527228723504786,0.38274225714285715,0.00019253302711641395,5
fashion_mnist,1.285714,30,100,two_pow_entropy,17.1257831591546,0.171257831591546,0.38274225714285715,0.00019253302711641395,5
fashion_mnist,1.5,30,10,thr_c0.25,25.176528571428573,2.517652857142857,0.40230171428571426,0.00010788656174001067,5
fashion_mnist,1.5,30,10,thr_c0.5,17.671257142857144,1.7671257142857144,0.40230171428571426,0.00010788656174001067,5
fashion_mnist,1.5,30,10,thr_c1.0,11.989457142857145,1.1989457142857145,0.40230171428571426,0.00010788656174001067,5
fashion_mnist,1.5,30,10,participation_ratio,6.248854168304418,0.6248854168304419,0.40230171428571426,0.00010788656174001067,5
fashion_mnist,1.5,30,10,two_pow_entropy,11.83331740537406,1.183331740537406,0.40230171428571426,0.00010788656174001067,5
fashion_mnist,1.5,30,30,thr_c0.25,25.176528571428573,0.8392176190476192,0.3655681904761904,0.00017279912446238483,5
fashion_mnist,1.5,30,30,thr_c0.5,17.671257142857144,0.5890419047619048,0.3655681904761904,0.00017279912446238483,5
fashion_mnist,1.5,30,30,thr_c1.0,11.989457142857145,0.39964857142857146,0.3655681904761904,0.00017279912446238483,5
fashion_mnist,1.5,30,30,participation_ratio,6.248854168304418,0.2082951389434806,0.3655681904761904,0.00017279912446238483,5
fashion_mnist,1.5,30,30,two_pow_entropy,11.83331740537406,0.3944439135124687,0.3655681904761904,0.00017279912446238483,5
fashion_mnist,1.5,30,100,thr_c0.25,25.176528571428573,0.25176528571428575,0.3712664571428571,0.00031227979866309627,5
fashion_mnist,1.5,30,100,thr_c0.5,17.671257142857144,0.17671257142857144,0.3712664571428571,0.00031227979866309627,5
fashion_mnist,1.5,30,100,thr_c1.0,11.989457142857145,0.11989457142857145,0.3712664571428571,0.00031227979866309627,5
fashion_mnist,1.5,30,100,participation_ratio,6.248854168304418,0.06248854168304418,0.3712664571428571,0.00031227979866309627,5
fashion_mnist,1.5,30,100,two_pow_entropy,11.83331740537406,0.11833317405374061,0.3712664571428571,0.00031227979866309627,5
fashion_mnist,1.714286,30,10,thr_c0.25,20.008042857142858,2.0008042857142856,0.3978757142857143,0.00013716666460021927,5
fashion_mnist,1.714286,30,10,thr_c0.5,14.457957142857143,1.4457957142857143,0.3978757142857143,0.00013716666460021927,5
fashion_mnist,1.714286,30,10,thr_c1.0,10.146228571428573,1.0146228571428573,0.3978757142857143,0.00013716666460021927,5
fashion_mnist,1.714286,30,10,participation_ratio,4.910901210637464,0.4910901210637464,0.3978757142857143,0.00013716666460021927,5
fashion_mnist,1.714286,30,10,two_pow_entropy,8.700105065079821,0.8700105065079822,0.3978757142857143,0.00013716666460021927,5
fashion_mnist,1.714286,30,30,thr_c0.25,20.008042857142858,0.666934761904762,0.35602619047619044,0.0002272746946936125,5
fashion_mnist,1.714286,30,30,thr_c0.5,14.457957142857143,0.4819319047619048,0.35602619047619044,0.0002272746946936125,5
fashion_mnist,1.714286,30,30,thr_c1.0,10.146228571428573,0.3382076190476191,0.35602619047619044,0.0002272746946936125,5
fashion_mnist,1.714286,30,30,participation_ratio,4.910901210637464,0.1636967070212488,0.35602619047619044,0.0002272746946936125,5
fashion_mnist,1.714286,30,30,two_pow_entropy,8.700105065079821,0.29000350216932735,0.35602619047619044,0.0002272746946936125,5
fashion_mnist,1.714286,30,100,thr_c0.25,20.008042857142858,0.20008042857142858,0.36019959999999995,0.00032744556674914495,5
fashion_mnist,1.714286,30,100,thr_c0.5,14.457957142857143,0.14457957142857145,0.36019959999999995,0.00032744556674914495,5
fashion_mnist,1.714286,30,100,thr_c1.0,10.146228571428573,0.10146228571428573,0.36019959999999995,0.00032744556674914495,5
fashion_mnist,1.714286,30,100,participation_ratio,4.910901210637464,0.04910901210637464,0.36019959999999995,0.00032744556674914495,5
fashion_mnist,1.714286,30,100,two_pow_entropy,8.700105065079821,0.08700105065079822,0.36019959999999995,0.00032744556674914495,5
fashion_mnist,1.928571,30,10,thr_c0.25,16.34522857142857,1.6345228571428572,0.3928548571428571,0.00012259973033232273,5
fashion_mnist,1.928571,30,10,thr_c0.5,12.088614285714286,1.2088614285714285,0.3928548571428571,0.00012259973033232273,5
fashion_mnist,1.928571,30,10,thr_c1.0,8.718,0.8718,0.3928548571428571,0.00012259973033232273,5
fashion_mnist,1.928571,30,10,participation_ratio,4.064475056689777,0.4064475056689777,0.3928548571428571,0.00012259973033232273,5
fashion_mnist,1.928571,30,10,two_pow_entropy,6.773108050114197,0.6773108050114197,0.3928548571428571,0.00012259973033232273,5
fashion_mnist,1.928571,30,30,thr_c0.25,16.34522857142857,0.5448409523809523,0.3479534285714286,0.0002207974415705283,5
fashion_mnist,1.928571,30,30,thr_c0.5,12.088614285714286,0.40295380952380955,0.3479534285714286,0.0002207974415705283,5
fashion_mnist,1.928571,30,30,thr_c1.0,8.718,0.2906,0.3479534285714286,0.0002207974415705283,5
fashion_mnist,1.928571,30,30,participation_ratio,4.064475056689777,0.13548250188965924,0.3479534285714286,0.0002207974415705283,5
fashion_mnist,1.928571,30,30,two_pow_entropy,6.773108050114197,0.2257702683371399,0.3479534285714286,0.0002207974415705283,5
fashion_mnist,1.928571,30,100,thr_c0.25,16.34522857142857,0.16345228571428572,0.3505248857142857,0.0005874141424020206,5
fashion_mnist,1.928571,30,100,thr_c0.5,12.088614285714286,0.12088614285714286,0.3505248857142857,0.0005874141424020206,5
fashion_mnist,1.928571,30,100,thr_c1.0,8.718,0.08718,0.3505248857142857,0.0005874141424020206,5
fashion_mnist,1.928571,30,100,participation_ratio,4.064475056689777,0.04064475056689777,0.3505248857142857,0.0005874141424020206,5
fashion_mnist,1.928571,30,100,two_pow_entropy,6.773108050114197,0.06773108050114197,0.3505248857142857,0.0005874141424020206,5
fashion_mnist,2.142857,30,10,thr_c0.25,13.667885714285717,1.3667885714285717,0.3867388571428571,0.00020944903427606832,5
fashion_mnist,2.142857,30,10,thr_c0.5,10.302171428571429,1.030217142857143,0.3867388571428571,0.00020944903427606832,5
fashion_mnist,2.142857,30,10,thr_c1.0,7.612157142857143,0.7612157142857143,0.3867388571428571,0.00020944903427606832,5
fashion_mnist,2.142857,30,10,participation_ratio,3.494337320143748,0.34943373201437483,0.3867388571428571,0.00020944903427606832,5
fashion_mnist,2.142857,30,10,two_pow_entropy,5.52475582943789,0.552475582943789,0.3867388571428571,0.00020944903427606832,5
fashion_mnist,2.142857,30,30,thr_c0.25,13.667885714285717,0.45559619047619054,0.3398940952380952,0.00017442970892601816,5
fashion_mnist,2.142857,30,30,thr_c0.5,10.302171428571429,0.34340571428571426,0.3398940952380952,0.00017442970892601816,5
fashion_mnist,2.142857,30,30,thr_c1.0,7.612157142857143,0.2537385714285714,0.3398940952380952,0.00017442970892601816,5
fashion_mnist,2.142857,30,30,participation_ratio,3.494337320143748,0.11647791067145827,0.3398940952380952,0.00017442970892601816,5
fashion_mnist,2.142857,30,30,two_pow_entropy,5.52475582943789,0.18415852764792967,0.3398940952380952,0.00017442970892601816,5
fashion_mnist,2.142857,30,100,thr_c0.25,13.667885714285717,0.13667885714285716,0.3410281142857142,0.0002557477456161665,5
fashion_mnist,2.142857,30,100,thr_c0.5,10.302171428571429,0.10302171428571429,0.3410281142857142,0.0002557477456161665,5
fashion_mnist,2.142857,30,100,thr_c1.0,7.612157142857143,0.07612157142857143,0.3410281142857142,0.0002557477456161665,5
fashion_mnist,2.142857,30,100,participation_ratio,3.494337320143748,0.034943373201437485,0.3410281142857142,0.0002557477456161665,5
fashion_mnist,2.142857,30,100,two_pow_entropy,5.52475582943789,0.0552475582943789,0.3410281142857142,0.0002557477456161665,5
fashion_mnist,2.357143,30,10,thr_c0.25,11.659442857142857,1.1659442857142857,0.3811422857142857,0.00011797128671755901,5
fashion_mnist,2.357143,30,10,thr_c0.5,8.941714285714285,0.8941714285714285,0.3811422857142857,0.00011797128671755901,5
fashion_mnist,2.357143,30,10,thr_c1.0,6.737828571428572,0.6737828571428572,0.3811422857142857,0.00011797128671755901,5
fashion_mnist,2.357143,30,10,participation_ratio,3.09017045335263,0.30901704533526303,0.3811422857142857,0.00011797128671755901,5
fashion_mnist,2.357143,30,10,two_pow_entropy,4.673920473864039,0.46739204738640394,0.3811422857142857,0.00011797128671755901,5
fashion_mnist,2.357143,30,30,thr_c0.25,11.659442857142857,0.38864809523809524,0.332358,0.0002570069129186591,5
fashion_mnist,2.357143,30,30,thr_c0.5,8.941714285714285,0.29805714285714285,0.332358,0.0002570069129186591,5
fashion_mnist,2.357143,30,30,thr_c1.0,6.737828571428572,0.22459428571428575,0.332358,0.0002570069129186591,5
fashion_mnist,2.357143,30,30,participation_ratio,3.09017045335263,0.10300568177842101,0.332358,0.0002570069129186591,5
fashion_mnist,2.357143,30,30,two_pow_entropy,4.673920473864039,0.1557973491288013,0.332358,0.0002570069129186591,5
fashion_mnist,2.357143,30,100,thr_c0.25,11.659442857142857,0.11659442857142857,0.3327836285714285,0.00027676630678503895,5
fashion_mnist,2.357143,30,100,thr_c0.5,8.941714285714285,0.08941714285714285,0.3327836285714285,0.00027676630678503895,5
fashion_mnist,2.357143,30,100,thr_c1.0,6.737828571428572,0.06737828571428572,0.3327836285714285,0.00027676630678503895,5
fashion_mnist,2.357143,30,100,participation_ratio,3.09017045335263,0.0309017045335263,0.3327836285714285,0.00027676630678503895,5
fashion_mnist,2.357143,30,100,two_pow_entropy,4.673920473864039,0.04673920473864039,0.3327836285714285,0.00027676630678503895,5
fashion_mnist,2.571429,30,10,thr_c0.25,10.118085714285714,1.0118085714285714,0.37604485714285707,0.000257259656013637,5
fashion_mnist,2.571429,30,10,thr_c0.5,7.884214285714286,0.7884214285714286,0.37604485714285707,0.000257259656013637,5
fashion_mnist,2.571429,30,10,thr_c1.0,6.042414285714286,0.6042414285714286,0.37604485714285707,0.000257259656013637,5
fashion_mnist,2.571429,30,10,participation_ratio,2.791566039489577,0.2791566039489577,0.37604485714285707,0.000257259656013637,5
fashion_mnist,2.571429,30,10,two_pow_entropy,4.067547944142148,0.4067547944142148,0.37604485714285707,0.000257259656013637,5
fashion_mnist,2.571429,30,30,thr_c0.25,10.118085714285714,0.3372695238095238,0.3253006666666666,0.0003884332854346643,5
fashion_mnist,2.571429,30,30,thr_c0.5,7.884214285714286,0.26280714285714285,0.3253006666666666,0.0003884332854346643,5
fashion_mnist,2.571429,30,30,thr_c1.0,6.042414285714286,0.20141380952380952,0.3253006666666666,0.0003884332854346643,5
fashion_mnist,2.571429,30,30,participation_ratio,2.791566039489577,0.09305220131631924,0.3253006666666666,0.0003884332854346643,5
fashion_mnist,2.571429,30,30,two_pow_entropy,4.067547944142148,0.13558493147140493,0.3253006666666666,0.0003884332854346643,5
fashion_mnist,2.571429,30,100,thr_c0.25,10.118085714285714,0.10118085714285714,0.32502991428571426,0.0008145515185220205,5
fashion_mnist,2.571429,30,100,thr_c0.5,7.884214285714286,0.07884214285714286,0.32502991428571426,0.0008145515185220205,5
fashion_mnist,2.571429,30,100,thr_c1.0,6.042414285714286,0.06042414285714286,0.32502991428571426,0.0008145515185220205,5
fashion_mnist,2.571429,30,100,participation_ratio,2.791566039489577,0.02791566039489577,0.32502991428571426,0.0008145515185220205,5
fashion_mnist,2.571429,30,100,two_pow_entropy,4.067547944142148,0.040675479441421476,0.32502991428571426,0.0008145515185220205,5
fashion_mnist,2.785714,30,10,thr_c0.25,8.918185714285714,0.8918185714285715,0.37082514285714285,0.00016357386149158776,5
fashion_mnist,2.785714,30,10,thr_c0.5,7.041185714285715,0.7041185714285715,0.37082514285714285,0.00016357386149158776,5
fashion_mnist,2.785714,30,10,thr_c1.0,5.4798857142857145,0.5479885714285715,0.37082514285714285,0.00016357386149158776,5
fashion_mnist,2.785714,30,10,participation_ratio,2.563415860541877,0.25634158605418766,0.37082514285714285,0.00016357386149158776,5
fashion_mnist,2.785714,30,10,two_pow_entropy,3.618778675532655,0.3618778675532655,0.37082514285714285,0.00016357386149158776,5
fashion_mnist,2.785714,30,30,thr_c0.25,8.918185714285714,0.29727285714285717,0.318571238095238,0.00018122150413260734,5
fashion_mnist,2.785714,30,30,thr_c0.5,7.041185714285715,0.23470619047619048,0.318571238095238,0.00018122150413260734,5
fashion_mnist,2.785714,30,30,thr_c1.0,5.4798857142857145,0.18266285714285715,0.318571238095238,0.00018122150413260734,5
fashion_mnist,2.785714,30,30,participation_ratio,2.563415860541877,0.0854471953513959,0.318571238095238,0.00018122150413260734,5
fashion_mnist,2.785714,30,30,two_pow_entropy,3.618778675532655,0.1206259558510885,0.318571238095238,0.00018122150413260734,5
fashion_mnist,2.785714,30,100,thr_c0.25,8.918185714285714,0.08918185714285715,0.3170282571428571,0.0002826102298941515,5
fashion_mnist,2.785714,30,100,thr_c0.5,7.041185714285715,0.07041185714285715,0.3170282571428571,0.0002826102298941515,5
fashion_mnist,2.785714,30,100,thr_c1.0,5.4798857142857145,0.05479885714285714,0.3170282571428571,0.0002826102298941515,5
fashion_mnist,2.785714,30,100,participation_ratio,2.563415860541877,0.025634158605418768,0.3170282571428571,0.0002826102298941515,5
fashion_mnist,2.785714,30,100,two_pow_entropy,3.618778675532655,0.03618778675532655,0.3170282571428571,0.0002826102298941515,5
fashion_mnist,3.0,30,10,thr_c0.25,7.965885714285714,0.7965885714285714,0.36633971428571427,0.000175178975534705,5
fashion_mnist,3.0,30,10,thr_c0.5,6.361671428571428,0.6361671428571428,0.36633971428571427,0.000175178975534705,5
fashion_mnist,3.0,30,10,thr_c1.0,5.014671428571429,0.5014671428571429,0.36633971428571427,0.000175178975534705,5
fashion_mnist,3.0,30,10,participation_ratio,2.384223126990348,0.2384223126990348,0.36633971428571427,0.000175178975534705,5
fashion_mnist,3.0,30,10,two_pow_entropy,3.276002944976204,0.3276002944976204,0.36633971428571427,0.000175178975534705,5
fashion_mnist,3.0,30,30,thr_c0.25,7.965885714285714,0.2655295238095238,0.3124863809523809,0.00022227163622943788,5
fashion_mnist,3.0,30,30,thr_c0.5,6.361671428571428,0.2120557142857143,0.3124863809523809,0.00022227163622943788,5
fashion_mnist,3.0,30,30,thr_c1.0,5.014671428571429,0.1671557142857143,0.3124863809523809,0.00022227163622943788,5
fashion_mnist,3.0,30,30,participation_ratio,2.384223126990348,0.0794741042330116,0.3124863809523809,0.00022227163622943788,5
fashion_mnist,3.0,30,30,two_pow_entropy,3.276002944976204,0.10920009816587346,0.3124863809523809,0.00022227163622943788,5
fashion_mnist,3.0,30,100,thr_c0.25,7.965885714285714,0.07965885714285714,0.30945214285714284,0.00037532661150807594,5
fashion_mnist,3.0,30,100,thr_c0.5,6.361671428571428,0.06361671428571429,0.30945214285714284,0.00037532661150807594,5
fashion_mnist,3.0,30,100,thr_c1.0,5.014671428571429,0.05014671428571429,0.30945214285714284,0.00037532661150807594,5
fashion_mnist,3.0,30,100,participation_ratio,2.384223126990348,0.02384223126990348,0.30945214285714284,0.00037532661150807594,5
fashion_mnist,3.0,30,100,two_pow_entropy,3.276002944976204,0.03276002944976204,0.30945214285714284,0.00037532661150807594,5
fashion_mnist,0.0,50,10,thr_c0.25,150.0,15.0,0.15547371428571422,0.00010715847505217179,5
fashion_mnist,0.0,50,10,thr_c0.5,150.0,15.0,0.15547371428571422,0.00010715847505217179,5
fashion_mnist,0.0,50,10,thr_c1.0,150.0,15.0,0.15547371428571422,0.00010715847505217179,5
fashion_mnist,0.0,50,10,participation_ratio,149.99999999999997,14.999999999999996,0.15547371428571422,0.00010715847505217179,5
fashion_mnist,0.0,50,10,two_pow_entropy,149.99999999999974,14.999999999999975,0.15547371428571422,0.00010715847505217179,5
fashion_mnist,0.0,50,30,thr_c0.25,150.0,5.0,0.26490438095238095,7.953287658604612e-05,5
fashion_mnist,0.0,50,30,thr_c0.5,150.0,5.0,0.26490438095238095,7.953287658604612e-05,5
fashion_mnist,0.0,50,30,thr_c1.0,150.0,5.0,0.26490438095238095,7.953287658604612e-05,5
fashion_mnist,0.0,50,30,participation_ratio,149.99999999999997,4.999999999999999,0.26490438095238095,7.953287658604612e-05,5
fashion_mnist,0.0,50,30,two_pow_entropy,149.99999999999974,4.999999999999991,0.26490438095238095,7.953287658604612e-05,5
fashion_mnist,0.0,50,100,thr_c0.25,150.0,1.5,0.4030124571428571,7.347254936509244e-05,5
fashion_mnist,0.0,50,100,thr_c0.5,150.0,1.5,0.4030124571428571,7.347254936509244e-05,5
fashion_mnist,0.0,50,100,thr_c1.0,150.0,1.5,0.4030124571428571,7.347254936509244e-05,5
fashion_mnist,0.0,50,100,participation_ratio,149.99999999999997,1.4999999999999998,0.4030124571428571,7.347254936509244e-05,5
fashion_mnist,0.0,50,100,two_pow_entropy,149.99999999999974,1.4999999999999973,0.4030124571428571,7.347254936509244e-05,5
