dataset,gamma,rho,k,measure,eff_size,eff_over_k,no_mean,no_std,n_seeds
mouse,3.0,20,100,thr_c1.0,3.982201326504912,0.03982201326504912,0.4430876500713626,0.00039670102634024326,5
mouse,3.0,20,100,participation_ratio,2.1972712858906625,0.021972712858906625,0.4430876500713626,0.00039670102634024326,5
mouse,3.0,20,100,two_pow_entropy,2.911081761988173,0.029110817619881726,0.4430876500713626,0.00039670102634024326,5
mouse,0.0,30,10,thr_c0.25,90.0,9.0,0.2544731760557468,0.0007145420740977635,5
mouse,0.0,30,10,thr_c0.5,90.0,9.0,0.2544731760557468,0.0007145420740977635,5
mouse,0.0,30,10,thr_c1.0,90.0,9.0,0.2544731760557468,0.0007145420740977635,5
mouse,0.0,30,10,participation_ratio,90.0,9.0,0.2544731760557468,0.0007145420740977635,5
mouse,0.0,30,10,two_pow_entropy,90.0,9.0,0.2544731760557468,0.0007145420740977635,5
mouse,0.0,30,30,thr_c0.25,90.0,3.0,0.42691965410125093,0.00047695797672086523,5
mouse,0.0,30,30,thr_c0.5,90.0,3.0,0.42691965410125093,0.00047695797672086523,5
mouse,0.0,30,30,thr_c1.0,90.0,3.0,0.42691965410125093,0.00047695797672086523,5
mouse,0.0,30,30,participation_ratio,90.0,3.0,0.42691965410125093,0.00047695797672086523,5
mouse,0.0,30,30,two_pow_entropy,90.0,3.0,0.42691965410125093,0.00047695797672086523,5
mouse,0.0,30,100,thr_c0.25,90.0,0.9,0.6141575014692301,0.00030394161785304044,5
mouse,0.0,30,100,thr_c0.5,90.0,0.9,0.6141575014692301,0.00030394161785304044,5
mouse,0.0,30,100,thr_c1.0,90.0,0.9,0.6141575014692301,0.00030394161785304044,5
mouse,0.0,30,100,participation_ratio,90.0,0.9,0.6141575014692301,0.00030394161785304044,5
mouse,0.0,30,100,two_pow_entropy,90.0,0.9,0.6141575014692301,0.00030394161785304044,5
mouse,0.214286,30,10,thr_c0.25,89.65468894299387,8.965468894299388,0.2995239694400134,0.000859902163107308,5
mouse,0.214286,30,10,thr_c0.5,88.91046091847872,8.891046091847873,0.2995239694400134,0.000859902163107308,5
mouse,0.214286,30,10,thr_c1.0,35.10637226093527,3.5106372260935266,0.2995239694400134,0.000859902163107308,5
mouse,0.214286,30,10,participation_ratio,80.66972694502977,8.066972694502976,0.2995239694400134,0.000859902163107308,5
mouse,0.214286,30,10,two_pow_entropy,85.2042719476522,8.52042719476522,0.2995239694400134,0.000859902163107308,5
mouse,0.214286,30,30,thr_c0.25,89.65468894299387,2.988489631433129,0.45831668205860127,0.0005155902986397352,5
mouse,0.214286,30,30,thr_c0.5,88.91046091847872,2.9636820306159573,0.45831668205860127,0.0005155902986397352,5
mouse,0.214286,30,30,thr_c1.0,35.10637226093527,1.1702124086978423,0.45831668205860127,0.0005155902986397352,5
mouse,0.214286,30,30,participation_ratio,80.66972694502977,2.688990898167659,0.45831668205860127,0.0005155902986397352,5
mouse,0.214286,30,30,two_pow_entropy,85.2042719476522,2.8401423982550735,0.45831668205860127,0.0005155902986397352,5
mouse,0.214286,30,100,thr_c0.25,89.65468894299387,0.8965468894299388,0.613708001007472,0.00021617936577074815,5
mouse,0.214286,30,100,thr_c0.5,88.91046091847872,0.8891046091847872,0.613708001007472,0.00021617936577074815,5
mouse,0.214286,30,100,thr_c1.0,35.10637226093527,0.35106372260935265,0.613708001007472,0.00021617936577074815,5
mouse,0.214286,30,100,participation_ratio,80.66972694502977,0.8066972694502976,0.613708001007472,0.00021617936577074815,5
mouse,0.214286,30,100,two_pow_entropy,85.2042719476522,0.852042719476522,0.613708001007472,0.00021617936577074815,5
mouse,0.428571,30,10,thr_c0.25,88.49215011334061,8.849215011334062,0.35549995802199646,0.000994623240307496,5
mouse,0.428571,30,10,thr_c0.5,69.56733271765594,6.956733271765595,0.35549995802199646,0.000994623240307496,5
mouse,0.428571,30,10,thr_c1.0,30.41852069515574,3.0418520695155737,0.35549995802199646,0.000994623240307496,5
mouse,0.428571,30,10,participation_ratio,58.32307031492339,5.8323070314923395,0.35549995802199646,0.000994623240307496,5
mouse,0.428571,30,10,two_pow_entropy,72.27811029818345,7.227811029818345,0.35549995802199646,0.000994623240307496,5
mouse,0.428571,30,30,thr_c0.25,88.49215011334061,2.949738337111354,0.48391598802227626,0.0003654509826177489,5
mouse,0.428571,30,30,thr_c0.5,69.56733271765594,2.3189110905885313,0.48391598802227626,0.0003654509826177489,5
mouse,0.428571,30,30,thr_c1.0,30.41852069515574,1.0139506898385247,0.48391598802227626,0.0003654509826177489,5
mouse,0.428571,30,30,participation_ratio,58.32307031492339,1.9441023438307796,0.48391598802227626,0.0003654509826177489,5
mouse,0.428571,30,30,two_pow_entropy,72.27811029818345,2.4092703432727816,0.48391598802227626,0.0003654509826177489,5
mouse,0.428571,30,100,thr_c0.25,88.49215011334061,0.8849215011334062,0.6083008983292755,0.0003029181832490053,5
mouse,0.428571,30,100,thr_c0.5,69.56733271765594,0.6956733271765594,0.6083008983292755,0.0003029181832490053,5
mouse,0.428571,30,100,thr_c1.0,30.41852069515574,0.3041852069515574,0.6083008983292755,0.0003029181832490053,5
mouse,0.428571,30,100,participation_ratio,58.32307031492339,0.5832307031492339,0.6083008983292755,0.0003029181832490053,5
mouse,0.428571,30,100,two_pow_entropy,72.27811029818345,0.7227811029818345,0.6083008983292755,0.0003029181832490053,5
mouse,0.642857,30,10,thr_c0.25,76.69385442028377,7.669385442028377,0.41202753757031313,0.0001954282336140645,5
mouse,0.642857,30,10,thr_c0.5,48.54844261606918,4.854844261606918,0.41202753757031313,0.0001954282336140645,5
mouse,0.642857,30,10,thr_c1.0,25.969188145411803,2.5969188145411803,0.41202753757031313,0.0001954282336140645,5
mouse,0.642857,30,10,participation_ratio,36.19494632880463,3.619494632880463,0.41202753757031313,0.0001954282336140645,5
mouse,0.642857,30,10,two_pow_entropy,55.11728503471424,5.511728503471424,0.41202753757031313,0.0001954282336140645,5
mouse,0.642857,30,30,thr_c0.25,76.69385442028377,2.556461814009459,0.4983200402988833,0.0003525370396954163,5
mouse,0.642857,30,30,thr_c0.5,48.54844261606918,1.6182814205356393,0.4983200402988833,0.0003525370396954163,5
mouse,0.642857,30,30,thr_c1.0,25.969188145411803,0.86563960484706,0.4983200402988833,0.0003525370396954163,5
mouse,0.642857,30,30,participation_ratio,36.19494632880463,1.2064982109601545,0.4983200402988833,0.0003525370396954163,5
mouse,0.642857,30,30,two_pow_entropy,55.11728503471424,1.8372428344904748,0.4983200402988833,0.0003525370396954163,5
mouse,0.642857,30,100,thr_c0.25,76.69385442028377,0.7669385442028377,0.5983683989589454,0.00012855509824630752,5
mouse,0.642857,30,100,thr_c0.5,48.54844261606918,0.4854844261606918,0.5983683989589454,0.00012855509824630752,5
mouse,0.642857,30,100,thr_c1.0,25.969188145411803,0.25969188145411803,0.5983683989589454,0.00012855509824630752,5
mouse,0.642857,30,100,participation_ratio,36.19494632880463,0.36194946328804634,0.5983683989589454,0.00012855509824630752,5
mouse,0.642857,30,100,two_pow_entropy,55.11728503471424,0.5511728503471425,0.5983683989589454,0.00012855509824630752,5
mouse,0.857143,30,10,thr_c0.25,56.139241037696245,5.613924103769625,0.4487364620938628,0.00038680856796065153,5
mouse,0.857143,30,10,thr_c0.5,36.75253966921333,3.675253966921333,0.4487364620938628,0.00038680856796065153,5
mouse,0.857143,30,10,thr_c1.0,21.89786751742087,2.189786751742087,0.4487364620938628,0.00038680856796065153,5
mouse,0.857143,30,10,participation_ratio,21.71863936548348,2.171863936548348,0.4487364620938628,0.00038680856796065153,5
mouse,0.857143,30,10,two_pow_entropy,38.7927268927857,3.87927268927857,0.4487364620938628,0.00038680856796065153,5
mouse,0.857143,30,30,thr_c0.25,56.139241037696245,1.8713080345898747,0.49844289592253654,0.00016882697386530842,5
mouse,0.857143,30,30,thr_c0.5,36.75253966921333,1.2250846556404442,0.49844289592253654,0.00016882697386530842,5
mouse,0.857143,30,30,thr_c1.0,21.89786751742087,0.7299289172473623,0.49844289592253654,0.00016882697386530842,5
mouse,0.857143,30,30,participation_ratio,21.71863936548348,0.723954645516116,0.49844289592253654,0.00016882697386530842,5
mouse,0.857143,30,30,two_pow_entropy,38.7927268927857,1.29309089642619,0.49844289592253654,0.00016882697386530842,5
mouse,0.857143,30,100,thr_c0.25,56.139241037696245,0.5613924103769624,0.5836208546721517,0.0005118179230724789,5
mouse,0.857143,30,100,thr_c0.5,36.75253966921333,0.36752539669213324,0.5836208546721517,0.0005118179230724789,5
mouse,0.857143,30,100,thr_c1.0,21.89786751742087,0.21897867517420871,0.5836208546721517,0.0005118179230724789,5
mouse,0.857143,30,100,participation_ratio,21.71863936548348,0.2171863936548348,0.5836208546721517,0.0005118179230724789,5
mouse,0.857143,30,100,two_pow_entropy,38.7927268927857,0.387927268927857,0.5836208546721517,0.0005118179230724789,5
mouse,1.071429,30,10,thr_c0.25,42.22752077911174,4.222752077911174,0.4631810931072118,0.00034917019710382967,5
mouse,1.071429,30,10,thr_c0.5,28.85752665603224,2.8857526656032237,0.4631810931072118,0.00034917019710382967,5
mouse,1.071429,30,10,thr_c1.0,18.37901939383763,1.837901939383763,0.4631810931072118,0.00034917019710382967,5
mouse,1.071429,30,10,participation_ratio,13.784186926932978,1.3784186926932978,0.4631810931072118,0.00034917019710382967,5
mouse,1.071429,30,10,two_pow_entropy,26.3471044122466,2.63471044122466,0.4631810931072118,0.00034917019710382967,5
mouse,1.071429,30,30,thr_c0.25,42.22752077911174,1.4075840259703913,0.49035653317661543,0.00035118686134052437,5
mouse,1.071429,30,30,thr_c0.5,28.85752665603224,0.9619175552010746,0.49035653317661543,0.00035118686134052437,5
mouse,1.071429,30,30,thr_c1.0,18.37901939383763,0.6126339797945877,0.49035653317661543,0.00035118686134052437,5
mouse,1.071429,30,30,participation_ratio,13.784186926932978,0.4594728975644326,0.49035653317661543,0.00035118686134052437,5
mouse,1.071429,30,30,two_pow_entropy,26.3471044122466,0.8782368137415534,0.49035653317661543,0.00035118686134052437,5
mouse,1.071429,30,100,thr_c0.25,42.22752077911174,0.42227520779111744,0.5709081521282848,0.0004905687213618636,5
mouse,1.071429,30,100,thr_c0.5,28.85752665603224,0.2885752665603224,0.5709081521282848,0.0004905687213618636,5
mouse,1.071429,30,100,thr_c1.0,18.37901939383763,0.1837901939383763,0.5709081521282848,0.0004905687213618636,5
mouse,1.071429,30,100,participation_ratio,13.784186926932978,0.1378418692693298,0.5709081521282848,0.0004905687213618636,5
mouse,1.071429,30,100,two_pow_entropy,26.3471044122466,0.263471044122466,0.5709081521282848,0.0004905687213618636,5
mouse,1.285714,30,10,thr_c0.25,32.86424313659642,3.286424313659642,0.46609100831164463,0.00041675849848137205,5
mouse,1.285714,30,10,thr_c0.5,23.17693728486273,2.3176937284862733,0.46609100831164463,0.00041675849848137205,5
mouse,1.285714,30,10,thr_c1.0,15.4536143061036,1.54536143061036,0.46609100831164463,0.00041675849848137205,5
mouse,1.285714,30,10,participation_ratio,9.51093905252682,0.9510939052526821,0.46609100831164463,0.00041675849848137205,5
mouse,1.285714,30,10,two_pow_entropy,18.096523264321,1.8096523264321,0.46609100831164463,0.00041675849848137205,5
mouse,1.285714,30,30,thr_c0.25,32.86424313659642,1.0954747712198807,0.4792021380796462,0.0002920127300703358,5
mouse,1.285714,30,30,thr_c0.5,23.17693728486273,0.7725645761620911,0.4792021380796462,0.0002920127300703358,5
mouse,1.285714,30,30,thr_c1.0,15.4536143061036,0.51512047687012,0.4792021380796462,0.0002920127300703358,5
mouse,1.285714,30,30,participation_ratio,9.51093905252682,0.317031301750894,0.4792021380796462,0.0002920127300703358,5
mouse,1.285714,30,30,two_pow_entropy,18.096523264321,0.6032174421440334,0.4792021380796462,0.0002920127300703358,5
mouse,1.285714,30,100,thr_c0.25,32.86424313659642,0.3286424313659642,0.5576162370917639,0.0008365827318019061,5
mouse,1.285714,30,100,thr_c0.5,23.17693728486273,0.2317693728486273,0.5576162370917639,0.0008365827318019061,5
mouse,1.285714,30,100,thr_c1.0,15.4536143061036,0.154536143061036,0.5576162370917639,0.0008365827318019061,5
mouse,1.285714,30,100,participation_ratio,9.51093905252682,0.0951093905252682,0.5576162370917639,0.0008365827318019061,5
mouse,1.285714,30,100,two_pow_entropy,18.096523264321,0.18096523264321,0.5576162370917639,0.0008365827318019061,5
mouse,1.5,30,10,thr_c0.25,26.260053731844515,2.6260053731844515,0.4623356561161951,0.0002724576166546636,5
mouse,1.5,30,10,thr_c0.5,18.95575518428344,1.895575518428344,0.4623356561161951,0.0002724576166546636,5
mouse,1.5,30,10,thr_c1.0,13.094618419947947,1.3094618419947948,0.4623356561161951,0.0002724576166546636,5
mouse,1.5,30,10,participation_ratio,7.083581536392726,0.7083581536392727,0.4623356561161951,0.0002724576166546636,5
mouse,1.5,30,10,two_pow_entropy,12.958552456421415,1.2958552456421415,0.4623356561161951,0.0002724576166546636,5
mouse,1.5,30,30,thr_c0.25,26.260053731844515,0.8753351243948172,0.46872806649315757,0.00029817899114858597,5
mouse,1.5,30,30,thr_c0.5,18.95575518428344,0.6318585061427814,0.46872806649315757,0.00029817899114858597,5
mouse,1.5,30,30,thr_c1.0,13.094618419947947,0.4364872806649316,0.46872806649315757,0.00029817899114858597,5
mouse,1.5,30,30,participation_ratio,7.083581536392726,0.2361193845464242,0.46872806649315757,0.00029817899114858597,5
mouse,1.5,30,30,two_pow_entropy,12.958552456421415,0.4319517485473805,0.46872806649315757,0.00029817899114858597,5
mouse,1.5,30,100,thr_c0.25,26.260053731844515,0.2626005373184451,0.5460189740575938,0.0007425777407020734,5
mouse,1.5,30,100,thr_c0.5,18.95575518428344,0.1895575518428344,0.5460189740575938,0.0007425777407020734,5
mouse,1.5,30,100,thr_c1.0,13.094618419947947,0.13094618419947948,0.5460189740575938,0.0007425777407020734,5
mouse,1.5,30,100,participation_ratio,7.083581536392726,0.07083581536392726,0.5460189740575938,0.0007425777407020734,5
mouse,1.5,30,100,two_pow_entropy,12.958552456421415,0.12958552456421416,0.5460189740575938,0.0007425777407020734,5
mouse,1.714286,30,10,thr_c0.25,21.440013432961127,2.1440013432961127,0.4558341029300646,0.0002342568185025717,5
mouse,1.714286,30,10,thr_c0.5,15.791915036520862,1.5791915036520863,0.4558341029300646,0.0002342568185025717,5
mouse,1.714286,30,10,thr_c1.0,11.20019309881622,1.120019309881622,0.4558341029300646,0.0002342568185025717,5
mouse,1.714286,30,10,participation_ratio,5.605128626502498,0.5605128626502498,0.4558341029300646,0.0002342568185025717,5
mouse,1.714286,30,10,two_pow_entropy,9.76331806558962,0.9763318065589621,0.4558341029300646,0.0002342568185025717,5
mouse,1.714286,30,30,thr_c0.25,21.440013432961127,0.7146671144320376,0.45901659530406064,0.0003912940418698834,5
mouse,1.714286,30,30,thr_c0.5,15.791915036520862,0.5263971678840288,0.45901659530406064,0.0003912940418698834,5
mouse,1.714286,30,30,thr_c1.0,11.20019309881622,0.37333976996054064,0.45901659530406064,0.0003912940418698834,5
mouse,1.714286,30,30,participation_ratio,5.605128626502498,0.18683762088341663,0.45901659530406064,0.0003912940418698834,5
mouse,1.714286,30,30,two_pow_entropy,9.76331806558962,0.325443935519654,0.45901659530406064,0.0003912940418698834,5
mouse,1.714286,30,100,thr_c0.25,21.440013432961127,0.21440013432961127,0.5350184703215515,0.0014111774609061717,5
mouse,1.714286,30,100,thr_c0.5,15.791915036520862,0.15791915036520862,0.5350184703215515,0.0014111774609061717,5
mouse,1.714286,30,100,thr_c1.0,11.20019309881622,0.11200193098816219,0.5350184703215515,0.0014111774609061717,5
mouse,1.714286,30,100,participation_ratio,5.605128626502498,0.05605128626502499,0.5350184703215515,0.0014111774609061717,5
mouse,1.714286,30,100,two_pow_entropy,9.76331806558962,0.09763318065589621,0.5350184703215515,0.0014111774609061717,5
mouse,1.928571,30,10,thr_c0.25,17.86231214843422,1.786231214843422,0.44886827302493487,0.00043628536974744004,5
mouse,1.928571,30,10,thr_c0.5,13.394971035177567,1.3394971035177567,0.44886827302493487,0.00043628536974744004,5
mouse,1.928571,30,10,thr_c1.0,9.716186718159683,0.9716186718159683,0.44886827302493487,0.00043628536974744004,5
mouse,1.928571,30,10,participation_ratio,4.643904505011901,0.4643904505011901,0.44886827302493487,0.00043628536974744004,5
mouse,1.928571,30,10,two_pow_entropy,7.711480288319847,0.7711480288319847,0.44886827302493487,0.00043628536974744004,5
mouse,1.928571,30,30,thr_c0.25,17.86231214843422,0.5954104049478074,0.44928665379341226,0.0005296866331830232,5
mouse,1.928571,30,30,thr_c0.5,13.394971035177567,0.44649903450591893,0.44928665379341226,0.0005296866331830232,5
mouse,1.928571,30,30,thr_c1.0,9.716186718159683,0.32387289060532276,0.44928665379341226,0.0005296866331830232,5
mouse,1.928571,30,30,participation_ratio,4.643904505011901,0.15479681683373003,0.44928665379341226,0.0005296866331830232,5
mouse,1.928571,30,30,two_pow_entropy,7.711480288319847,0.2570493429439949,0.44928665379341226,0.0005296866331830232,5
mouse,1.928571,30,100,thr_c0.25,17.86231214843422,0.1786231214843422,0.52271261858786,0.0004329477052931482,5
mouse,1.928571,30,100,thr_c0.5,13.394971035177567,0.13394971035177566,0.52271261858786,0.0004329477052931482,5
mouse,1.928571,30,100,thr_c1.0,9.716186718159683,0.09716186718159683,0.52271261858786,0.0004329477052931482,5
mouse,1.928571,30,100,participation_ratio,4.643904505011901,0.046439045050119004,0.52271261858786,0.0004329477052931482,5
mouse,1.928571,30,100,two_pow_entropy,7.711480288319847,0.07711480288319847,0.52271261858786,0.0004329477052931482,5
mouse,2.142857,30,10,thr_c0.25,15.150533120644782,1.5150533120644782,0.4411888170598607,0.0004327360068557625,5
mouse,2.142857,30,10,thr_c0.5,11.530308118545882,1.1530308118545882,0.4411888170598607,0.0004327360068557625,5
mouse,2.142857,30,10,thr_c1.0,8.527327680295524,0.8527327680295524,0.4411888170598607,0.0004327360068557625,5
mouse,2.142857,30,10,participation_ratio,3.9833861731348126,0.39833861731348125,0.4411888170598607,0.0004327360068557625,5
mouse,2.142857,30,10,two_pow_entropy,6.335820645551839,0.6335820645551838,0.4411888170598607,0.0004327360068557625,5
mouse,2.142857,30,30,thr_c0.25,15.150533120644782,0.5050177706881595,0.4392463549100271,8.58625490204239e-05,5
mouse,2.142857,30,30,thr_c0.5,11.530308118545882,0.3843436039515294,0.4392463549100271,8.58625490204239e-05,5
mouse,2.142857,30,30,thr_c1.0,8.527327680295524,0.2842442560098508,0.4392463549100271,8.58625490204239e-05,5
mouse,2.142857,30,30,participation_ratio,3.9833861731348126,0.13277953910449375,0.4392463549100271,8.58625490204239e-05,5
mouse,2.142857,30,30,two_pow_entropy,6.335820645551839,0.21119402151839461,0.4392463549100271,8.58625490204239e-05,5
mouse,2.142857,30,100,thr_c0.25,15.150533120644782,0.15150533120644782,0.5090210729577701,0.0014223135802819862,5
mouse,2.142857,30,100,thr_c0.5,11.530308118545882,0.11530308118545882,0.5090210729577701,0.0014223135802819862,5
mouse,2.142857,30,100,thr_c1.0,8.527327680295524,0.08527327680295524,0.5090210729577701,0.0014223135802819862,5
mouse,2.142857,30,100,participation_ratio,3.9833861731348126,0.039833861731348126,0.5090210729577701,0.0014223135802819862,5
mouse,2.142857,30,100,two_pow_entropy,6.335820645551839,0.06335820645551839,0.5090210729577701,0.0014223135802819862,5
mouse,2.357143,30,10,thr_c0.25,13.067878431701788,1.3067878431701787,0.43445806397447734,0.00030648657548743317,5
mouse,2.357143,30,10,thr_c0.5,10.063554697338594,1.0063554697338595,0.43445806397447734,0.00030648657548743317,5
mouse,2.357143,30,10,thr_c1.0,7.581521282847787,0.7581521282847787,0.43445806397447734,0.00030648657548743317,5
mouse,2.357143,30,10,participation_ratio,3.508364486472559,0.3508364486472559,0.43445806397447734,0.00030648657548743317,5
mouse,2.357143,30,10,two_pow_entropy,5.3732948201646815,0.5373294820164681,0.43445806397447734,0.00030648657548743317,5
mouse,2.357143,30,30,thr_c0.25,13.067878431701788,0.43559594772339294,0.43054207595220095,0.0008469027504196454,5
mouse,2.357143,30,30,thr_c0.5,10.063554697338594,0.3354518232446198,0.43054207595220095,0.0008469027504196454,5
mouse,2.357143,30,30,thr_c1.0,7.581521282847787,0.2527173760949262,0.43054207595220095,0.0008469027504196454,5
mouse,2.357143,30,30,participation_ratio,3.508364486472559,0.11694548288241863,0.43054207595220095,0.0008469027504196454,5
mouse,2.357143,30,30,two_pow_entropy,5.3732948201646815,0.17910982733882272,0.43054207595220095,0.0008469027504196454,5
mouse,2.357143,30,100,thr_c0.25,13.067878431701788,0.13067878431701788,0.49768130299722946,0.0011980011105179513,5
mouse,2.357143,30,100,thr_c0.5,10.063554697338594,0.10063554697338593,0.49768130299722946,0.0011980011105179513,5
mouse,2.357143,30,100,thr_c1.0,7.581521282847787,0.07581521282847788,0.49768130299722946,0.0011980011105179513,5
mouse,2.357143,30,100,participation_ratio,3.508364486472559,0.03508364486472559,0.49768130299722946,0.0011980011105179513,5
mouse,2.357143,30,100,two_pow_entropy,5.3732948201646815,0.05373294820164681,0.49768130299722946,0.0011980011105179513,5
mouse,2.571429,30,10,thr_c0.25,11.433842666442784,1.1433842666442784,0.4283108051381076,0.0001927773256116203,5
mouse,2.571429,30,10,thr_c0.5,8.920115859289732,0.8920115859289732,0.4283108051381076,0.0001927773256116203,5
mouse,2.571429,30,10,thr_c1.0,6.807278985811434,0.6807278985811435,0.4283108051381076,0.0001927773256116203,5
mouse,2.571429,30,10,participation_ratio,3.153778545725242,0.3153778545725242,0.4283108051381076,0.0001927773256116203,5
mouse,2.571429,30,10,two_pow_entropy,4.6736822485538765,0.46736822485538765,0.4283108051381076,0.0001927773256116203,5
mouse,2.571429,30,30,thr_c0.25,11.433842666442784,0.38112808888142613,0.4219287493353483,0.0005885866327147725,5
mouse,2.571429,30,30,thr_c0.5,8.920115859289732,0.29733719530965774,0.4219287493353483,0.0005885866327147725,5
mouse,2.571429,30,30,thr_c1.0,6.807278985811434,0.2269092995270478,0.4219287493353483,0.0005885866327147725,5
mouse,2.571429,30,30,participation_ratio,3.153778545725242,0.10512595152417473,0.4219287493353483,0.0005885866327147725,5
mouse,2.571429,30,30,two_pow_entropy,4.6736822485538765,0.15578940828512922,0.4219287493353483,0.0005885866327147725,5
mouse,2.571429,30,100,thr_c0.25,11.433842666442784,0.11433842666442784,0.4857220216606498,0.0006122313581467577,5
mouse,2.571429,30,100,thr_c0.5,8.920115859289732,0.08920115859289732,0.4857220216606498,0.0006122313581467577,5
mouse,2.571429,30,100,thr_c1.0,6.807278985811434,0.06807278985811434,0.4857220216606498,0.0006122313581467577,5
mouse,2.571429,30,100,participation_ratio,3.153778545725242,0.031537785457252415,0.4857220216606498,0.0006122313581467577,5
mouse,2.571429,30,100,two_pow_entropy,4.6736822485538765,0.046736822485538766,0.4857220216606498,0.0006122313581467577,5
mouse,2.785714,30,10,thr_c0.25,10.113886323566453,1.0113886323566452,0.4220367727310889,0.00023177940916623677,5
mouse,2.785714,30,10,thr_c0.5,8.000923516077576,0.8000923516077576,0.4220367727310889,0.00023177940916623677,5
mouse,2.785714,30,10,thr_c1.0,6.181219041222399,0.6181219041222399,0.4220367727310889,0.00023177940916623677,5
mouse,2.785714,30,10,participation_ratio,2.880854742484462,0.2880854742484462,0.4220367727310889,0.00023177940916623677,5
mouse,2.785714,30,10,two_pow_entropy,4.148259805731787,0.41482598057317877,0.4220367727310889,0.00023177940916623677,5
mouse,2.785714,30,30,thr_c0.25,10.113886323566453,0.33712954411888174,0.41465172249741133,0.0005273405648581581,5
mouse,2.785714,30,30,thr_c0.5,8.000923516077576,0.2666974505359192,0.41465172249741133,0.0005273405648581581,5
mouse,2.785714,30,30,thr_c1.0,6.181219041222399,0.20604063470741332,0.41465172249741133,0.0005273405648581581,5
mouse,2.785714,30,30,participation_ratio,2.880854742484462,0.09602849141614873,0.41465172249741133,0.0005273405648581581,5
mouse,2.785714,30,30,two_pow_entropy,4.148259805731787,0.13827532685772626,0.41465172249741133,0.0005273405648581581,5
mouse,2.785714,30,100,thr_c0.25,10.113886323566453,0.10113886323566453,0.47538712114851817,0.0007434370745164964,5
mouse,2.785714,30,100,thr_c0.5,8.000923516077576,0.08000923516077575,0.47538712114851817,0.0007434370745164964,5
mouse,2.785714,30,100,thr_c1.0,6.181219041222399,0.061812190412223994,0.47538712114851817,0.0007434370745164964,5
mouse,2.785714,30,100,participation_ratio,2.880854742484462,0.02880854742484462,0.47538712114851817,0.0007434370745164964,5
mouse,2.785714,30,100,two_pow_entropy,4.148259805731787,0.041482598057317875,0.47538712114851817,0.0007434370745164964,5
mouse,3.0,30,10,thr_c0.25,9.068466123751154,0.9068466123751154,0.4170027705482327,0.00032489564584826675,5
mouse,3.0,30,10,thr_c0.5,7.228906053228108,0.7228906053228108,0.4170027705482327,0.00032489564584826675,5
mouse,3.0,30,10,thr_c1.0,5.659600369406431,0.5659600369406431,0.4170027705482327,0.00032489564584826675,5
mouse,3.0,30,10,participation_ratio,2.665365669070486,0.26653656690704863,0.4170027705482327,0.00032489564584826675,5
mouse,3.0,30,10,two_pow_entropy,3.742542831117518,0.3742542831117518,0.4170027705482327,0.00032489564584826675,5
mouse,3.0,30,30,thr_c0.25,9.068466123751154,0.3022822041250385,0.40772451235552565,0.0009844434433832836,5
mouse,3.0,30,30,thr_c0.5,7.228906053228108,0.24096353510760363,0.40772451235552565,0.0009844434433832836,5
mouse,3.0,30,30,thr_c1.0,5.659600369406431,0.18865334564688102,0.40772451235552565,0.0009844434433832836,5
mouse,3.0,30,30,participation_ratio,2.665365669070486,0.08884552230234953,0.40772451235552565,0.0009844434433832836,5
mouse,3.0,30,30,two_pow_entropy,3.742542831117518,0.12475142770391727,0.40772451235552565,0.0009844434433832836,5
mouse,3.0,30,100,thr_c0.25,9.068466123751154,0.09068466123751154,0.4675283351523801,0.001324312512092096,5
mouse,3.0,30,100,thr_c0.5,7.228906053228108,0.07228906053228108,0.4675283351523801,0.001324312512092096,5
mouse,3.0,30,100,thr_c1.0,5.659600369406431,0.05659600369406431,0.4675283351523801,0.001324312512092096,5
mouse,3.0,30,100,participation_ratio,2.665365669070486,0.026653656690704863,0.4675283351523801,0.001324312512092096,5
mouse,3.0,30,100,two_pow_entropy,3.742542831117518,0.03742542831117518,0.4675283351523801,0.001324312512092096,5
mouse,0.0,50,10,thr_c0.25,150.0,15.0,0.22093778859877422,0.0001749712477503831,5
mouse,0.0,50,10,thr_c0.5,150.0,15.0,0.22093778859877422,0.0001749712477503831,5
mouse,0.0,50,10,thr_c1.0,150.0,15.0,0.22093778859877422,0.0001749712477503831,5
mouse,0.0,50,10,participation_ratio,149.99999999999997,14.999999999999996,0.22093778859877422,0.0001749712477503831,5
mouse,0.0,50,10,two_pow_entropy,149.99999999999972,14.999999999999972,0.22093778859877422,0.0001749712477503831,5
mouse,0.0,50,30,thr_c0.25,150.0,5.0,0.38515489883301146,0.0004297871560036514,5
mouse,0.0,50,30,thr_c0.5,150.0,5.0,0.38515489883301146,0.0004297871560036514,5
mouse,0.0,50,30,thr_c1.0,150.0,5.0,0.38515489883301146,0.0004297871560036514,5
mouse,0.0,50,30,participation_ratio,149.99999999999997,4.999999999999999,0.38515489883301146,0.0004297871560036514,5
mouse,0.0,50,30,two_pow_entropy,149.99999999999972,4.99999999999999,0.38515489883301146,0.0004297871560036514,5
mouse,0.0,50,100,thr_c0.25,150.0,1.5,0.6006652673998825,0.00031453537358811445,5
mouse,0.0,50,100,thr_c0.5,150.0,1.5,0.6006652673998825,0.00031453537358811445,5
mouse,0.0,50,100,thr_c1.0,150.0,1.5,0.6006652673998825,0.00031453537358811445,5
mouse,0.0,50,100,participation_ratio,149.99999999999997,1.4999999999999998,0.6006652673998825,0.00031453537358811445,5
