dataset,rho,gamma,k_neighbors,eff_perplexity,thr_c0.25_mean,thr_c0.25_std,thr_c0.5_mean,thr_c0.5_std,thr_c1.0_mean,thr_c1.0_std,participation_ratio_mean,participation_ratio_std,two_pow_entropy_mean,two_pow_entropy_std
mouse,100,1.3,300,100.0,109.04789690202334,7.409375661179049,80.01977163966082,7.402844222032136,55.25493241541432,8.561287431914911,32.03139994805667,12.257991475505172,61.20907694812518,8.565421129655489
mouse,100,1.4,300,100.0,99.32914952564856,6.9410005630150255,73.52237427587944,7.9800870215863675,51.38447653429603,8.895949756185578,27.540109620790286,12.308957234441543,52.572662090187166,10.104940055603088
mouse,100,1.5,300,100.0,90.82721853748636,7.211070043251552,67.76916295860968,8.606500490259302,47.87931323986231,9.204953771669338,23.973272228968497,12.20655858378999,45.50703630186268,11.153831258398037
mouse,100,1.714286,300,100.0,75.91276970867266,8.718088565353064,57.36940643103014,9.789702147184604,41.39224246494837,9.785060734834389,18.4718281040328,11.729086286671459,34.32958398485818,12.260146508019028
mouse,100,1.928571,300,100.0,64.37658466963312,10.221537860851276,49.189152883888845,10.688744165263715,36.05566283267568,10.229033203118508,14.835408555318534,11.12710770852541,26.845221766685697,12.465473116178694
mouse,100,2.142857,300,100.0,55.26378977415834,11.329407937697155,42.655738393082025,11.271442145962151,31.701536394929057,10.480072369683898,12.313120170355168,10.519766266495303,21.67134493340454,12.25173367250956
mouse,100,2.357143,300,100.0,48.00306439425741,12.041404195819668,37.35009654940811,11.638973844265998,28.114054235580557,10.593668132115827,10.490637725404257,9.947522166237613,17.975156326937906,11.86041343000507
mouse,100,2.571429,300,100.0,42.14784652841911,12.493886145712814,33.05637645873562,11.820654323103623,25.118839727982536,10.603279805716765,9.127737086927723,9.421408504265953,15.25256716343042,11.406353405021433
mouse,100,2.785714,300,100.0,37.332927545965916,12.720328471710754,29.503945932331458,11.871278681696802,22.614893795651078,10.53166670156125,8.078564807957822,8.941662614537641,13.191567196311363,10.94260929022545
mouse,100,3.0,300,100.0,33.37289060532281,12.802908831627203,26.55335404248174,11.845987307476438,20.517840651498616,10.419002706634293,7.250818482226787,8.504814965089112,11.593421170265032,10.492795204451628
mouse,125,0.0,375,125.0,375.0,0.0,375.0,0.0,375.0,0.0,374.99999999999994,0.0,375.00000000000034,1.1368683772161603e-13
mouse,125,0.214286,375,125.0,370.93610947863317,24.67256716321612,361.100285450424,38.2878671136952,151.60716984300225,13.326338498116604,326.9855956905818,26.041254745272326,348.31921523160815,23.816769543269587
mouse,125,0.428571,375,125.0,355.5492821761397,44.11435386647662,264.3816640080598,38.39943459959509,131.70006716480563,10.887122013479992,233.24134255525058,20.671031807801604,289.526411792832,27.23651705005247
mouse,125,0.5,375,125.0,340.52846108639073,49.667680036814865,235.45428595416,30.29143260040936,125.32545546133827,10.350781833718262,202.18250224475858,15.51038052883863,266.4070018497525,25.77021940501177
mouse,125,0.6,375,125.0,305.14872806649316,50.308413289158274,204.16875157417513,21.238017327733054,116.78083284358996,9.808524355935841,163.2917394589749,7.647790599949204,233.61771128160657,21.982900629719985
mouse,125,0.642857,375,125.0,288.0727478801108,47.423748910281105,193.15162454873646,18.613582837413404,113.25228780119218,9.65069066637854,148.6172262630323,4.443327992276064,219.8402194754197,19.896449693112114
mouse,125,0.7,375,125.0,266.5391654772899,42.353981510039134,180.19544958441776,16.113463009211575,108.68197464528588,9.485723689022723,130.9895883429186,1.1723332089095044,202.0270453829435,16.826536191931066
mouse,125,0.8,375,125.0,233.64612543027454,32.76494009652528,161.04550415582236,13.029487867466296,100.98841407102678,9.38429622442314,105.22887512559133,5.700932837167101,172.9742872406093,11.042251837894764
mouse,125,0.857143,375,125.0,217.48236923851903,27.576927835278887,151.5873142473344,11.648577509883296,96.82818403156746,9.41340517628429,93.13306147074314,8.276692287328196,157.8241953543448,7.709431768879518
mouse,125,0.9,375,125.0,206.47728990009236,24.06781167809422,145.0887834774578,10.819069829388452,93.82318864914785,9.488769262234287,85.15938281257961,9.893189675940604,147.21303358445627,5.274444001495375
mouse,125,1.0,375,125.0,184.08911930148602,18.008139326798556,131.5863907312568,9.454999507907399,87.18592057761732,9.75665110024286,69.6844013481823,12.726845485736238,125.00000000241668,6.589416458921231e-07
mouse,125,1.071429,375,125.0,170.4616321047771,15.058950614454757,123.0821929309042,9.015111210270463,82.77760053731845,10.027541051199263,60.86167442268899,14.089240780212974,111.26028537607792,3.3000996423136835
mouse,125,1.1,375,125.0,165.48211737049786,14.086095838155758,119.9099571824364,8.950408286939215,81.07430106624129,10.140918953548098,57.76492045827551,14.510780462968368,106.23520942573745,4.496084943400178
mouse,125,1.2,375,125.0,149.70556628326756,11.279530486189088,109.7581227436823,9.01251544291199,75.43220552430526,10.57733952004854,48.53767028467681,15.552384037480076,90.60360714803753,8.10893724403953
mouse,125,1.285714,375,125.0,137.98035429434975,9.787351158961771,101.99370329947108,9.397559456047734,70.97733187809588,10.993013708687254,42.258087812692,16.03972081569105,79.38549458817907,10.525388018491888
mouse,125,1.3,375,125.0,136.15099487868358,9.615895522811382,100.75833263369994,9.480648804017498,70.26240450004198,11.06181771503679,41.33171429617416,16.09365410408305,77.69060805628278,10.871831639023846
mouse,125,1.4,375,125.0,124.38053060196457,9.087641933983303,92.81231634623457,10.154858093998369,65.54076064142389,11.563217446226725,35.64325186592266,16.30789247267608,67.06287765786021,12.897552144854403
mouse,125,1.5,375,125.0,114.11543950969691,9.351054433264023,85.75518428343548,10.923748342100017,61.180379481151874,12.010727422814517,31.100001269311182,16.313244450471025,58.3164034230599,14.326258047209045
mouse,125,1.714286,375,125.0,95.95953320460079,11.030873454615545,73.09424061791621,12.460009794772864,53.12093862815885,12.847203962096275,24.042905217690187,15.950145570690259,44.34836542443901,15.979157666473414
mouse,125,1.928571,375,125.0,81.83347326001176,12.841820985897485,63.00029384602468,13.720357715763269,46.484887918730585,13.43329002836217,19.34285314056565,15.37699660344127,34.87606350910264,16.48648387412395
mouse,125,2.142857,375,125.0,70.65880278733944,14.289463410069246,54.88628158844765,14.578053472724344,41.019687683653764,13.80591836930195,16.06653396533976,14.760346631937532,28.258063422531627,16.42959949648507
mouse,125,2.357143,375,125.0,61.66186718159684,15.35516522185076,48.28670976408362,15.172967663198778,36.46662748719671,14.025237469429698,13.692111964419007,14.162536199532859,23.491008599122875,16.11104695274553
mouse,125,2.571429,375,125.0,54.323986231214846,16.04250592124585,42.856855007975824,15.507392290944138,32.67500629670053,14.116347176535207,11.913781147131342,13.604455781703352,19.9579108178457,15.682086466180028
mouse,125,2.785714,375,125.0,48.32108974897154,16.49712169188273,38.34438754092855,15.680587027582986,29.503022416253884,14.121962492235491,10.544262943435662,13.090624916485906,17.27137720203586,15.217043766910308
mouse,125,3.0,375,125.0,43.29691041894048,16.72686614613526,34.56968348585341,15.70702111665004,26.807824699857274,14.0515921854673,9.464206556932051,12.619325577825519,15.181661851892752,14.75176782460205
mouse,150,0.0,450,150.0,450.0,0.0,450.0,0.0,450.0,0.0,449.99999999999994,5.684341886080802e-14,449.99999999999966,1.1368683772161603e-13
mouse,150,0.214286,450,150.0,445.2305431953656,29.676970925959306,433.03572328100074,42.77889796738769,182.61980522206363,17.468545890759767,391.3901991499692,29.070328117138118,417.65700982324444,26.019574836441066
mouse,150,0.428571,450,150.0,425.44916463772984,49.07110281510803,312.81953656284105,46.20613797015704,158.42137519939553,13.896661918680149,278.06051416388283,23.66225576819775,345.587739026195,30.822827175802704
mouse,150,0.5,450,150.0,404.29044580639743,57.17172131074517,279.4249433296952,38.11738543717633,150.75644362354126,13.037794504713299,241.15025212804105,17.821504784233234,317.6172176762831,29.352476055829925
mouse,150,0.6,450,150.0,359.554571404584,59.39037842670548,242.96599781714383,27.259528175346976,140.4956762656368,12.137735299288357,195.2268085638953,8.79017383897102,278.2797723207841,25.24711532871239
mouse,150,0.642857,450,150.0,339.43325497439344,56.44091901485506,229.99601208966502,23.459687190168456,136.24309461841995,11.88640727139787,177.9551177681767,5.084808531148484,261.8563305143609,22.91608773761044
mouse,150,0.7,450,150.0,314.48320879858954,51.13571571341246,214.69419024431198,19.78959000039978,130.7760893291915,11.625721623234034,157.22687398758782,1.3251062421543507,240.70397931911882,19.43994691211872
mouse,150,0.8,450,150.0,276.74133154227184,40.919699394619556,192.0874821593485,15.999582427779675,121.68953068592057,11.43249519904012,126.9263132945912,6.710805816858181,206.37495089257854,12.80485656562747
mouse,150,0.857143,450,150.0,258.11401225757703,34.9260131329591,181.0709428259592,14.521905534408006,116.77550163714214,11.439758703846264,112.67158335783834,9.741547805960842,188.5408233661937,8.9533058288883
mouse,150,0.9,450,150.0,245.33271765594827,30.67366706241891,173.43665519267904,13.614466680426142,113.24049198220132,11.48483726141037,103.25626181443671,11.655487119746017,176.07038967600656,6.1312118943227105
mouse,150,1.0,450,150.0,219.09978171438166,22.152191298667407,157.59969775837462,12.033718191518421,105.37763411972126,11.747781080547579,84.92053771390329,15.050498908823606,149.99999999898532,7.90281488657292e-07
mouse,150,1.071429,450,150.0,203.12832675677944,18.284811796104506,147.59272940978926,11.353851458457505,100.12853664679707,12.03031603645608,74.41550195630664,16.716703969796257,133.8809997233747,3.849488635129542
mouse,150,1.1,450,150.0,197.26492318025356,17.138840837192244,143.90655696415078,11.187824100415908,98.11161951137603,12.14131627535902,70.71691897060019,17.240733086883857,127.98345079817648,5.247938371029757
mouse,150,1.2,450,150.0,178.87872554781293,14.129967270648013,131.94660397951475,11.092591738681522,91.4178070690958,12.620166363255247,59.65418910900472,18.570112183708016,109.61649699372386,9.48902729229499
mouse,150,1.285714,450,150.0,165.16858366216104,12.511274351397084,122.86961632104777,11.454279990926336,86.14213751993955,13.081268427685732,52.08291435502911,19.23289461991853,96.40046814406892,12.348607310956234
mouse,150,1.3,450,150.0,163.0584333809084,12.319295226292182,121.45617496431869,11.532656772036153,85.30182184535303,13.155480109479813,50.962641879839225,19.310876264945247,94.40001214785639,12.761011018858511
mouse,150,1.4,450,150.0,149.30186382335657,11.499315185587347,112.18331794139871,12.246510317933572,79.72151792460751,13.712663185512818,44.06255869297973,19.65964128126404,81.82664624822361,15.192015798940169
mouse,150,1.5,450,150.0,137.29267064058433,11.550365521396037,103.90622114012258,13.071891170126198,74.5908403996306,14.236893958422838,38.523303379156985,19.751957859603657,71.4303015998251,16.94001206324555
mouse,150,1.714286,450,150.0,116.06481403744438,13.237844647113352,88.91684157501469,14.80274729491544,65.02405339602049,15.242628453273968,29.862476576326547,19.470103434837906,54.69815770445026,19.059909716326995
mouse,150,1.928571,450,150.0,99.49353538745697,15.249992608359493,77.00982285282512,16.217605675205945,57.11132566535136,15.99449831468587,24.052011156654928,18.8946306621085,43.22814026817946,19.831638414626774
mouse,150,2.142857,450,150.0,86.24015615817312,16.92231265853365,67.34740995718244,17.304185713876155,50.547267231970444,16.531650033217726,19.98022464546739,18.233878358562496,35.1381389316283,19.91292502800341
mouse,150,2.357143,450,150.0,75.58785996138023,18.16039185893357,59.440852993031655,18.05760909758956,45.08932919150365,16.89107357541605,17.018118477362812,17.57231350215983,29.265813453293937,19.653744523829104
mouse,150,2.571429,450,150.0,66.82268491310553,19.043925625431676,52.90168751574175,18.533321234385014,40.49215011334061,17.089076107541697,14.793606133676313,16.94279783534213,24.88737943857727,19.235161575600657
mouse,150,2.785714,450,150.0,59.572915792124924,19.64937475307882,47.45571320627991,18.806986585152266,36.62001511208127,17.154943857839303,13.077171528164666,16.35634631477418,21.542723817225845,18.750427241101377
mouse,150,3.0,450,150.0,53.51985559566787,20.0126252111208,42.87293258332634,18.93596441533726,33.322013265049115,17.14208310536755,11.721737569861101,15.814658314721393,18.9319359040911,18.247475639316043
mouse,175,0.0,525,175.0,525.0,0.0,525.0,0.0,525.0,0.0,524.9999999999999,0.0,524.9999999999993,1.1368683772161603e-13
mouse,175,0.214286,525,175.0,521.240701872219,19.373024329617692,502.7009487028797,48.590647523175576,213.8969440013433,22.63131069016631,455.5721244120025,28.38030665362264,487.1061926171298,22.246607262543296
mouse,175,0.428571,525,175.0,492.49571824364034,58.96107819974036,361.28053899756526,52.281591363290566,185.27260515489883,17.532959118464742,322.4277119967094,26.430878100163355,401.1009309985965,33.40084608682312
mouse,175,0.5,525,175.0,467.04080261942744,67.15116029101632,323.1420535639325,44.61695728782041,176.23973637813785,16.356064851411453,279.77258778875523,20.060560342953643,368.2572367080825,32.56976045676059
mouse,175,0.6,525,175.0,414.51616153135757,67.15014724567533,281.4990764839224,33.7030767722696,164.2179917723113,15.044242492357393,226.99228772180055,9.928705778592677,322.4385374700165,28.46922422818617
mouse,175,0.642857,525,175.0,391.15594828309963,63.48896317317137,266.69335068424147,29.329095183989104,159.2693308706238,14.594001740131212,207.19727833625112,5.737194517686691,303.4167802855459,25.933382513660135
mouse,175,0.7,525,175.0,362.31391151036854,58.075910451477995,249.09474435395853,24.486043617655323,152.9030308118546,14.104956375583832,183.4601758716504,1.485966614368845,278.9974307272895,22.066082438690586
mouse,175,0.8,525,175.0,319.4159180589371,48.23769396395614,223.0716144740156,19.334913527244137,142.34400973889683,13.569375160494019,148.755131638154,7.665691329451747,239.52723567299626,14.570527447415365
mouse,175,0.857143,525,175.0,298.2984216270674,42.18722015987719,210.37713038367895,17.608144639500804,136.62790697674419,13.444974828616514,132.4029791995542,11.136211561379206,219.08524019872215,10.193620761121482
mouse,175,0.9,525,175.0,283.77520779111745,37.53828887234224,201.61224918142892,16.574911861076487,132.4972714297708,13.429316511387118,121.584685229119,13.337975341973976,204.8104257615694,6.982238580709815
mouse,175,1.0,525,175.0,253.97036352951054,27.412616814190173,183.4746033078667,14.858810138397992,123.45659474435396,13.624497256324812,100.45572820683127,17.2797720640479,174.99999999796216,9.257546621942997e-07
mouse,175,1.071429,525,175.0,235.65548652506087,22.195061455145797,172.05864327092604,14.116036682408886,117.44836705566283,13.90157842144586,88.29976047877611,19.24757493099877,156.57464651904598,4.387231138927948
mouse,175,1.1,525,175.0,228.95541936025523,20.701784368843487,167.79434976072537,13.905662705225705,115.1422214759466,14.038671528337705,84.00859802861793,19.87528755548515,149.83110182407847,5.982338797156717
mouse,175,1.2,525,175.0,207.89073125682143,17.178585322938726,154.14045839979852,13.525182789217714,107.50092351607758,14.583702805789986,71.13071598017972,21.5059547248858,128.80938864157974,10.828975738899818
mouse,175,1.285714,525,175.0,192.25086054907229,15.446510815979117,143.75388296532617,13.614232503725907,101.42796574594912,15.138606091466293,62.27365934943411,22.366595524309346,113.65024086414698,14.112411653426129
mouse,175,1.3,525,175.0,189.85034841742927,15.241306860394218,142.10633028293174,13.674904327640983,100.46125430274536,15.229393269219939,60.959694853374394,22.47324025031238,111.35214994294587,14.587794067334032
mouse,175,1.4,525,175.0,174.18676013768786,14.366986370786522,131.41390311476786,14.259759180946832,94.01116614893796,15.8815548983066,52.844905693322616,22.99492475280187,96.87992690752235,17.406367523196533
mouse,175,1.5,525,175.0,160.45760221643857,14.204930965429767,121.96058265468895,15.05398449897252,88.10750566703048,16.53770173851723,46.30115119291677,23.221347370461228,84.86682603601314,19.463192911597766
mouse,175,1.714286,525,175.0,136.15452103097977,15.464644948786605,104.86621610276215,16.901670605603655,77.12463269246915,17.797719936076497,36.011491882204716,23.139194742889597,65.40633388843533,22.057335338861954
mouse,175,1.928571,525,175.0,117.1820166232894,17.384681002845824,91.14591554025691,18.567978514355442,67.99269582738646,18.79225150676627,29.066273914528583,22.686392101182864,51.94298847101929,23.139030304202407
mouse,175,2.142857,525,175.0,102.00125934010579,19.18571766522615,80.02321383594996,19.880965730293404,60.38707917051465,19.563910907102766,24.17988973776825,22.09849551913397,42.36944131648085,23.4320929143193
mouse,175,2.357143,525,175.0,89.66505750986484,20.661171155817406,70.86915456300898,20.877889933743422,54.00927713877928,20.093339566310426,20.616401413588616,21.473787760313595,35.37425271901141,23.321871185810327
mouse,175,2.571429,525,175.0,79.54835866006212,21.73792909944157,63.25992779783393,21.56944347705391,48.63970279573503,20.40361827469199,17.93628927956905,20.85324582219523,30.13235144330982,23.009004674328605
mouse,175,2.785714,525,175.0,71.11892368398959,22.55037001231213,56.88728906053228,22.053533499584415,44.07992611871379,20.57772728970049,15.866437760398366,20.253480292730003,26.113484295909856,22.5982640025562
mouse,175,3.0,525,175.0,64.04546217781882,23.123717521192216,51.49655780371086,22.34121784991156,40.18982453194526,20.6360549539205,14.230877711450741,19.680550989242903,22.968438270508713,22.14483735145976
mouse,200,0.0,600,200.0,600.0,0.0,600.0,0.0,600.0,0.0,599.9999999999999,0.0,600.0000000000001,0.0
mouse,200,0.214286,600,200.0,593.7140458399798,27.14446721875919,573.2676097724792,51.2957471196102,245.5476870120057,28.44909031884041,518.6706607688413,32.07934053988322,554.9927062770893,26.499926284620617
mouse,200,0.428571,600,200.0,560.5028545042397,62.635927349442156,410.30501217362104,58.84698591876264,212.13479136932247,21.78575450514135,366.5124580366805,29.033065250536744,456.07519260186825,36.78453644477347
mouse,200,0.5,600,200.0,528.2995550331626,73.91224751762967,366.8336831500294,50.09266581070381,201.73700780790867,20.197142876762882,318.21760446284156,22.000202636000008,418.5127264867151,35.805586295992505
mouse,200,0.6,600,200.0,469.2639157081689,76.23158054882607,320.02497691209805,39.16269681996029,187.95059188984973,18.387964491120393,258.68934922633855,10.837754058839352,366.34295201652156,31.310606930394123
mouse,200,0.642857,600,200.0,443.27021240869783,72.13953483390205,303.34308622281924,34.61220267142765,182.3011501972966,17.765782239311047,236.40903776406427,6.231254598212506,344.7623615360129,28.530092387581128
mouse,200,0.7,600,200.0,410.5916379816976,65.12799647904973,283.44538661741245,29.369643460792528,174.98778440097388,17.041361533264446,209.70725526575228,1.6386340614948385,317.12062261831653,24.280847402459386
mouse,200,0.8,600,200.0,361.9428679372009,54.33375530889485,254.00873142473344,23.250507620339416,162.95374024011417,16.08363904059664,170.65830557411252,8.476397379611235,272.57467043308236,16.029077091064345
mouse,200,0.857143,600,200.0,338.4313659642347,48.69286239891938,239.61308874149947,21.1677684284119,156.47825539417346,15.72884668678772,152.23408190492427,12.26854072057498,249.5577567732148,11.208988498954293
mouse,200,0.9,600,200.0,322.1988917807069,43.68063610336644,229.73679791789104,19.999842291109765,151.79493745277475,15.54591519872658,140.02755142657972,14.671033635878697,233.5016603566408,7.674332467061427
mouse,200,1.0,600,200.0,288.71946100243474,32.80066657185017,209.24427000251868,18.117103374329854,141.51053647888506,15.382876723382571,116.12634261188245,18.964819099901185,199.99999999723872,1.0608911943376717e-06
mouse,200,1.071429,600,200.0,268.1440685081018,26.789442549096695,196.38913609268744,17.204822192007214,134.6425572999748,15.485097246421892,102.32405601744317,21.104019781266196,179.29858950640548,4.8117124309709345
mouse,200,1.1,600,200.0,260.58991688355303,24.887321335281293,191.62186214423642,16.924218503378523,132.02082108974898,15.557773460041785,97.44003089420336,21.785628237533526,171.72002997918466,6.558756244363857
mouse,200,1.2,600,200.0,236.80920997397365,20.707269921297517,176.24343044244816,16.339088177979658,123.38082444798926,15.960114683451302,82.73788627567288,23.55397802877229,148.0765755674051,11.858169012397463
mouse,200,1.285714,600,200.0,219.256821425573,18.882414525444982,164.5528083284359,16.190587698136007,116.55356393249937,16.435356553069838,72.57913283266969,24.485493644576337,130.99568257922704,15.439985665703217
mouse,200,1.3,600,200.0,216.5253547141298,18.65493158417015,162.719083200403,16.192546444429674,115.46448660901687,16.511625027458766,71.06825306921418,24.600815044164076,128.40289274820663,15.957968470087424
mouse,200,1.4,600,200.0,198.95562925027286,17.60715791693091,150.7322642935102,16.444264507123872,108.21169507178239,17.123749442486663,61.71276600759461,25.164751451378407,112.04745889551945,19.02596610823513
mouse,200,1.5,600,200.0,183.61594324573923,17.279028478225907,140.01742087146334,16.99708322962894,101.5510452522878,17.772602357283834,54.134361762170656,25.41030243289154,98.42508277891153,21.261680342065496
mouse,200,1.714286,600,200.0,156.32499370329947,17.95826500872586,120.74657879271261,18.565218241624507,89.08588699521451,19.114223769182228,42.14648350871724,25.330577231141152,76.22889019520532,24.080562632904673
mouse,200,1.928571,600,200.0,134.8947191671564,19.546688718688447,105.27990932751239,20.12635299772018,78.7687012005709,20.220387139381316,34.0004765906336,24.862886789200907,60.741710041058695,25.262219008279263
mouse,200,2.142857,600,200.0,117.79145327848208,21.12940720196742,92.65741751322307,21.46688576149544,70.13080345898749,21.12350433553956,28.242473976996553,24.261279675558985,49.64111809066578,25.594667931717265
mouse,200,2.357143,600,200.0,103.83901435647721,22.495230905365947,82.25211988917808,22.48512579176764,62.84875325329527,21.782094976657877,24.031039274304906,23.62978178669623,41.474478493248704,25.49579183637196
mouse,200,2.571429,600,200.0,92.30828645789606,23.572366229952458,73.58592897321803,23.26168205173636,56.701242548904375,22.23267366565303,20.858752622682882,23.01004784397547,35.32073547709366,25.182471110203263
mouse,200,2.785714,600,200.0,82.69691881454118,24.383144339725877,66.29640668289817,23.839011444369596,51.46347913693225,22.524080833582246,18.4077347750098,22.41744250518605,30.58261834034264,24.76752182709405
mouse,200,3.0,600,200.0,74.60687599697758,24.99233817082857,60.082864578960624,24.20393585092915,46.98278901855428,22.697341142000823,16.471807224356116,21.856215247964577,26.86315534671847,24.31009521062897
