k,rho,gamma,seed,no_at_k
30,100,1.22449,0,0.49568606050429576
100,100,1.22449,0,0.5953845185122996
30,100,1.22449,1,0.4960302801332102
100,100,1.22449,1,0.5944618419947947
30,100,1.22449,4,0.49621498334872527
100,100,1.22449,4,0.5957505667030476
30,100,1.22449,3,0.4958693644530266
100,100,1.22449,3,0.595194358156326
30,100,1.285714,0,0.49719167156410043
100,100,1.285714,0,0.5927264713290236
30,100,1.285714,2,0.4974631293202362
100,100,1.285714,2,0.5932893963563093
30,100,1.285714,1,0.4973749755128313
100,100,1.285714,1,0.5931664008059777
30,100,1.285714,4,0.4977597738784877
100,100,1.285714,4,0.5931873898077408
30,100,1.285714,3,0.49656899784512915
100,100,1.285714,3,0.59296952396944
30,100,1.346939,3,0.4972728290375843
100,100,1.346939,3,0.5896553605910503
30,100,1.346939,2,0.49761285086614615
100,100,1.346939,2,0.5898933758710436
30,100,1.346939,0,0.49748551758878345
100,100,1.346939,0,0.5909890017630761
30,100,1.408163,0,0.49736378137855763
100,100,1.408163,0,0.5880559986567039
30,100,1.346939,1,0.4973064114404052
100,100,1.346939,1,0.5894034925698933
30,100,1.346939,4,0.4978157445498559
100,100,1.346939,4,0.5898950549911847
30,100,1.408163,1,0.4975190999916044
100,100,1.408163,1,0.5880723700780791
30,100,1.408163,2,0.49778216214703497
100,100,1.408163,2,0.5869020233397699
30,100,1.408163,4,0.4971790781630426
100,100,1.408163,4,0.5862018302409537
30,100,1.469388,0,0.4966949318557076
100,100,1.469388,0,0.5849403912349929
30,100,1.408163,3,0.4976856127389248
100,100,1.408163,3,0.5874981109898413
30,100,1.530612,0,0.4962835474211513
100,100,1.530612,0,0.5836554445470573
30,100,1.469388,2,0.49725184003582124
100,100,1.469388,2,0.5840920157837294
30,100,1.469388,3,0.49656480004477654
100,100,1.469388,3,0.58418142893124
30,100,1.469388,1,0.49701256541572214
100,100,1.469388,1,0.5847275627571152
30,100,1.469388,4,0.496799876864523
100,100,1.469388,4,0.5846637561917555
30,100,1.530612,4,0.4970433492849747
100,100,1.530612,4,0.5822294517672739
30,100,1.530612,1,0.49647944477094
100,100,1.530612,1,0.581577953152548
30,100,1.530612,2,0.49626955475330925
100,100,1.530612,2,0.5818000167912014
30,100,1.530612,3,0.49645705650239275
100,100,1.530612,3,0.5822525396692133
30,100,1.591837,2,0.4956972546385694
100,100,1.591837,2,0.5807085886995215
30,100,1.591837,4,0.49548456608737024
100,100,1.591837,4,0.5814230543195366
30,100,1.591837,0,0.4954719726863124
100,100,1.591837,0,0.5798115187641676
30,100,1.591837,1,0.49475414882601515
100,100,1.591837,1,0.5795915540256905
30,100,1.591837,3,0.4954034086138863
100,100,1.591837,3,0.5801423054319537
30,100,1.653061,0,0.4949808300450564
100,100,1.653061,0,0.5775434472336496
30,100,1.653061,2,0.4939705594268603
100,100,1.653061,2,0.5774485769456804
30,100,1.714286,0,0.49268323398539166
100,100,1.714286,0,0.5749827890185543
30,100,1.653061,1,0.4943469621918115
100,100,1.653061,1,0.5783657963227269
30,100,1.714286,1,0.4931855707609213
100,100,1.714286,1,0.5744458903534548
30,100,1.653061,3,0.49372708700640866
100,100,1.653061,3,0.5771152715976828
30,100,1.653061,4,0.49372708700640866
100,100,1.653061,4,0.5769809419863992
30,100,1.714286,2,0.4932373436319369
100,100,1.714286,2,0.5750268659222567
30,100,1.714286,3,0.49329471357008925
100,100,1.714286,3,0.5747200067164806
30,100,1.77551,0,0.4916659670332746
100,100,1.77551,0,0.5727802031735371
30,100,1.714286,4,0.4928539445330647
100,100,1.714286,4,0.5742024179330031
30,100,1.77551,1,0.49175272157389527
100,100,1.77551,1,0.5733653765426916
30,100,1.77551,2,0.491137044188845
100,100,1.77551,2,0.5725010494500882
30,100,1.836735,1,0.48992807768729185
100,100,1.836735,1,0.5715372344891277
30,100,1.77551,4,0.49190244311980524
100,100,1.77551,4,0.5730014272521199
30,100,1.836735,2,0.4902583046483643
100,100,1.836735,2,0.5706762656368063
30,100,1.77551,3,0.491512047687012
100,100,1.77551,3,0.571818487112753
30,100,1.836735,0,0.489751770072482
100,100,1.836735,0,0.5696251364285114
30,100,1.836735,4,0.4910111101782666
100,100,1.836735,4,0.5710053731844513
30,100,1.836735,3,0.48991968208658665
100,100,1.836735,3,0.5702413735202754
30,100,1.897959,1,0.48937256877396246
100,100,1.897959,1,0.5675371505331206
30,100,1.897959,2,0.4897167884028769
100,100,1.897959,2,0.5689283015699773
30,100,1.897959,0,0.48953908152128284
100,100,1.897959,0,0.5697674418604651
30,100,1.897959,3,0.4880656535975149
100,100,1.897959,3,0.5678620602804131
30,100,1.959184,2,0.4873478297372177
100,100,1.959184,2,0.5668478717152212
30,100,1.959184,1,0.4872456832619707
100,100,1.959184,1,0.5668004365712367
30,100,1.897959,4,0.48916127948954746
100,100,1.897959,4,0.5686113676433548
30,100,1.959184,3,0.48736042313827554
100,100,1.959184,3,0.5671161111577533
30,100,1.959184,0,0.4875423278202222
100,100,1.959184,0,0.5666732432205525
30,100,1.959184,4,0.48693924383622983
100,100,1.959184,4,0.5664730081437327
30,100,2.020408,2,0.48523913469342067
100,100,2.020408,2,0.5644265804718328
30,100,2.020408,0,0.4854979990484986
100,100,2.020408,0,0.5643888002686592
30,100,2.020408,1,0.48468922284722804
100,100,2.020408,1,0.5631370162035093
30,100,2.081633,1,0.48414210953460385
100,100,2.081633,1,0.5615867685332886
30,100,2.081633,0,0.4837601097025159
100,100,2.081633,0,0.5615976828142053
30,100,2.020408,3,0.4859457644194442
100,100,2.020408,3,0.5648509780874822
30,100,2.020408,4,0.48609688523213834
100,100,2.020408,4,0.5654231382755436
30,100,2.142857,0,0.4811994514874206
100,100,2.142857,0,0.5592431365964234
30,100,2.081633,2,0.483406095206112
100,100,2.081633,2,0.56231928469482
30,100,2.081633,3,0.48366495956118993
100,100,2.081633,3,0.5611585928973218
30,100,2.081633,4,0.4822544986427112
100,100,2.081633,4,0.5627163966081773
30,100,2.142857,2,0.4819004841463073
100,100,2.142857,2,0.5610200654856855
30,100,2.142857,1,0.48248257912853665
100,100,2.142857,1,0.5605217865838301
30,100,2.142857,3,0.4824517952592841
100,100,2.142857,3,0.559243976156494
30,100,2.204082,0,0.48072090224722247
100,100,2.204082,0,0.5580992360003358
30,100,2.204082,1,0.47989673411132566
100,100,2.204082,1,0.5588884224666275
30,100,2.204082,2,0.4800758402597039
100,100,2.204082,2,0.5576357988414071
30,100,2.142857,4,0.48250636666386815
100,100,2.142857,4,0.5595533540424817
30,100,2.204082,4,0.47978759130215765
100,100,2.204082,4,0.5580656535975149
30,100,2.204082,3,0.48088321719419025
100,100,2.204082,3,0.55864369070607
30,100,2.265306,0,0.4788654744913665
100,100,2.265306,0,0.5554877844009739
30,100,2.265306,1,0.4790795623093499
100,100,2.265306,1,0.557186214423642
30,100,2.265306,2,0.4789998041026502
100,100,2.265306,2,0.5564339686004534
30,100,2.265306,3,0.4782022220356533
100,100,2.265306,3,0.555518428343548
30,100,2.265306,4,0.4780944784932695
100,100,2.265306,4,0.5554315338762489
30,100,2.326531,1,0.47625164413847143
100,100,2.326531,1,0.5514243136596424
30,100,2.326531,0,0.4770184423362158
100,100,2.326531,0,0.5538623961044413
30,100,2.387755,2,0.4759941790501777
100,100,2.387755,2,0.5526211065401729
30,100,2.326531,2,0.47694148266308456
100,100,2.326531,2,0.5540387037192511
30,100,2.326531,3,0.47616768813141913
100,100,2.326531,3,0.5528696163210478
30,100,2.326531,4,0.47648112389108105
100,100,2.326531,4,0.5537049785912183
30,100,2.387755,0,0.4742870735734475
100,100,2.387755,0,0.5505755184283435
30,100,2.387755,1,0.47540508773402734
100,100,2.387755,1,0.551274452187054
30,100,2.387755,3,0.4742800772395265
100,100,2.387755,3,0.5511405423558056
30,100,2.387755,4,0.47521478745137546
100,100,2.387755,4,0.5516938124422802
30,100,2.44898,1,0.4725463856938964
100,100,2.44898,1,0.5498614725883637
30,100,2.44898,0,0.4726359387680855
100,100,2.44898,0,0.5501288724708253
30,100,2.510204,0,0.47168443735482607
100,100,2.510204,0,0.5492372596759298
30,100,2.44898,3,0.4727184955083536
100,100,2.44898,3,0.5503030811854588
30,100,2.44898,2,0.47296476646237373
100,100,2.44898,2,0.5503349844681387
30,100,2.510204,2,0.4709736098284499
100,100,2.510204,2,0.5475560406347074
30,100,2.44898,4,0.4735160775753505
100,100,2.44898,4,0.5497514902191252
30,100,2.510204,1,0.47229591693952366
100,100,2.510204,1,0.5481080513810763
30,100,2.510204,3,0.471274452187054
100,100,2.510204,3,0.5475510032742843
30,100,2.510204,4,0.4703915148462206
100,100,2.510204,4,0.54741583410293
30,100,2.571429,3,0.4691741527439622
100,100,2.571429,3,0.5465317773486693
30,100,2.571429,4,0.4701242548904374
100,100,2.571429,4,0.5452543867013685
30,100,2.632653,0,0.4680519407830297
100,100,2.632653,0,0.5450419780035262
30,100,2.571429,0,0.4687193910390955
100,100,2.571429,0,0.5460549072286122
30,100,2.571429,2,0.47033274564128397
100,100,2.571429,2,0.5459512215599026
30,100,2.571429,1,0.4698472000671648
100,100,2.571429,1,0.5469507178238603
30,100,2.632653,1,0.46781126689614644
100,100,2.632653,1,0.544699857274788
30,100,2.632653,3,0.46743346486441106
100,100,2.632653,3,0.5429472756275712
30,100,2.632653,2,0.46856547169283297
100,100,2.632653,2,0.5434547896902023
30,100,2.632653,4,0.46805893711695074
100,100,2.632653,4,0.542799513055159
30,100,2.693878,0,0.46649735538577786
100,100,2.693878,0,0.5423364956762656
30,100,2.693878,4,0.46622030056250524
100,100,2.693878,4,0.5381517085047435
30,100,2.693878,3,0.46704446869840205
100,100,2.693878,3,0.5409000083956007
30,100,2.755102,1,0.4652394145467775
100,100,2.755102,1,0.5394328771723617
30,100,2.693878,1,0.46589007360143286
100,100,2.693878,1,0.5427235328687767
30,100,2.693878,2,0.4673187249881062
100,100,2.693878,2,0.5425434472336496
30,100,2.755102,0,0.46596983180813256
100,100,2.755102,0,0.5411237511543951
30,100,2.755102,2,0.4649707553242101
100,100,2.755102,2,0.5397103517756695
30,100,2.755102,3,0.4645159936193435
100,100,2.755102,3,0.5406288304928217
30,100,2.755102,4,0.46495396412279966
100,100,2.755102,4,0.5401204768701201
30,100,2.816327,1,0.4628606610136289
100,100,2.816327,1,0.5385584753589119
30,100,2.816327,4,0.4635616936725156
100,100,2.816327,4,0.5377709680127614
30,100,2.816327,2,0.46253463185290905
100,100,2.816327,2,0.538335572160188
30,100,2.877551,0,0.4608079366412
100,100,2.877551,0,0.5365196037276467
30,100,2.816327,0,0.4624268883105253
100,100,2.816327,0,0.5400952900680044
30,100,2.816327,3,0.4617846248565752
100,100,2.816327,3,0.5378700361010831
30,100,2.877551,1,0.46188956986539054
100,100,2.877551,1,0.5376408362018302
30,100,2.877551,2,0.46117454453866175
100,100,2.877551,2,0.5369028628998405
30,100,2.938776,0,0.4589077323482495
100,100,2.938776,0,0.5336054907228612
30,100,2.877551,3,0.46089469118182075
100,100,2.877551,3,0.5370199815296784
30,100,2.877551,4,0.4607547645034002
100,100,2.877551,4,0.5378238602972043
30,100,2.938776,3,0.4598942154311141
100,100,2.938776,3,0.5353408613886323
30,100,2.938776,2,0.45994039123499286
100,100,2.938776,2,0.5358836369742255
30,100,2.938776,1,0.4600859149805502
100,100,2.938776,1,0.5348274704055075
30,100,2.938776,4,0.4601334900512132
100,100,2.938776,4,0.5345411804214592
30,100,3.0,1,0.4580793664120001
100,100,3.0,1,0.5331592645453782
30,100,3.0,2,0.45877899980410264
100,100,3.0,2,0.5335593149189825
30,100,3.0,0,0.4581367363501525
100,100,3.0,0,0.5334728402317186
30,100,3.0,4,0.4581521282847788
100,100,3.0,4,0.5319931156074217
30,100,3.0,3,0.4582780622953572
100,100,3.0,3,0.5336504071866343
