seed,perplexity,standard_no,smooth_gamma0.7_no,standard_auc,smooth_gamma0.7_auc
1843824993,50,0.2041824614607026,0.17992165782158204,0.1775635618629158,0.1230937438689413
184566854,50,0.20247662370482689,0.17806419004296184,0.1764112152792317,0.12226215666718535
1497586439,50,0.20179428860247658,0.1782916350770786,0.17604284183443814,0.1232752599457035
432652533,50,0.2031336871367197,0.17902451352034368,0.1769342161602314,0.12268733014835664
202244314,50,0.20257771038665656,0.17810209754864798,0.17641247172137792,0.1223127953072508
191664964,60,0.19819307556229465,0.17263078089461711,0.16325500440820914,0.11607558079442999
1662057958,60,0.20088450846600964,0.17349001769016933,0.16332998815266014,0.11618837289151072
1405681632,60,0.20011372251705842,0.17119029567854435,0.16328044149918938,0.1151292111867931
942484272,60,0.1989891331817033,0.17275713924690422,0.16537651781556,0.11624745922881839
929893138,60,0.1995072024260804,0.17288349759919133,0.16349849707643357,0.11688332579564471
1843824993,60,0.19945665908516555,0.17270659590598939,0.16248115495949214,0.11494277450407357
184566854,60,0.19943138741470812,0.17211271165024009,0.16364074488301367,0.11572924478349982
1497586439,60,0.19758655547131665,0.17268132423553195,0.1630803354472558,0.11521070658246627
432652533,60,0.19892595400555976,0.17282031842304776,0.16270478621976858,0.11545788159575365
202244314,60,0.1995198382613091,0.17442506949709377,0.16442548637302903,0.11681357325389048
191664964,70,0.1938463482436189,0.16837250442254234,0.15359647764680667,0.11217267891828533
1662057958,70,0.1953247409653778,0.16848622693960072,0.15199628614860008,0.1109855287809721
1405681632,70,0.19406115744250693,0.16694465504169825,0.15094666397255677,0.10965672569201075
942484272,70,0.19581753853929748,0.16838514025777104,0.1539719534787345,0.11030650611297395
929893138,70,0.1950846600960324,0.16825878190548396,0.15217160249556203,0.11136988342354405
1843824993,70,0.19500884508466013,0.16866312863280264,0.15170326834178155,0.11133293378665705
184566854,70,0.19370735405610312,0.16875157947940359,0.15151003372533037,0.1116591238047473
1497586439,70,0.1937199898913318,0.16930755622946678,0.15000414903378104,0.1119648314676245
432652533,70,0.19347990902198633,0.1666919383371241,0.15202028899517364,0.10972058534476506
202244314,70,0.19437705332322466,0.1674627242860753,0.15111234025051892,0.10997840432251296
191664964,80,0.19040940106141016,0.16406368460955273,0.14407092460014642,0.10637350196984058
1662057958,80,0.19051048774323984,0.165567349001769,0.1437475637647446,0.10720679184687155
1405681632,80,0.19029567854435178,0.16551680566085417,0.14414670247424832,0.10717480064844358
942484272,80,0.1907758402830427,0.16448066717210008,0.14355324141431136,0.10747583101638988
929893138,80,0.19064948193075565,0.16429112964366946,0.14475402197553797,0.10747190043381967
1843824993,80,0.19006823351023502,0.16459438968915846,0.143569750888681,0.10693813665002243
184566854,80,0.1902072276977508,0.16530199646196614,0.14450816101436764,0.10794479597414129
1497586439,80,0.19115491533990397,0.16479656305281778,0.14317665519311484,0.10709619294232207
432652533,80,0.1896007076067728,0.16315390447308567,0.14243108269376656,0.10577503730103802
202244314,80,0.18999241849886278,0.1625979277230225,0.1435583683568057,0.10613324976855841
191664964,90,0.1853677028051554,0.16125852918877936,0.13676957671823775,0.10283137812575556
1662057958,90,0.1858984078847612,0.1606899166034875,0.13737364552536901,0.10388196619588946
1405681632,90,0.18526661612332576,0.16216830932524642,0.1361150715620262,0.10380954728109296
942484272,90,0.18496335607783676,0.16218094516047513,0.1356279688457707,0.10491205787326424
929893138,90,0.18555724033358606,0.1611321708364923,0.13664190130990142,0.10312516308632257
1843824993,90,0.18732625726560526,0.1626105635582512,0.13693473494212283,0.10460225697344053
184566854,90,0.18582259287338893,0.16133434420015164,0.13692476558702824,0.10408810938754708
1497586439,90,0.18555724033358606,0.1611321708364923,0.13630781161156263,0.10324427465417751
432652533,90,0.18570887035633057,0.16144806671721,0.1365457023962143,0.10440194188331113
202244314,90,0.18584786454384633,0.1611321708364923,0.1363308602320876,0.10380353949922516
191664964,100,0.18003538033864042,0.15884508466009603,0.1302087195719589,0.10129670610736638
1662057958,100,0.18237300985595148,0.1580742987111448,0.13048901927110365,0.1008984044604841
1405681632,100,0.1819812989638615,0.15804902704068738,0.13130309504081347,0.10074941047813123
942484272,100,0.18025018953752844,0.15946424058630274,0.12985807019539136,0.10143335834280269
929893138,100,0.18243618903209502,0.15945160475107403,0.13068144849168226,0.1015392065990916
1843824993,100,0.18332069749810465,0.15746777862016678,0.13137628847054403,0.10057480299869269
184566854,100,0.18161485974222896,0.15859236795552187,0.1306326309559809,0.1011172066855431
1497586439,100,0.18204447814000507,0.15773313115996968,0.13061287868864827,0.10051871237301716
432652533,100,0.18118524134445288,0.1581880212282032,0.12924461167987722,0.10119595027095758
202244314,100,0.18147586555471318,0.15961587060904725,0.13064912466138684,0.10304999090142095
