seed,perplexity,standard_no,smooth_gamma0.7_no,standard_auc,smooth_gamma0.7_auc
942484272,40,0.7997685185185186,0.8077083333333333,0.8099544394248464,0.7916162657372567
929893138,40,0.8056712962962963,0.8079166666666667,0.8128532056386615,0.7951137795686153
1843824993,40,0.8082870370370371,0.8012037037037038,0.8141892720673348,0.7879005327550423
184566854,40,0.8095833333333334,0.8046296296296297,0.8115155881507901,0.786845925216507
1497586439,40,0.8080555555555556,0.8062731481481481,0.8131147373888727,0.7901071504892327
432652533,40,0.8064814814814816,0.8062962962962963,0.8126282413777297,0.7916021949822878
202244314,40,0.8046064814814815,0.806875,0.8110942718041144,0.7927392749281567
191664964,50,0.8106250000000002,0.8044675925925926,0.8061853973583128,0.7777875900777126
1662057958,50,0.8014351851851852,0.8078472222222222,0.802493450412667,0.7824264708153277
1405681632,50,0.8099537037037038,0.810138888888889,0.8054312676225278,0.7843496156435921
942484272,50,0.8025,0.8093055555555556,0.8000463028016173,0.7839354330996795
929893138,50,0.811550925925926,0.8097453703703703,0.8055197513594462,0.7843777530164663
1843824993,50,0.8101851851851852,0.8066203703703704,0.8068384697966235,0.7802246685967167
184566854,50,0.8066666666666666,0.8095370370370372,0.8045854228735491,0.7829231738549853
1497586439,50,0.8105324074074075,0.8025,0.8085844138684837,0.7761877391527356
432652533,50,0.8013194444444445,0.8091898148148148,0.8008926342604158,0.7836354375724396
202244314,50,0.8049305555555557,0.8060879629629629,0.8050013887300415,0.7796803464943214
191664964,60,0.8018055555555557,0.7980555555555556,0.7912338597239873,0.7627045765452884
1662057958,60,0.8049074074074075,0.8005787037037038,0.7922593441400443,0.7648387809361451
1405681632,60,0.8080555555555555,0.7991203703703702,0.7925851326157076,0.7631873751103208
942484272,60,0.8030092592592594,0.8023148148148149,0.7911279454805068,0.7712247321979567
929893138,60,0.8060879629629631,0.7984953703703704,0.7980011688989923,0.7621840907820325
1843824993,60,0.8098842592592591,0.7987962962962964,0.7985466844399968,0.7643314303397901
184566854,60,0.8088194444444444,0.8014814814814814,0.7925715245370003,0.7653039449589887
1497586439,60,0.8087037037037037,0.8008333333333335,0.7935068702051695,0.7661385077574285
432652533,60,0.8073842592592594,0.8019444444444445,0.7963790916007876,0.7665837580729024
202244314,60,0.8010879629629629,0.797175925925926,0.7925581440128879,0.7615197019295538
191664964,70,0.8038888888888889,0.7915740740740742,0.7797109885541531,0.7450440808813179
1662057958,70,0.803912037037037,0.7902546296296297,0.7785487167313867,0.7429175790836602
1405681632,70,0.7916435185185186,0.7915740740740742,0.7726078535371417,0.7460791986971589
942484272,70,0.7987037037037036,0.7896990740740741,0.7754781095302199,0.7464678790694779
929893138,70,0.8031712962962962,0.787013888888889,0.7773840337248076,0.7434337533435965
1843824993,70,0.7963657407407407,0.7851620370370369,0.7735411898326193,0.7441921122394447
184566854,70,0.7947685185185185,0.789537037037037,0.7738468938980302,0.7454914817270806
1497586439,70,0.7908101851851853,0.7874537037037037,0.7715098821673697,0.7452783969074537
432652533,70,0.8025000000000001,0.7873148148148148,0.7795416453301801,0.7435622731219322
202244314,70,0.7894675925925927,0.7884027777777778,0.7703342846048234,0.7439066394887431
191664964,80,0.7960416666666668,0.7782638888888889,0.7674958624537438,0.7287083781108691
1662057958,80,0.7974074074074076,0.7833564814814815,0.7700791679713088,0.7338802896295769
1405681632,80,0.7981944444444445,0.7806018518518518,0.7679438422122847,0.7359388556905561
942484272,80,0.7964351851851853,0.7853240740740741,0.7667774127963546,0.7333923705504387
929893138,80,0.7941203703703703,0.7797685185185186,0.7675000509338205,0.7308567869738102
1843824993,80,0.7904398148148148,0.785300925925926,0.7657631058219514,0.7328112956621248
184566854,80,0.7996064814814815,0.778425925925926,0.771096242347854,0.7344036928221331
1497586439,80,0.7959259259259258,0.7833101851851852,0.7685251680123447,0.7371069481897862
432652533,80,0.7973611111111112,0.788287037037037,0.7686856653807518,0.7408534799120705
202244314,80,0.7934259259259259,0.7870601851851853,0.7668530964302381,0.7345256525777444
191664964,90,0.791111111111111,0.7785648148148148,0.7595271209850795,0.7260017034699643
1662057958,90,0.7918287037037037,0.7781944444444444,0.7626522311583551,0.7251806374064025
1405681632,90,0.7868055555555555,0.7703472222222222,0.7627908270269949,0.7228024749195137
942484272,90,0.7921990740740742,0.7746064814814815,0.7641982652449724,0.7189155420771084
929893138,90,0.798101851851852,0.7796064814814814,0.764868060495169,0.7202175221647766
1843824993,90,0.7912037037037039,0.7706712962962963,0.7653112258514038,0.7232784813406112
184566854,90,0.7853703703703704,0.7721990740740741,0.7595845678542033,0.723560924822065
1497586439,90,0.7886805555555556,0.7800231481481481,0.7558372375561581,0.7293684329927947
432652533,90,0.7921064814814814,0.7764814814814816,0.7582614563701057,0.7223506430415247
202244314,90,0.7875231481481483,0.7564583333333333,0.7640203482563261,0.7095031349443163
191664964,100,0.791087962962963,0.7568981481481482,0.756353692601495,0.702434694247295
1662057958,100,0.7834027777777777,0.7657407407407408,0.75190495664431,0.7083497047375306
1405681632,100,0.7914814814814815,0.7524074074074074,0.7593041723456068,0.7028704597637554
942484272,100,0.7800925925925927,0.7567361111111112,0.7524939894548088,0.6969342149756055
929893138,100,0.7816666666666666,0.753726851851852,0.7498453722484032,0.6976211029597359
1843824993,100,0.7845601851851853,0.7501620370370372,0.7566543154638757,0.6993321131864189
184566854,100,0.7850231481481482,0.7448379629629629,0.7532837560902774,0.6937817231172521
1497586439,100,0.7894675925925927,0.7551851851851852,0.7560317591223498,0.7016490677837454
432652533,100,0.7928240740740742,0.768587962962963,0.7585585446547264,0.7148670727870863
202244314,100,0.779236111111111,0.7697685185185186,0.7487313858411082,0.7118965847551871
