seed,perplexity,standard_no,smooth_gamma0.7_no,standard_auc,smooth_gamma0.7_auc
1662057958,25,0.7921583333333334,0.8164208333333334,0.8124973532600361,0.8301987169958734
1405681632,25,0.7924083333333333,0.8163541666666667,0.8127187105050933,0.8298356421858756
942484272,25,0.7918583333333333,0.8160708333333334,0.8120687398426681,0.829731416838024
929893138,25,0.7918166666666667,0.8161041666666667,0.8120439734509696,0.8299464529117788
1843824993,25,0.7917958333333334,0.8160166666666667,0.8121742564007153,0.8300691169805686
184566854,25,0.79185,0.8162833333333336,0.812221694057386,0.8301565747099423
1497586439,25,0.7919041666666667,0.8161750000000001,0.8121924616304153,0.8299737168188807
432652533,25,0.7908958333333335,0.8162291666666668,0.8117261657740643,0.8298406507754842
202244314,25,0.7922750000000001,0.8150958333333334,0.8123617822710368,0.8295177446383611
191664964,30,0.8031125000000002,0.8313958333333334,0.821028116553784,0.8399596887494042
1662057958,30,0.8035208333333335,0.8304583333333335,0.8212451950724781,0.8398709689690569
1405681632,30,0.8028166666666668,0.8315166666666668,0.8207317358344455,0.8402739702522581
942484272,30,0.8034125,0.8283666666666668,0.8214787563028306,0.8382225591998859
929893138,30,0.8046458333333335,0.8303291666666668,0.8223229858112024,0.839080636019921
1843824993,30,0.8034791666666667,0.8307875000000001,0.8211212458296018,0.8397800011882596
184566854,30,0.8030416666666668,0.8309458333333335,0.8207421650388952,0.8404178981477748
1497586439,30,0.8038875000000001,0.8307583333333335,0.8213258928814454,0.8396960088597953
432652533,30,0.8040750000000001,0.8313333333333335,0.8220153398362184,0.840311444400761
202244314,30,0.8037333333333333,0.8304291666666668,0.8213442586015346,0.8398722503320355
191664964,40,0.8256708333333335,0.8504,0.8368097970504121,0.85298744913852
1662057958,40,0.8252083333333333,0.8490875000000001,0.8364663989008232,0.8521565203910044
1405681632,40,0.8262416666666668,0.8498500000000001,0.8370270006865608,0.8526647932031646
942484272,40,0.8261791666666668,0.8500125000000001,0.8369533848599938,0.8529516391431552
929893138,40,0.8259375000000001,0.8499208333333335,0.8369104011497984,0.8528759862565091
1843824993,40,0.8259625,0.8501833333333335,0.8368475130983987,0.8529569315533181
184566854,40,0.8262958333333333,0.8500958333333335,0.8372102349985518,0.8529507929590195
1497586439,40,0.8263125000000001,0.8495500000000001,0.8370673483452651,0.8521313678359553
432652533,40,0.8254583333333335,0.8504708333333334,0.8366106391517276,0.8528375388011095
202244314,40,0.8265791666666668,0.8496500000000001,0.837284722714786,0.8526290988978241
191664964,50,0.8405750000000002,0.8621208333333336,0.8459812273092876,0.8604861558832696
1662057958,50,0.8404875,0.8623083333333335,0.8459053161125897,0.8606283521171815
1405681632,50,0.8408791666666668,0.8622583333333336,0.8458156991737585,0.8604855985757569
942484272,50,0.8411458333333335,0.8622625000000002,0.8471505632940594,0.8605389047805125
929893138,50,0.8413750000000001,0.8622583333333335,0.8468465689037067,0.8606446468601422
1843824993,50,0.8407041666666668,0.8619000000000001,0.8458755757132664,0.8605754289008384
184566854,50,0.8403583333333333,0.8624166666666668,0.8460819697703402,0.8607803719047802
1497586439,50,0.8407375,0.8621208333333336,0.8459899579644057,0.8607643706687912
432652533,50,0.8417500000000002,0.8620166666666668,0.8472606647050074,0.8605002256569247
202244314,50,0.8407625000000001,0.8621458333333335,0.8460473938408782,0.8605887496611472
191664964,60,0.8547583333333334,0.8727666666666669,0.8553571070819659,0.8661536990711075
1662057958,60,0.8544458333333335,0.8726500000000003,0.8553507141160138,0.8662518243646731
1405681632,60,0.8539541666666669,0.8727791666666668,0.855104128769026,0.8662366049259667
942484272,60,0.8544666666666668,0.8727458333333334,0.8553783050860561,0.8661519986440801
929893138,60,0.8538625000000002,0.8701208333333333,0.8551552394314595,0.8639374278117028
1843824993,60,0.8542291666666667,0.8728083333333334,0.8553099668895512,0.86613786581002
184566854,60,0.8546041666666667,0.8728208333333335,0.8555332952339388,0.8662064611839284
1497586439,60,0.8544875000000002,0.8726458333333335,0.8552339114450421,0.8661530600493746
432652533,60,0.8534583333333334,0.8702916666666669,0.8545830975279711,0.8640725692266736
202244314,60,0.8543291666666669,0.8725958333333336,0.8553576541309091,0.866263958331387
191664964,70,0.8617291666666668,0.8774125000000002,0.8603617541905842,0.8679307073417102
1662057958,70,0.8618416666666667,0.8774208333333334,0.8604792468732044,0.8679677053062209
1405681632,70,0.8617583333333334,0.8775083333333334,0.8604973484870898,0.8680791051046145
942484272,70,0.8616625000000001,0.8775791666666669,0.8602616192146958,0.8681193230036226
929893138,70,0.8616500000000001,0.8773250000000001,0.8603682620311318,0.8682128347669665
1843824993,70,0.8617250000000002,0.8774500000000002,0.8604226209944514,0.8679356870977941
184566854,70,0.8618916666666668,0.8773166666666669,0.8601894726635678,0.8681524484624492
1497586439,70,0.8618833333333336,0.8772375000000002,0.8607087485509874,0.8681954149959653
432652533,70,0.8617500000000002,0.877291666666667,0.8602793917427385,0.8679151692626348
202244314,70,0.8618625000000002,0.8772041666666669,0.860485327276949,0.8681963525409642
191664964,80,0.8699875,0.8786916666666669,0.8645278032713741,0.8677096332606707
1662057958,80,0.8698208333333335,0.8787166666666668,0.8642676686283136,0.8680188467983168
1405681632,80,0.8699416666666668,0.8786000000000002,0.8644704471987167,0.8676745538789487
942484272,80,0.8699416666666668,0.8785333333333334,0.8644270118289737,0.867661402708806
929893138,80,0.8699875000000001,0.8784791666666667,0.8645603076080995,0.8673985426178011
1843824993,80,0.8699541666666668,0.8784000000000001,0.8645098785837411,0.8676049150142064
184566854,80,0.8699375000000003,0.8785666666666668,0.8645460810556357,0.8679141595294327
1497586439,80,0.8700500000000002,0.8784750000000001,0.8644837384543502,0.8677007606306185
432652533,80,0.8699000000000001,0.8784875000000002,0.8644452069282246,0.8676906059717487
202244314,80,0.8701833333333335,0.8786791666666668,0.8645335801578542,0.8678810287141618
191664964,90,0.8731083333333335,0.8833250000000002,0.8660586413229083,0.8713506620205713
1662057958,90,0.8730750000000003,0.8831833333333334,0.8659492749300749,0.8713504641558916
1405681632,90,0.8730916666666668,0.8834583333333335,0.8659773561300267,0.8715828746257
942484272,90,0.8730000000000001,0.8831791666666667,0.8658354191145207,0.8713758004240475
929893138,90,0.8730500000000002,0.8832583333333335,0.8658811107673586,0.8714676785475093
1843824993,90,0.8731416666666668,0.8832291666666667,0.8659264486749014,0.8714085802889213
184566854,90,0.8728375,0.8864000000000001,0.8657929560358887,0.8741248176718233
1497586439,90,0.873025,0.8834416666666668,0.865914694180715,0.8714105521455816
432652533,90,0.8730708333333335,0.8833458333333335,0.8659229828401653,0.8714429057558216
202244314,90,0.8729916666666668,0.8830750000000002,0.8659637316960793,0.8713139037429891
191664964,100,0.8782083333333335,0.8861500000000002,0.8686201447536194,0.8731667281202362
1662057958,100,0.8781916666666668,0.8860666666666668,0.8684617425871404,0.8733100851449171
1405681632,100,0.8783708333333335,0.8862375000000002,0.8685486127821413,0.8733638484891976
942484272,100,0.8784291666666668,0.8862458333333335,0.8686434594788339,0.8733639296550846
929893138,100,0.8781458333333335,0.8862375000000002,0.8684902990608275,0.873207339306585
1843824993,100,0.8782833333333335,0.8862333333333334,0.8684771628007024,0.8732959108955203
184566854,100,0.8783500000000002,0.8864500000000002,0.8685831400377348,0.873273136040982
1497586439,100,0.8782875000000001,0.8861375000000001,0.8686058301658348,0.8731335450173262
432652533,100,0.8782666666666668,0.8861791666666667,0.8686686725143882,0.8733184506005366
202244314,100,0.8782916666666667,0.8862125000000001,0.8685466529913455,0.873247188442449
