k,rho,gamma,seed,no_at_k
30,100,1.285714,2,0.3493866666666667
100,100,1.285714,2,0.34843985714285713
30,100,1.285714,4,0.34926761904761905
100,100,1.285714,4,0.3482545714285714
30,100,1.285714,3,0.3497142857142857
100,100,1.285714,3,0.34864085714285714
30,100,1.346939,0,0.3490814285714286
100,100,1.346939,0,0.34596914285714286
30,100,1.346939,2,0.34904761904761905
100,100,1.346939,2,0.3460167142857143
30,100,1.346939,1,0.34876142857142856
100,100,1.346939,1,0.345841
30,100,1.408163,0,0.3492804761904762
100,100,1.408163,0,0.34383614285714287
30,100,1.346939,3,0.34918285714285713
100,100,1.346939,3,0.3456512857142857
30,100,1.346939,4,0.3494209523809524
100,100,1.346939,4,0.3463495714285714
30,100,1.408163,1,0.3491885714285714
100,100,1.408163,1,0.34460157142857145
30,100,1.469388,0,0.3482985714285714
100,100,1.469388,0,0.341877
30,100,1.408163,2,0.3491761904761905
100,100,1.408163,2,0.34395128571428574
30,100,1.408163,3,0.3491690476190476
100,100,1.408163,3,0.34400842857142855
30,100,1.408163,4,0.3493652380952381
100,100,1.408163,4,0.3441925714285714
30,100,1.469388,1,0.3486461904761905
100,100,1.469388,1,0.341084
30,100,1.469388,2,0.34879
100,100,1.469388,2,0.341805
30,100,1.469388,3,0.34899714285714284
100,100,1.469388,3,0.34202171428571426
30,100,1.469388,4,0.348522380952381
100,100,1.469388,4,0.3414101428571429
30,100,1.530612,0,0.3473395238095238
100,100,1.530612,0,0.33921028571428574
30,100,1.530612,1,0.34716714285714284
100,100,1.530612,1,0.33919
30,100,1.530612,2,0.3475747619047619
100,100,1.530612,2,0.3393402857142857
30,100,1.591837,1,0.34633619047619046
100,100,1.591837,1,0.33725714285714287
30,100,1.530612,4,0.34728714285714285
100,100,1.530612,4,0.33922314285714283
30,100,1.591837,2,0.34634095238095236
100,100,1.591837,2,0.3368424285714286
30,100,1.530612,3,0.34715761904761905
100,100,1.530612,3,0.33940657142857145
30,100,1.591837,0,0.3463395238095238
100,100,1.591837,0,0.3374577142857143
30,100,1.591837,3,0.3461052380952381
100,100,1.591837,3,0.3373857142857143
30,100,1.653061,1,0.34510142857142856
100,100,1.653061,1,0.3347025714285714
30,100,1.591837,4,0.3458890476190476
100,100,1.591837,4,0.33680171428571426
30,100,1.653061,0,0.3445642857142857
100,100,1.653061,0,0.3349942857142857
30,100,1.653061,2,0.34522142857142857
100,100,1.653061,2,0.33502571428571426
30,100,1.714286,0,0.3436533333333333
100,100,1.714286,0,0.33254742857142855
30,100,1.653061,4,0.3452547619047619
100,100,1.653061,4,0.33501914285714285
30,100,1.653061,3,0.34480190476190475
100,100,1.653061,3,0.3350854285714286
30,100,1.714286,1,0.34368571428571426
100,100,1.714286,1,0.33263842857142856
30,100,1.714286,4,0.34406285714285717
100,100,1.714286,4,0.33307328571428574
30,100,1.714286,2,0.3438009523809524
100,100,1.714286,2,0.3325084285714286
30,100,1.77551,1,0.3418085714285714
100,100,1.77551,1,0.33014985714285716
30,100,1.77551,0,0.3421814285714286
100,100,1.77551,0,0.3303595714285714
30,100,1.714286,3,0.3436104761904762
100,100,1.714286,3,0.33290457142857144
30,100,1.77551,2,0.3419042857142857
100,100,1.77551,2,0.33054585714285717
30,100,1.836735,0,0.3405609523809524
100,100,1.836735,0,0.328478
30,100,1.77551,3,0.341922380952381
100,100,1.77551,3,0.3310642857142857
30,100,1.77551,4,0.34172380952380954
100,100,1.77551,4,0.3308655714285714
30,100,1.836735,1,0.3403590476190476
100,100,1.836735,1,0.328486
30,100,1.836735,3,0.3405052380952381
100,100,1.836735,3,0.3283597142857143
30,100,1.836735,4,0.34059333333333336
100,100,1.836735,4,0.32825114285714285
30,100,1.836735,2,0.3406742857142857
100,100,1.836735,2,0.32838428571428574
30,100,1.897959,2,0.3391142857142857
100,100,1.897959,2,0.32636971428571426
30,100,1.897959,0,0.33839
100,100,1.897959,0,0.3261014285714286
30,100,1.897959,1,0.3392390476190476
100,100,1.897959,1,0.3260454285714286
30,100,1.959184,0,0.33700285714285716
100,100,1.959184,0,0.32385085714285716
30,100,1.897959,4,0.33884380952380955
100,100,1.897959,4,0.326575
30,100,1.897959,3,0.3387890476190476
100,100,1.897959,3,0.32581971428571427
30,100,1.959184,1,0.3367490476190476
100,100,1.959184,1,0.32398985714285716
30,100,1.959184,2,0.33721904761904764
100,100,1.959184,2,0.32332285714285713
30,100,2.020408,0,0.3353442857142857
100,100,2.020408,0,0.32088357142857143
30,100,1.959184,3,0.3371838095238095
100,100,1.959184,3,0.32316214285714284
30,100,1.959184,4,0.3369066666666667
100,100,1.959184,4,0.3233985714285714
30,100,2.020408,1,0.33514333333333335
100,100,2.020408,1,0.32112142857142856
30,100,2.020408,3,0.335147619047619
100,100,2.020408,3,0.32123285714285715
30,100,2.020408,2,0.33552
100,100,2.020408,2,0.32148657142857145
30,100,2.020408,4,0.3352133333333333
100,100,2.020408,4,0.3207302857142857
30,100,2.081633,1,0.3340795238095238
100,100,2.081633,1,0.31909771428571426
30,100,2.081633,2,0.33477523809523807
100,100,2.081633,2,0.319247
30,100,2.081633,0,0.33394761904761905
100,100,2.081633,0,0.31874914285714284
30,100,2.081633,3,0.33382
100,100,2.081633,3,0.319322
30,100,2.081633,4,0.3338885714285714
100,100,2.081633,4,0.3189024285714286
30,100,2.142857,1,0.3326571428571429
100,100,2.142857,1,0.317528
30,100,2.142857,0,0.3322514285714286
100,100,2.142857,0,0.317881
30,100,2.142857,2,0.33258809523809524
100,100,2.142857,2,0.31753985714285715
30,100,2.204082,0,0.33079238095238095
100,100,2.204082,0,0.3161304285714286
30,100,2.142857,4,0.33260142857142855
100,100,2.142857,4,0.31719514285714284
30,100,2.204082,1,0.33105142857142855
100,100,2.204082,1,0.31639428571428574
30,100,2.142857,3,0.33213095238095236
100,100,2.142857,3,0.3171457142857143
30,100,2.204082,2,0.33074190476190474
100,100,2.204082,2,0.3159617142857143
30,100,2.204082,4,0.33081714285714287
100,100,2.204082,4,0.31575642857142855
30,100,2.265306,0,0.32914
100,100,2.265306,0,0.31405314285714286
30,100,2.204082,3,0.3308904761904762
100,100,2.204082,3,0.315914
30,100,2.265306,1,0.329147619047619
100,100,2.265306,1,0.313886
30,100,2.265306,2,0.3289447619047619
100,100,2.265306,2,0.31386142857142857
30,100,2.265306,4,0.3290409523809524
100,100,2.265306,4,0.31367885714285715
30,100,2.326531,0,0.3267695238095238
100,100,2.326531,0,0.3116832857142857
30,100,2.265306,3,0.32903809523809524
100,100,2.265306,3,0.314154
30,100,2.326531,1,0.32702809523809523
100,100,2.326531,1,0.3111805714285714
30,100,2.326531,2,0.32710761904761904
100,100,2.326531,2,0.31150285714285714
30,100,2.326531,3,0.32715333333333335
100,100,2.326531,3,0.3118154285714286
30,100,2.387755,0,0.3250861904761905
100,100,2.387755,0,0.3092991428571429
30,100,2.326531,4,0.32670666666666665
100,100,2.326531,4,0.31124014285714285
30,100,2.387755,2,0.32509
100,100,2.387755,2,0.3093097142857143
30,100,2.387755,1,0.3249747619047619
100,100,2.387755,1,0.3091812857142857
30,100,2.387755,4,0.3247847619047619
100,100,2.387755,4,0.30909057142857144
30,100,2.387755,3,0.3247547619047619
100,100,2.387755,3,0.308582
30,100,2.44898,0,0.3238490476190476
100,100,2.44898,0,0.3072741428571429
30,100,2.44898,2,0.32397761904761907
100,100,2.44898,2,0.30784385714285717
30,100,2.44898,1,0.3238933333333333
100,100,2.44898,1,0.3066037142857143
30,100,2.44898,4,0.3236171428571429
100,100,2.44898,4,0.307772
30,100,2.510204,0,0.3215509523809524
100,100,2.510204,0,0.3058011428571429
30,100,2.44898,3,0.32386714285714285
100,100,2.44898,3,0.307531
30,100,2.510204,3,0.32159666666666664
100,100,2.510204,3,0.3051827142857143
30,100,2.510204,1,0.3216995238095238
100,100,2.510204,1,0.3053492857142857
30,100,2.510204,2,0.3212909523809524
100,100,2.510204,2,0.3055187142857143
30,100,2.510204,4,0.3212747619047619
100,100,2.510204,4,0.3056464285714286
30,100,2.571429,2,0.3199633333333333
100,100,2.571429,2,0.3042077142857143
30,100,2.571429,0,0.32013714285714284
100,100,2.571429,0,0.30365457142857144
30,100,2.571429,1,0.3198309523809524
100,100,2.571429,1,0.303558
30,100,2.632653,0,0.31816
100,100,2.632653,0,0.30224214285714285
30,100,2.571429,3,0.3203019047619048
100,100,2.571429,3,0.30376728571428574
30,100,2.571429,4,0.3205485714285714
100,100,2.571429,4,0.30363157142857145
30,100,2.632653,1,0.3183804761904762
100,100,2.632653,1,0.3015015714285714
30,100,2.632653,3,0.31830238095238095
100,100,2.632653,3,0.30264514285714283
30,100,2.632653,2,0.31831714285714285
100,100,2.632653,2,0.3016882857142857
30,100,2.693878,2,0.3170047619047619
100,100,2.693878,2,0.3002524285714286
30,100,2.693878,0,0.31695666666666666
100,100,2.693878,0,0.30029242857142857
30,100,2.693878,1,0.31617428571428574
100,100,2.693878,1,0.30003142857142856
30,100,2.632653,4,0.3180890476190476
100,100,2.632653,4,0.30186785714285713
30,100,2.693878,3,0.3163152380952381
100,100,2.693878,3,0.3002117142857143
30,100,2.693878,4,0.31643809523809524
100,100,2.693878,4,0.3003622857142857
30,100,2.755102,0,0.31472333333333335
100,100,2.755102,0,0.298541
30,100,2.755102,1,0.31521666666666665
100,100,2.755102,1,0.2984137142857143
30,100,2.755102,2,0.3150219047619048
100,100,2.755102,2,0.29855657142857145
30,100,2.816327,1,0.3135904761904762
100,100,2.816327,1,0.2975785714285714
30,100,2.755102,3,0.31498809523809523
100,100,2.755102,3,0.2986272857142857
30,100,2.816327,0,0.3134304761904762
100,100,2.816327,0,0.2964957142857143
30,100,2.755102,4,0.31507619047619045
100,100,2.755102,4,0.298875
30,100,2.816327,3,0.31316666666666665
100,100,2.816327,3,0.2974532857142857
30,100,2.816327,2,0.31319285714285716
100,100,2.816327,2,0.29712114285714286
30,100,2.877551,0,0.3120171428571429
100,100,2.877551,0,0.29556571428571426
30,100,2.816327,4,0.31340238095238093
100,100,2.816327,4,0.2970298571428571
30,100,2.877551,1,0.31213238095238094
100,100,2.877551,1,0.29546228571428573
30,100,2.877551,2,0.3117352380952381
100,100,2.877551,2,0.2947822857142857
30,100,2.877551,3,0.3116085714285714
100,100,2.877551,3,0.29548914285714284
30,100,2.938776,0,0.3105247619047619
100,100,2.938776,0,0.293548
30,100,2.877551,4,0.3118395238095238
100,100,2.877551,4,0.2955174285714286
30,100,2.938776,2,0.3103385714285714
100,100,2.938776,2,0.293806
30,100,2.938776,1,0.31049571428571426
100,100,2.938776,1,0.2930694285714286
30,100,2.938776,4,0.31061714285714287
100,100,2.938776,4,0.29313357142857144
30,100,3.0,1,0.3090866666666667
100,100,3.0,1,0.2924792857142857
30,100,2.938776,3,0.3105804761904762
100,100,2.938776,3,0.29358814285714285
30,100,3.0,3,0.30881857142857144
100,100,3.0,3,0.29212757142857143
30,100,3.0,0,0.30900809523809525
100,100,3.0,0,0.2920772857142857
30,100,3.0,2,0.3087885714285714
100,100,3.0,2,0.29155657142857144
30,100,3.0,4,0.3092995238095238
100,100,3.0,4,0.2925061428571429
