dataset,gamma,rho,k,measure,eff_size,eff_over_k,no_mean,no_std,n_seeds
mnist,1.285714,100,100,participation_ratio,21.971822188502884,0.21971822188502885,0.3487221428571428,0.00036498090528750364,5
mnist,1.285714,100,100,two_pow_entropy,52.779378660382505,0.527793786603825,0.3487221428571428,0.00036498090528750364,5
mnist,1.5,100,10,thr_c0.25,82.89365714285714,8.289365714285713,0.39012199999999997,0.00017004345182983753,5
mnist,1.5,100,10,thr_c0.5,57.09185714285714,5.709185714285714,0.39012199999999997,0.00017004345182983753,5
mnist,1.5,100,10,thr_c1.0,37.93924285714286,3.7939242857142856,0.39012199999999997,0.00017004345182983753,5
mnist,1.5,100,10,participation_ratio,14.64919795494766,1.464919795494766,0.39012199999999997,0.00017004345182983753,5
mnist,1.5,100,10,two_pow_entropy,33.72311714879521,3.372311714879521,0.39012199999999997,0.00017004345182983753,5
mnist,1.5,100,30,thr_c0.25,82.89365714285714,2.7631219047619044,0.3475654285714286,0.00014380655941441064,5
mnist,1.5,100,30,thr_c0.5,57.09185714285714,1.9030619047619046,0.3475654285714286,0.00014380655941441064,5
mnist,1.5,100,30,thr_c1.0,37.93924285714286,1.2646414285714287,0.3475654285714286,0.00014380655941441064,5
mnist,1.5,100,30,participation_ratio,14.64919795494766,0.4883065984982553,0.3475654285714286,0.00014380655941441064,5
mnist,1.5,100,30,two_pow_entropy,33.72311714879521,1.1241039049598405,0.3475654285714286,0.00014380655941441064,5
mnist,1.5,100,100,thr_c0.25,82.89365714285714,0.8289365714285714,0.34013011428571427,0.00018039981447115873,5
mnist,1.5,100,100,thr_c0.5,57.09185714285714,0.5709185714285714,0.34013011428571427,0.00018039981447115873,5
mnist,1.5,100,100,thr_c1.0,37.93924285714286,0.3793924285714286,0.34013011428571427,0.00018039981447115873,5
mnist,1.5,100,100,participation_ratio,14.64919795494766,0.1464919795494766,0.34013011428571427,0.00018039981447115873,5
mnist,1.5,100,100,two_pow_entropy,33.72311714879521,0.3372311714879521,0.34013011428571427,0.00018039981447115873,5
mnist,1.714286,100,10,thr_c0.25,64.24855714285714,6.424855714285714,0.39469885714285713,0.00021877842672437013,5
mnist,1.714286,100,10,thr_c0.5,45.58952857142857,4.558952857142858,0.39469885714285713,0.00021877842672437013,5
mnist,1.714286,100,10,thr_c1.0,31.34507142857143,3.134507142857143,0.39469885714285713,0.00021877842672437013,5
mnist,1.714286,100,10,participation_ratio,10.58943881842522,1.058943881842522,0.39469885714285713,0.00021877842672437013,5
mnist,1.714286,100,10,two_pow_entropy,22.877196419469705,2.2877196419469703,0.39469885714285713,0.00021877842672437013,5
mnist,1.714286,100,30,thr_c0.25,64.24855714285714,2.1416185714285714,0.34376266666666666,0.0001628603731230742,5
mnist,1.714286,100,30,thr_c0.5,45.58952857142857,1.5196509523809525,0.34376266666666666,0.0001628603731230742,5
mnist,1.714286,100,30,thr_c1.0,31.34507142857143,1.0448357142857143,0.34376266666666666,0.0001628603731230742,5
mnist,1.714286,100,30,participation_ratio,10.58943881842522,0.3529812939475073,0.34376266666666666,0.0001628603731230742,5
mnist,1.714286,100,30,two_pow_entropy,22.877196419469705,0.7625732139823235,0.34376266666666666,0.0001628603731230742,5
mnist,1.714286,100,100,thr_c0.25,64.24855714285714,0.6424855714285713,0.33273442857142854,0.00021864754976996033,5
mnist,1.714286,100,100,thr_c0.5,45.58952857142857,0.4558952857142857,0.33273442857142854,0.00021864754976996033,5
mnist,1.714286,100,100,thr_c1.0,31.34507142857143,0.3134507142857143,0.33273442857142854,0.00021864754976996033,5
mnist,1.714286,100,100,participation_ratio,10.58943881842522,0.1058943881842522,0.33273442857142854,0.00021864754976996033,5
mnist,1.714286,100,100,two_pow_entropy,22.877196419469705,0.22877196419469706,0.33273442857142854,0.00021864754976996033,5
mnist,1.928571,100,10,thr_c0.25,51.12042857142857,5.112042857142857,0.39511742857142856,0.00016111195245695347,5
mnist,1.928571,100,10,thr_c0.5,37.1195,3.7119500000000003,0.39511742857142856,0.00016111195245695347,5
mnist,1.928571,100,10,thr_c1.0,26.2136,2.62136,0.39511742857142856,0.00016111195245695347,5
mnist,1.928571,100,10,participation_ratio,8.150820120298858,0.8150820120298858,0.39511742857142856,0.00016111195245695347,5
mnist,1.928571,100,10,two_pow_entropy,16.50849390521065,1.6508493905210648,0.39511742857142856,0.00016111195245695347,5
mnist,1.928571,100,30,thr_c0.25,51.12042857142857,1.7040142857142857,0.3378179047619047,8.501225735282504e-05,5
mnist,1.928571,100,30,thr_c0.5,37.1195,1.2373166666666668,0.3378179047619047,8.501225735282504e-05,5
mnist,1.928571,100,30,thr_c1.0,26.2136,0.8737866666666666,0.3378179047619047,8.501225735282504e-05,5
mnist,1.928571,100,30,participation_ratio,8.150820120298858,0.27169400400996196,0.3378179047619047,8.501225735282504e-05,5
mnist,1.928571,100,30,two_pow_entropy,16.50849390521065,0.5502831301736884,0.3378179047619047,8.501225735282504e-05,5
mnist,1.928571,100,100,thr_c0.25,51.12042857142857,0.5112042857142857,0.3248675142857143,0.00022161668691316936,5
mnist,1.928571,100,100,thr_c0.5,37.1195,0.371195,0.3248675142857143,0.00022161668691316936,5
mnist,1.928571,100,100,thr_c1.0,26.2136,0.262136,0.3248675142857143,0.00022161668691316936,5
mnist,1.928571,100,100,participation_ratio,8.150820120298858,0.08150820120298859,0.3248675142857143,0.00022161668691316936,5
mnist,1.928571,100,100,two_pow_entropy,16.50849390521065,0.1650849390521065,0.3248675142857143,0.00022161668691316936,5
mnist,2.142857,100,10,thr_c0.25,41.635128571428574,4.163512857142857,0.3930885714285714,0.00017908611541570348,5
mnist,2.142857,100,10,thr_c0.5,30.7987,3.07987,0.3930885714285714,0.00017908611541570348,5
mnist,2.142857,100,10,thr_c1.0,22.223642857142856,2.222364285714286,0.3930885714285714,0.00017908611541570348,5
mnist,2.142857,100,10,participation_ratio,6.581522807014161,0.6581522807014161,0.3930885714285714,0.00017908611541570348,5
mnist,2.142857,100,10,two_pow_entropy,12.567719312351162,1.2567719312351162,0.3930885714285714,0.00017908611541570348,5
mnist,2.142857,100,30,thr_c0.25,41.635128571428574,1.3878376190476192,0.3324458095238095,0.00021262326556900177,5
mnist,2.142857,100,30,thr_c0.5,30.7987,1.0266233333333334,0.3324458095238095,0.00021262326556900177,5
mnist,2.142857,100,30,thr_c1.0,22.223642857142856,0.7407880952380952,0.3324458095238095,0.00021262326556900177,5
mnist,2.142857,100,30,participation_ratio,6.581522807014161,0.2193840935671387,0.3324458095238095,0.00021262326556900177,5
mnist,2.142857,100,30,two_pow_entropy,12.567719312351162,0.4189239770783721,0.3324458095238095,0.00021262326556900177,5
mnist,2.142857,100,100,thr_c0.25,41.635128571428574,0.41635128571428576,0.31745794285714285,0.0002672623506624889,5
mnist,2.142857,100,100,thr_c0.5,30.7987,0.307987,0.31745794285714285,0.0002672623506624889,5
mnist,2.142857,100,100,thr_c1.0,22.223642857142856,0.22223642857142856,0.31745794285714285,0.0002672623506624889,5
mnist,2.142857,100,100,participation_ratio,6.581522807014161,0.0658152280701416,0.31745794285714285,0.0002672623506624889,5
mnist,2.142857,100,100,two_pow_entropy,12.567719312351162,0.1256771931235116,0.31745794285714285,0.0002672623506624889,5
mnist,2.357143,100,10,thr_c0.25,34.56774285714286,3.4567742857142862,0.38963771428571425,0.00020434584529612418,5
mnist,2.357143,100,10,thr_c0.5,25.99412857142857,2.5994128571428567,0.38963771428571425,0.00020434584529612418,5
mnist,2.357143,100,10,thr_c1.0,19.0937,1.9093699999999998,0.38963771428571425,0.00020434584529612418,5
mnist,2.357143,100,10,participation_ratio,5.512849929015148,0.5512849929015148,0.38963771428571425,0.00020434584529612418,5
mnist,2.357143,100,10,two_pow_entropy,9.99401800236955,0.999401800236955,0.38963771428571425,0.00020434584529612418,5
mnist,2.357143,100,30,thr_c0.25,34.56774285714286,1.1522580952380954,0.3259993333333333,0.00013121189869170458,5
mnist,2.357143,100,30,thr_c0.5,25.99412857142857,0.8664709523809523,0.3259993333333333,0.00013121189869170458,5
mnist,2.357143,100,30,thr_c1.0,19.0937,0.6364566666666666,0.3259993333333333,0.00013121189869170458,5
mnist,2.357143,100,30,participation_ratio,5.512849929015148,0.18376166430050492,0.3259993333333333,0.00013121189869170458,5
mnist,2.357143,100,30,two_pow_entropy,9.99401800236955,0.33313393341231834,0.3259993333333333,0.00013121189869170458,5
mnist,2.357143,100,100,thr_c0.25,34.56774285714286,0.3456774285714286,0.3107324285714286,0.0002713155403750032,5
mnist,2.357143,100,100,thr_c0.5,25.99412857142857,0.2599412857142857,0.3107324285714286,0.0002713155403750032,5
mnist,2.357143,100,100,thr_c1.0,19.0937,0.190937,0.3107324285714286,0.0002713155403750032,5
mnist,2.357143,100,100,participation_ratio,5.512849929015148,0.05512849929015148,0.3107324285714286,0.0002713155403750032,5
mnist,2.357143,100,100,two_pow_entropy,9.99401800236955,0.09994018002369551,0.3107324285714286,0.0002713155403750032,5
mnist,2.571429,100,10,thr_c0.25,29.23597142857143,2.923597142857143,0.38608885714285707,0.00022877740719051318,5
mnist,2.571429,100,10,thr_c0.5,22.2704,2.2270399999999997,0.38608885714285707,0.00022877740719051318,5
mnist,2.571429,100,10,thr_c1.0,16.613814285714287,1.6613814285714288,0.38608885714285707,0.00022877740719051318,5
mnist,2.571429,100,10,participation_ratio,4.7508534814577885,0.47508534814577885,0.38608885714285707,0.00022877740719051318,5
mnist,2.571429,100,10,two_pow_entropy,8.229699806047181,0.8229699806047182,0.38608885714285707,0.00022877740719051318,5
mnist,2.571429,100,30,thr_c0.25,29.23597142857143,0.9745323809523809,0.32015638095238097,0.0002524011851728177,5
mnist,2.571429,100,30,thr_c0.5,22.2704,0.7423466666666666,0.32015638095238097,0.0002524011851728177,5
mnist,2.571429,100,30,thr_c1.0,16.613814285714287,0.5537938095238096,0.32015638095238097,0.0002524011851728177,5
mnist,2.571429,100,30,participation_ratio,4.7508534814577885,0.1583617827152596,0.32015638095238097,0.0002524011851728177,5
mnist,2.571429,100,30,two_pow_entropy,8.229699806047181,0.27432332686823935,0.32015638095238097,0.0002524011851728177,5
mnist,2.571429,100,100,thr_c0.25,29.23597142857143,0.2923597142857143,0.30376382857142853,0.0002318796908321548,5
mnist,2.571429,100,100,thr_c0.5,22.2704,0.22270399999999999,0.30376382857142853,0.0002318796908321548,5
mnist,2.571429,100,100,thr_c1.0,16.613814285714287,0.16613814285714287,0.30376382857142853,0.0002318796908321548,5
mnist,2.571429,100,100,participation_ratio,4.7508534814577885,0.04750853481457788,0.30376382857142853,0.0002318796908321548,5
mnist,2.571429,100,100,two_pow_entropy,8.229699806047181,0.0822969980604718,0.30376382857142853,0.0002318796908321548,5
mnist,2.785714,100,10,thr_c0.25,25.09301428571429,2.509301428571429,0.38217599999999996,0.00025329083066299817,5
mnist,2.785714,100,10,thr_c0.5,19.341157142857146,1.9341157142857146,0.38217599999999996,0.00025329083066299817,5
mnist,2.785714,100,10,thr_c1.0,14.623357142857143,1.4623357142857143,0.38217599999999996,0.00025329083066299817,5
mnist,2.785714,100,10,participation_ratio,4.1867866223978645,0.41867866223978645,0.38217599999999996,0.00025329083066299817,5
mnist,2.785714,100,10,two_pow_entropy,6.969167744225602,0.6969167744225602,0.38217599999999996,0.00025329083066299817,5
mnist,2.785714,100,30,thr_c0.25,25.09301428571429,0.8364338095238096,0.3141426666666667,0.00016200909803404373,5
mnist,2.785714,100,30,thr_c0.5,19.341157142857146,0.6447052380952382,0.3141426666666667,0.00016200909803404373,5
mnist,2.785714,100,30,thr_c1.0,14.623357142857143,0.4874452380952381,0.3141426666666667,0.00016200909803404373,5
mnist,2.785714,100,30,participation_ratio,4.1867866223978645,0.13955955407992882,0.3141426666666667,0.00016200909803404373,5
mnist,2.785714,100,30,two_pow_entropy,6.969167744225602,0.23230559147418672,0.3141426666666667,0.00016200909803404373,5
mnist,2.785714,100,100,thr_c0.25,25.09301428571429,0.2509301428571429,0.297969,0.0003404072351086131,5
mnist,2.785714,100,100,thr_c0.5,19.341157142857146,0.19341157142857146,0.297969,0.0003404072351086131,5
mnist,2.785714,100,100,thr_c1.0,14.623357142857143,0.14623357142857143,0.297969,0.0003404072351086131,5
mnist,2.785714,100,100,participation_ratio,4.1867866223978645,0.041867866223978645,0.297969,0.0003404072351086131,5
mnist,2.785714,100,100,two_pow_entropy,6.969167744225602,0.06969167744225602,0.297969,0.0003404072351086131,5
mnist,3.0,100,10,thr_c0.25,21.82014285714286,2.1820142857142857,0.37866685714285714,0.00023467111158436018,5
mnist,3.0,100,10,thr_c0.5,17.001814285714286,1.7001814285714285,0.37866685714285714,0.00023467111158436018,5
mnist,3.0,100,10,thr_c1.0,13.0095,1.3009499999999998,0.37866685714285714,0.00023467111158436018,5
mnist,3.0,100,10,participation_ratio,3.756166431868545,0.3756166431868545,0.37866685714285714,0.00023467111158436018,5
mnist,3.0,100,10,two_pow_entropy,6.036720907769511,0.603672090776951,0.37866685714285714,0.00023467111158436018,5
mnist,3.0,100,30,thr_c0.25,21.82014285714286,0.7273380952380953,0.30900028571428567,0.00018703428329922673,5
mnist,3.0,100,30,thr_c0.5,17.001814285714286,0.5667271428571429,0.30900028571428567,0.00018703428329922673,5
mnist,3.0,100,30,thr_c1.0,13.0095,0.43365,0.30900028571428567,0.00018703428329922673,5
mnist,3.0,100,30,participation_ratio,3.756166431868545,0.12520554772895148,0.30900028571428567,0.00018703428329922673,5
mnist,3.0,100,30,two_pow_entropy,6.036720907769511,0.2012240302589837,0.30900028571428567,0.00018703428329922673,5
mnist,3.0,100,100,thr_c0.25,21.82014285714286,0.21820142857142857,0.2921493714285714,0.00034444526948919477,5
mnist,3.0,100,100,thr_c0.5,17.001814285714286,0.17001814285714287,0.2921493714285714,0.00034444526948919477,5
mnist,3.0,100,100,thr_c1.0,13.0095,0.130095,0.2921493714285714,0.00034444526948919477,5
mnist,3.0,100,100,participation_ratio,3.756166431868545,0.03756166431868545,0.2921493714285714,0.00034444526948919477,5
mnist,3.0,100,100,two_pow_entropy,6.036720907769511,0.06036720907769511,0.2921493714285714,0.00034444526948919477,5
mnist,0.0,125,10,thr_c0.25,375.0,37.5,0.0808842857142857,0.00015534031107505538,5
mnist,0.0,125,10,thr_c0.5,375.0,37.5,0.0808842857142857,0.00015534031107505538,5
mnist,0.0,125,10,thr_c1.0,375.0,37.5,0.0808842857142857,0.00015534031107505538,5
mnist,0.0,125,10,participation_ratio,375.0,37.5,0.0808842857142857,0.00015534031107505538,5
mnist,0.0,125,10,two_pow_entropy,375.0000000000004,37.50000000000004,0.0808842857142857,0.00015534031107505538,5
mnist,0.0,125,30,thr_c0.25,375.0,12.5,0.1523242857142857,0.00016968611812642395,5
mnist,0.0,125,30,thr_c0.5,375.0,12.5,0.1523242857142857,0.00016968611812642395,5
mnist,0.0,125,30,thr_c1.0,375.0,12.5,0.1523242857142857,0.00016968611812642395,5
mnist,0.0,125,30,participation_ratio,375.0,12.5,0.1523242857142857,0.00016968611812642395,5
mnist,0.0,125,30,two_pow_entropy,375.0000000000004,12.500000000000012,0.1523242857142857,0.00016968611812642395,5
mnist,0.0,125,100,thr_c0.25,375.0,3.75,0.27331779999999994,0.00022884795059119578,5
mnist,0.0,125,100,thr_c0.5,375.0,3.75,0.27331779999999994,0.00022884795059119578,5
mnist,0.0,125,100,thr_c1.0,375.0,3.75,0.27331779999999994,0.00022884795059119578,5
mnist,0.0,125,100,participation_ratio,375.0,3.75,0.27331779999999994,0.00022884795059119578,5
mnist,0.0,125,100,two_pow_entropy,375.0000000000004,3.750000000000004,0.27331779999999994,0.00022884795059119578,5
mnist,0.214286,125,10,thr_c0.25,375.0,37.5,0.09855571428571422,8.212981262883588e-05,5
mnist,0.214286,125,10,thr_c0.5,374.96614285714287,37.49661428571429,0.09855571428571422,8.212981262883588e-05,5
mnist,0.214286,125,10,thr_c1.0,138.5821,13.85821,0.09855571428571422,8.212981262883588e-05,5
mnist,0.214286,125,10,participation_ratio,345.2847482463177,34.52847482463177,0.09855571428571422,8.212981262883588e-05,5
mnist,0.214286,125,10,two_pow_entropy,360.7392904221808,36.073929042218076,0.09855571428571422,8.212981262883588e-05,5
mnist,0.214286,125,30,thr_c0.25,375.0,12.5,0.17451523809523803,0.00011798112766565494,5
mnist,0.214286,125,30,thr_c0.5,374.96614285714287,12.498871428571428,0.17451523809523803,0.00011798112766565494,5
mnist,0.214286,125,30,thr_c1.0,138.5821,4.6194033333333335,0.17451523809523803,0.00011798112766565494,5
mnist,0.214286,125,30,participation_ratio,345.2847482463177,11.50949160821059,0.17451523809523803,0.00011798112766565494,5
mnist,0.214286,125,30,two_pow_entropy,360.7392904221808,12.024643014072693,0.17451523809523803,0.00011798112766565494,5
mnist,0.214286,125,100,thr_c0.25,375.0,3.75,0.2920923428571428,0.00012095425345384699,5
mnist,0.214286,125,100,thr_c0.5,374.96614285714287,3.7496614285714287,0.2920923428571428,0.00012095425345384699,5
mnist,0.214286,125,100,thr_c1.0,138.5821,1.385821,0.2920923428571428,0.00012095425345384699,5
mnist,0.214286,125,100,participation_ratio,345.2847482463177,3.4528474824631767,0.2920923428571428,0.00012095425345384699,5
mnist,0.214286,125,100,two_pow_entropy,360.7392904221808,3.6073929042218076,0.2920923428571428,0.00012095425345384699,5
mnist,0.428571,125,10,thr_c0.25,374.81782857142855,37.48178285714285,0.1319322857142857,0.00022189830360517203,5
mnist,0.428571,125,10,thr_c0.5,331.9264,33.19264,0.1319322857142857,0.00022189830360517203,5
mnist,0.428571,125,10,thr_c1.0,121.00921428571428,12.100921428571429,0.1319322857142857,0.00022189830360517203,5
mnist,0.428571,125,10,participation_ratio,256.83805513128823,25.683805513128824,0.1319322857142857,0.00022189830360517203,5
mnist,0.428571,125,10,two_pow_entropy,314.9262802026114,31.49262802026114,0.1319322857142857,0.00022189830360517203,5
mnist,0.428571,125,30,thr_c0.25,374.81782857142855,12.493927619047618,0.21031790476190473,0.00026516765757029874,5
mnist,0.428571,125,30,thr_c0.5,331.9264,11.064213333333333,0.21031790476190473,0.00026516765757029874,5
mnist,0.428571,125,30,thr_c1.0,121.00921428571428,4.033640476190476,0.21031790476190473,0.00026516765757029874,5
mnist,0.428571,125,30,participation_ratio,256.83805513128823,8.561268504376274,0.21031790476190473,0.00026516765757029874,5
mnist,0.428571,125,30,two_pow_entropy,314.9262802026114,10.49754267342038,0.21031790476190473,0.00026516765757029874,5
mnist,0.428571,125,100,thr_c0.25,374.81782857142855,3.7481782857142854,0.31737531428571425,0.00028187179601327987,5
mnist,0.428571,125,100,thr_c0.5,331.9264,3.319264,0.31737531428571425,0.00028187179601327987,5
mnist,0.428571,125,100,thr_c1.0,121.00921428571428,1.2100921428571427,0.31737531428571425,0.00028187179601327987,5
mnist,0.428571,125,100,participation_ratio,256.83805513128823,2.5683805513128823,0.31737531428571425,0.00028187179601327987,5
mnist,0.428571,125,100,two_pow_entropy,314.9262802026114,3.1492628020261138,0.31737531428571425,0.00028187179601327987,5
mnist,0.642857,125,10,thr_c0.25,357.5633285714286,35.75633285714286,0.19064028571428568,0.00047929659344688813,5
mnist,0.642857,125,10,thr_c0.5,223.20945714285716,22.320945714285717,0.19064028571428568,0.00047929659344688813,5
mnist,0.642857,125,10,thr_c1.0,103.23845714285714,10.323845714285714,0.19064028571428568,0.00047929659344688813,5
mnist,0.642857,125,10,participation_ratio,153.35318320475844,15.335318320475844,0.19064028571428568,0.00047929659344688813,5
mnist,0.642857,125,10,two_pow_entropy,244.4214658653123,24.44214658653123,0.19064028571428568,0.00047929659344688813,5
mnist,0.642857,125,30,thr_c0.25,357.5633285714286,11.91877761904762,0.2601945714285714,0.00043692634953805206,5
mnist,0.642857,125,30,thr_c0.5,223.20945714285716,7.440315238095239,0.2601945714285714,0.00043692634953805206,5
mnist,0.642857,125,30,thr_c1.0,103.23845714285714,3.441281904761905,0.2601945714285714,0.00043692634953805206,5
mnist,0.642857,125,30,participation_ratio,153.35318320475844,5.111772773491948,0.2601945714285714,0.00043692634953805206,5
mnist,0.642857,125,30,two_pow_entropy,244.4214658653123,8.14738219551041,0.2601945714285714,0.00043692634953805206,5
mnist,0.642857,125,100,thr_c0.25,357.5633285714286,3.575633285714286,0.3429362,0.00036239192449443,5
mnist,0.642857,125,100,thr_c0.5,223.20945714285716,2.2320945714285716,0.3429362,0.00036239192449443,5
mnist,0.642857,125,100,thr_c1.0,103.23845714285714,1.0323845714285715,0.3429362,0.00036239192449443,5
mnist,0.642857,125,100,participation_ratio,153.35318320475844,1.5335318320475844,0.3429362,0.00036239192449443,5
mnist,0.642857,125,100,two_pow_entropy,244.4214658653123,2.4442146586531233,0.3429362,0.00036239192449443,5
mnist,0.857143,125,10,thr_c0.25,270.25381428571427,27.02538142857143,0.2699497142857143,0.0003725799736093004,5
mnist,0.857143,125,10,thr_c0.5,159.48992857142858,15.948992857142859,0.2699497142857143,0.0003725799736093004,5
mnist,0.857143,125,10,thr_c1.0,86.28405714285714,8.628405714285714,0.2699497142857143,0.0003725799736093004,5
mnist,0.857143,125,10,participation_ratio,81.78388358297171,8.178388358297171,0.2699497142857143,0.0003725799736093004,5
mnist,0.857143,125,10,two_pow_entropy,168.61350231087215,16.861350231087215,0.2699497142857143,0.0003725799736093004,5
mnist,0.857143,125,30,thr_c0.25,270.25381428571427,9.008460476190475,0.3102722857142857,0.00025513846669644795,5
mnist,0.857143,125,30,thr_c0.5,159.48992857142858,5.3163309523809525,0.3102722857142857,0.00025513846669644795,5
mnist,0.857143,125,30,thr_c1.0,86.28405714285714,2.876135238095238,0.3102722857142857,0.00025513846669644795,5
mnist,0.857143,125,30,participation_ratio,81.78388358297171,2.726129452765724,0.3102722857142857,0.00025513846669644795,5
mnist,0.857143,125,30,two_pow_entropy,168.61350231087215,5.620450077029072,0.3102722857142857,0.00025513846669644795,5
mnist,0.857143,125,100,thr_c0.25,270.25381428571427,2.7025381428571427,0.35816862857142856,0.00026996622010912224,5
mnist,0.857143,125,100,thr_c0.5,159.48992857142858,1.5948992857142859,0.35816862857142856,0.00026996622010912224,5
mnist,0.857143,125,100,thr_c1.0,86.28405714285714,0.8628405714285714,0.35816862857142856,0.00026996622010912224,5
mnist,0.857143,125,100,participation_ratio,81.78388358297171,0.8178388358297171,0.35816862857142856,0.00026996622010912224,5
mnist,0.857143,125,100,two_pow_entropy,168.61350231087215,1.6861350231087215,0.35816862857142856,0.00026996622010912224,5
mnist,1.071429,125,10,thr_c0.25,190.1176142857143,19.01176142857143,0.3329668571428571,0.0003543103678058369,5
mnist,1.071429,125,10,thr_c0.5,119.23861428571428,11.923861428571428,0.3329668571428571,0.0003543103678058369,5
mnist,1.071429,125,10,thr_c1.0,71.00272857142858,7.1002728571428575,0.3329668571428571,0.0003543103678058369,5
mnist,1.071429,125,10,participation_ratio,44.715800032549325,4.471580003254933,0.3329668571428571,0.0003543103678058369,5
mnist,1.071429,125,10,two_pow_entropy,106.6014268669065,10.66014268669065,0.3329668571428571,0.0003543103678058369,5
mnist,1.071429,125,30,thr_c0.25,190.1176142857143,6.33725380952381,0.3385692380952381,0.00012581439015856867,5
mnist,1.071429,125,30,thr_c0.5,119.23861428571428,3.9746204761904758,0.3385692380952381,0.00012581439015856867,5
mnist,1.071429,125,30,thr_c1.0,71.00272857142858,2.366757619047619,0.3385692380952381,0.00012581439015856867,5
mnist,1.071429,125,30,participation_ratio,44.715800032549325,1.4905266677516442,0.3385692380952381,0.00012581439015856867,5
mnist,1.071429,125,30,two_pow_entropy,106.6014268669065,3.5533808955635497,0.3385692380952381,0.00012581439015856867,5
mnist,1.071429,125,100,thr_c0.25,190.1176142857143,1.901176142857143,0.3592096285714286,0.00013197660893551446,5
mnist,1.071429,125,100,thr_c0.5,119.23861428571428,1.1923861428571427,0.3592096285714286,0.00013197660893551446,5
mnist,1.071429,125,100,thr_c1.0,71.00272857142858,0.7100272857142857,0.3592096285714286,0.00013197660893551446,5
mnist,1.071429,125,100,participation_ratio,44.715800032549325,0.44715800032549324,0.3592096285714286,0.00013197660893551446,5
mnist,1.071429,125,100,two_pow_entropy,106.6014268669065,1.066014268669065,0.3592096285714286,0.00013197660893551446,5
mnist,1.285714,125,10,thr_c0.25,138.0398,13.803980000000001,0.36939857142857135,0.00016678472009492616,5
mnist,1.285714,125,10,thr_c0.5,91.35692857142855,9.135692857142855,0.36939857142857135,0.00016678472009492616,5
mnist,1.285714,125,10,thr_c1.0,57.975028571428574,5.797502857142858,0.36939857142857135,0.00016678472009492616,5
mnist,1.285714,125,10,participation_ratio,26.75651315402348,2.675651315402348,0.36939857142857135,0.00016678472009492616,5
mnist,1.285714,125,10,two_pow_entropy,65.5753966704203,6.557539667042031,0.36939857142857135,0.00016678472009492616,5
mnist,1.285714,125,30,thr_c0.25,138.0398,4.601326666666667,0.3478378095238095,0.0001673018101863071,5
mnist,1.285714,125,30,thr_c0.5,91.35692857142855,3.045230952380952,0.3478378095238095,0.0001673018101863071,5
mnist,1.285714,125,30,thr_c1.0,57.975028571428574,1.9325009523809524,0.3478378095238095,0.0001673018101863071,5
mnist,1.285714,125,30,participation_ratio,26.75651315402348,0.8918837718007827,0.3478378095238095,0.0001673018101863071,5
mnist,1.285714,125,30,two_pow_entropy,65.5753966704203,2.1858465556806768,0.3478378095238095,0.0001673018101863071,5
mnist,1.285714,125,100,thr_c0.25,138.0398,1.3803980000000002,0.3516182,0.00021691748830995967,5
mnist,1.285714,125,100,thr_c0.5,91.35692857142855,0.9135692857142855,0.3516182,0.00021691748830995967,5
mnist,1.285714,125,100,thr_c1.0,57.975028571428574,0.5797502857142858,0.3516182,0.00021691748830995967,5
mnist,1.285714,125,100,participation_ratio,26.75651315402348,0.2675651315402348,0.3516182,0.00021691748830995967,5
mnist,1.285714,125,100,two_pow_entropy,65.5753966704203,0.655753966704203,0.3516182,0.00021691748830995967,5
mnist,1.5,125,10,thr_c0.25,103.69972857142857,10.369972857142857,0.3852851428571428,0.00018039548390202253,5
mnist,1.5,125,10,thr_c0.5,71.4184,7.14184,0.3852851428571428,0.00018039548390202253,5
mnist,1.5,125,10,thr_c1.0,47.41418571428572,4.741418571428572,0.3852851428571428,0.00018039548390202253,5
mnist,1.5,125,10,participation_ratio,17.622457466929195,1.7622457466929196,0.3852851428571428,0.00018039548390202253,5
mnist,1.5,125,10,two_pow_entropy,41.5969198742634,4.15969198742634,0.3852851428571428,0.00018039548390202253,5
mnist,1.5,125,30,thr_c0.25,103.69972857142857,3.456657619047619,0.34855076190476186,0.000236320355994975,5
mnist,1.5,125,30,thr_c0.5,71.4184,2.3806133333333337,0.34855076190476186,0.000236320355994975,5
mnist,1.5,125,30,thr_c1.0,47.41418571428572,1.5804728571428575,0.34855076190476186,0.000236320355994975,5
mnist,1.5,125,30,participation_ratio,17.622457466929195,0.5874152488976399,0.34855076190476186,0.000236320355994975,5
mnist,1.5,125,30,two_pow_entropy,41.5969198742634,1.3865639958087799,0.34855076190476186,0.000236320355994975,5
mnist,1.5,125,100,thr_c0.25,103.69972857142857,1.0369972857142857,0.3438642285714285,0.00015354304322388356,5
mnist,1.5,125,100,thr_c0.5,71.4184,0.714184,0.3438642285714285,0.00015354304322388356,5
mnist,1.5,125,100,thr_c1.0,47.41418571428572,0.4741418571428572,0.3438642285714285,0.00015354304322388356,5
mnist,1.5,125,100,participation_ratio,17.622457466929195,0.17622457466929195,0.3438642285714285,0.00015354304322388356,5
mnist,1.5,125,100,two_pow_entropy,41.5969198742634,0.415969198742634,0.3438642285714285,0.00015354304322388356,5
mnist,1.714286,125,10,thr_c0.25,80.261,8.0261,0.39255,0.00016612510653243816,5
mnist,1.714286,125,10,thr_c0.5,56.9077,5.69077,0.39255,0.00016612510653243816,5
