k,rho,gamma,seed,no_at_k
30,100,1.285714,2,0.3821171428571429
100,100,1.285714,2,0.4068164285714286
30,100,1.285714,3,0.3817752380952381
100,100,1.285714,3,0.406576
30,100,1.285714,0,0.38220571428571426
100,100,1.285714,0,0.40739142857142857
30,100,1.285714,4,0.38258333333333333
100,100,1.285714,4,0.4078252857142857
30,100,1.346939,2,0.3826747619047619
100,100,1.346939,2,0.40488671428571427
30,100,1.346939,1,0.38271761904761903
100,100,1.346939,1,0.4051527142857143
30,100,1.346939,0,0.3830009523809524
100,100,1.346939,0,0.4051854285714286
30,100,1.346939,3,0.3824914285714286
100,100,1.346939,3,0.40472414285714287
30,100,1.346939,4,0.38303095238095236
100,100,1.346939,4,0.4048917142857143
30,100,1.408163,0,0.38263
100,100,1.408163,0,0.4031392857142857
30,100,1.408163,2,0.38302380952380954
100,100,1.408163,2,0.40354671428571426
30,100,1.408163,1,0.3824180952380952
100,100,1.408163,1,0.4029517142857143
30,100,1.408163,3,0.3828176190476191
100,100,1.408163,3,0.4030814285714286
30,100,1.408163,4,0.38231809523809523
100,100,1.408163,4,0.40309814285714285
30,100,1.469388,1,0.38212238095238094
100,100,1.469388,1,0.40062057142857144
30,100,1.469388,2,0.3825290476190476
100,100,1.469388,2,0.4005787142857143
30,100,1.469388,0,0.38265571428571427
100,100,1.469388,0,0.401143
30,100,1.469388,3,0.38217238095238093
100,100,1.469388,3,0.40048028571428573
30,100,1.530612,3,0.3814747619047619
100,100,1.530612,3,0.39817142857142857
30,100,1.469388,4,0.3820257142857143
100,100,1.469388,4,0.4003554285714286
30,100,1.530612,2,0.38136238095238095
100,100,1.530612,2,0.39867714285714284
30,100,1.530612,0,0.3813019047619048
100,100,1.530612,0,0.3981432857142857
30,100,1.530612,1,0.3815485714285714
100,100,1.530612,1,0.39867342857142857
30,100,1.530612,4,0.3814842857142857
100,100,1.530612,4,0.3986132857142857
30,100,1.591837,1,0.3808114285714286
100,100,1.591837,1,0.396692
30,100,1.591837,2,0.3806895238095238
100,100,1.591837,2,0.3964845714285714
30,100,1.653061,1,0.3796504761904762
100,100,1.653061,1,0.39397771428571426
30,100,1.591837,3,0.3806357142857143
100,100,1.591837,3,0.39639514285714283
30,100,1.591837,0,0.3805609523809524
100,100,1.591837,0,0.39634842857142855
30,100,1.591837,4,0.3808252380952381
100,100,1.591837,4,0.395913
30,100,1.653061,0,0.3792947619047619
100,100,1.653061,0,0.3942482857142857
30,100,1.653061,2,0.3795719047619048
100,100,1.653061,2,0.3942218571428571
30,100,1.653061,3,0.37988714285714287
100,100,1.653061,3,0.39373614285714287
30,100,1.653061,4,0.3796819047619048
100,100,1.653061,4,0.39392614285714284
30,100,1.714286,0,0.37778
100,100,1.714286,0,0.3915525714285714
30,100,1.714286,4,0.3781161904761905
100,100,1.714286,4,0.39133142857142855
30,100,1.714286,2,0.37835380952380954
100,100,1.714286,2,0.3917474285714286
30,100,1.77551,0,0.37717047619047617
100,100,1.77551,0,0.3890341428571429
30,100,1.77551,1,0.3769438095238095
100,100,1.77551,1,0.3893285714285714
30,100,1.714286,1,0.3779561904761905
100,100,1.714286,1,0.39102842857142855
30,100,1.714286,3,0.3783552380952381
100,100,1.714286,3,0.3915042857142857
30,100,1.77551,3,0.37690619047619045
100,100,1.77551,3,0.3892447142857143
30,100,1.77551,2,0.37670238095238096
100,100,1.77551,2,0.388572
30,100,1.77551,4,0.3774047619047619
100,100,1.77551,4,0.38903371428571426
30,100,1.836735,1,0.37536
100,100,1.836735,1,0.3871725714285714
30,100,1.836735,0,0.37545761904761904
100,100,1.836735,0,0.3868502857142857
30,100,1.836735,2,0.37544
100,100,1.836735,2,0.3866394285714286
30,100,1.897959,0,0.37378809523809525
100,100,1.897959,0,0.38459514285714286
30,100,1.897959,1,0.3739790476190476
100,100,1.897959,1,0.38426414285714283
30,100,1.836735,3,0.3754619047619048
100,100,1.836735,3,0.3869867142857143
30,100,1.836735,4,0.3752447619047619
100,100,1.836735,4,0.3871204285714286
30,100,1.897959,3,0.3737190476190476
100,100,1.897959,3,0.3843884285714286
30,100,1.897959,2,0.37345190476190476
100,100,1.897959,2,0.3837397142857143
30,100,1.897959,4,0.3737490476190476
100,100,1.897959,4,0.3849524285714286
30,100,1.959184,1,0.3718795238095238
100,100,1.959184,1,0.3821178571428571
30,100,1.959184,3,0.37252
100,100,1.959184,3,0.382472
30,100,1.959184,2,0.371887619047619
100,100,1.959184,2,0.3816915714285714
30,100,1.959184,0,0.3721942857142857
100,100,1.959184,0,0.38199571428571427
30,100,1.959184,4,0.372002380952381
100,100,1.959184,4,0.382006
30,100,2.020408,1,0.3704509523809524
100,100,2.020408,1,0.37939085714285714
30,100,2.020408,0,0.370562380952381
100,100,2.020408,0,0.37919071428571427
30,100,2.020408,2,0.37072428571428573
100,100,2.020408,2,0.3791278571428571
30,100,2.020408,3,0.3706995238095238
100,100,2.020408,3,0.379628
30,100,2.020408,4,0.37068809523809526
100,100,2.020408,4,0.3796455714285714
30,100,2.081633,3,0.3692509523809524
100,100,2.081633,3,0.3774254285714286
30,100,2.081633,4,0.3688485714285714
100,100,2.081633,4,0.37683585714285717
30,100,2.081633,0,0.3687728571428571
100,100,2.081633,0,0.3779302857142857
30,100,2.081633,1,0.3689357142857143
100,100,2.081633,1,0.3772134285714286
30,100,2.081633,2,0.36861571428571427
100,100,2.081633,2,0.3771144285714286
30,100,2.142857,1,0.3671261904761905
100,100,2.142857,1,0.37447085714285716
30,100,2.142857,0,0.3674266666666667
100,100,2.142857,0,0.375518
30,100,2.142857,2,0.3674561904761905
100,100,2.142857,2,0.3745677142857143
30,100,2.142857,3,0.3674852380952381
100,100,2.142857,3,0.3749872857142857
30,100,2.142857,4,0.36770761904761906
100,100,2.142857,4,0.37470257142857144
30,100,2.204082,2,0.3658861904761905
100,100,2.204082,2,0.37323942857142856
30,100,2.204082,0,0.36591761904761905
100,100,2.204082,0,0.373196
30,100,2.204082,1,0.3660685714285714
100,100,2.204082,1,0.3727872857142857
30,100,2.204082,3,0.36576095238095235
100,100,2.204082,3,0.37284142857142855
30,100,2.204082,4,0.36566714285714286
100,100,2.204082,4,0.37209714285714285
30,100,2.265306,0,0.36407761904761904
100,100,2.265306,0,0.3709125714285714
30,100,2.265306,1,0.3641214285714286
100,100,2.265306,1,0.37141785714285713
30,100,2.265306,2,0.36395190476190475
100,100,2.265306,2,0.37090014285714284
30,100,2.326531,0,0.36266857142857145
100,100,2.326531,0,0.36910914285714286
30,100,2.265306,3,0.3638119047619048
100,100,2.265306,3,0.370794
30,100,2.265306,4,0.36421714285714285
100,100,2.265306,4,0.3704111428571429
30,100,2.326531,2,0.36246809523809526
100,100,2.326531,2,0.36885
30,100,2.326531,1,0.36238714285714285
100,100,2.326531,1,0.3691527142857143
30,100,2.326531,4,0.36245190476190475
100,100,2.326531,4,0.3692667142857143
30,100,2.326531,3,0.3624623809523809
100,100,2.326531,3,0.3681027142857143
30,100,2.387755,0,0.36056285714285713
100,100,2.387755,0,0.3664955714285714
30,100,2.387755,1,0.3610709523809524
100,100,2.387755,1,0.3669432857142857
30,100,2.387755,2,0.3609585714285714
100,100,2.387755,2,0.3666068571428571
30,100,2.387755,4,0.36111952380952383
100,100,2.387755,4,0.3663032857142857
30,100,2.387755,3,0.3612766666666667
100,100,2.387755,3,0.3669981428571429
30,100,2.44898,0,0.3596557142857143
100,100,2.44898,0,0.36501114285714287
30,100,2.44898,1,0.3593142857142857
100,100,2.44898,1,0.36514214285714286
30,100,2.44898,3,0.3595233333333333
100,100,2.44898,3,0.36528985714285717
30,100,2.44898,2,0.3593595238095238
100,100,2.44898,2,0.36506157142857143
30,100,2.44898,4,0.3590052380952381
100,100,2.44898,4,0.3648242857142857
30,100,2.510204,0,0.35764523809523807
100,100,2.510204,0,0.36380671428571426
30,100,2.510204,1,0.35772571428571426
100,100,2.510204,1,0.3634955714285714
30,100,2.510204,2,0.3578
100,100,2.510204,2,0.36312628571428573
30,100,2.510204,3,0.3578490476190476
100,100,2.510204,3,0.3633072857142857
30,100,2.571429,0,0.3561542857142857
100,100,2.571429,0,0.3617832857142857
30,100,2.510204,4,0.35800809523809524
100,100,2.510204,4,0.3631938571428571
30,100,2.571429,1,0.35597047619047617
100,100,2.571429,1,0.36165714285714284
30,100,2.571429,3,0.3560904761904762
100,100,2.571429,3,0.3616904285714286
30,100,2.571429,2,0.35647047619047617
100,100,2.571429,2,0.36114485714285716
30,100,2.632653,0,0.35498380952380953
100,100,2.632653,0,0.35994657142857145
30,100,2.571429,4,0.3558180952380952
100,100,2.571429,4,0.36149328571428574
30,100,2.632653,2,0.3547104761904762
100,100,2.632653,2,0.3600285714285714
30,100,2.632653,1,0.35436
100,100,2.632653,1,0.35987685714285716
30,100,2.632653,3,0.3547133333333333
100,100,2.632653,3,0.36009214285714286
30,100,2.632653,4,0.3545895238095238
100,100,2.632653,4,0.36046314285714287
30,100,2.693878,0,0.35324666666666665
100,100,2.693878,0,0.35811657142857145
30,100,2.693878,1,0.3533804761904762
100,100,2.693878,1,0.35875757142857145
30,100,2.693878,2,0.3531157142857143
100,100,2.693878,2,0.3583111428571429
30,100,2.755102,0,0.3520447619047619
100,100,2.755102,0,0.356317
30,100,2.693878,4,0.35314904761904764
100,100,2.693878,4,0.3582757142857143
30,100,2.755102,1,0.35151
100,100,2.755102,1,0.35612985714285716
30,100,2.693878,3,0.3531142857142857
100,100,2.693878,3,0.3577722857142857
30,100,2.755102,2,0.3519085714285714
100,100,2.755102,2,0.3563567142857143
30,100,2.755102,4,0.3514304761904762
100,100,2.755102,4,0.35601957142857144
30,100,2.816327,0,0.3503966666666667
100,100,2.816327,0,0.3544137142857143
30,100,2.755102,3,0.3516090476190476
100,100,2.755102,3,0.35615928571428573
30,100,2.816327,1,0.3502119047619048
100,100,2.816327,1,0.353891
30,100,2.816327,2,0.34979
100,100,2.816327,2,0.3541202857142857
30,100,2.816327,3,0.350577619047619
100,100,2.816327,3,0.3545662857142857
30,100,2.877551,0,0.34878761904761907
100,100,2.877551,0,0.3530864285714286
30,100,2.816327,4,0.34982238095238094
100,100,2.816327,4,0.35444057142857144
30,100,2.877551,1,0.34884857142857145
100,100,2.877551,1,0.353162
30,100,2.938776,0,0.34722380952380955
100,100,2.938776,0,0.350849
30,100,2.877551,3,0.3490547619047619
100,100,2.877551,3,0.3536447142857143
30,100,2.877551,2,0.34857666666666665
100,100,2.877551,2,0.352898
30,100,2.877551,4,0.3488509523809524
100,100,2.877551,4,0.35364742857142856
30,100,2.938776,1,0.34698
100,100,2.938776,1,0.3506491428571429
30,100,2.938776,3,0.34729190476190475
100,100,2.938776,3,0.35154357142857146
30,100,2.938776,2,0.34745
100,100,2.938776,2,0.3514568571428571
30,100,2.938776,4,0.34695238095238096
100,100,2.938776,4,0.3508844285714286
30,100,3.0,1,0.34550333333333333
100,100,3.0,1,0.3487828571428571
30,100,3.0,0,0.3454090476190476
100,100,3.0,0,0.3488408571428571
30,100,3.0,2,0.3454457142857143
100,100,3.0,2,0.3497474285714286
30,100,3.0,4,0.3455066666666667
100,100,3.0,4,0.3498455714285714
30,100,3.0,3,0.3456266666666667
100,100,3.0,3,0.34999014285714286
