seed,perplexity,gamma,global_spearman
1497586439,30,1.2,0.4590433378366198
1497586439,30,1.5,0.5472729047143087
1497586439,30,2.0,0.6529280388269252
432652533,30,0.0,0.31738656795457126
432652533,30,0.5,0.4036942409459645
432652533,30,0.7,0.41171212565337784
432652533,30,1.0,0.43812115108059607
432652533,30,1.2,0.457791001123622
432652533,30,1.5,0.5419964763451851
432652533,30,2.0,0.6519844770673004
202244314,30,0.0,0.31706975611691884
202244314,30,0.5,0.4019025562985412
202244314,30,0.7,0.4152606839415303
202244314,30,1.0,0.44054183496837224
202244314,30,1.2,0.47319365132495045
202244314,30,1.5,0.5470974426095484
202244314,30,2.0,0.6502604944938153
191664964,50,0.0,0.3126170422822468
191664964,50,0.5,0.3310951592737608
191664964,50,0.7,0.3940253066848642
191664964,50,1.0,0.4137178728638136
191664964,50,1.2,0.4076385826854301
191664964,50,1.5,0.424217186167298
191664964,50,2.0,0.46202189091776247
1662057958,50,0.0,0.3128858690818609
1662057958,50,0.5,0.330910377657006
1662057958,50,0.7,0.39208093691796936
1662057958,50,1.0,0.40734575753773594
1662057958,50,1.2,0.41016045842539445
1662057958,50,1.5,0.427821569010135
1662057958,50,2.0,0.4625125381943916
1405681632,50,0.0,0.3129074953037541
1405681632,50,0.5,0.3306967632099906
1405681632,50,0.7,0.3936908886033003
1405681632,50,1.0,0.413858098318864
1405681632,50,1.2,0.4083676309483705
1405681632,50,1.5,0.4251899419175182
1405681632,50,2.0,0.4603419440276272
942484272,50,0.0,0.3126050853544452
942484272,50,0.5,0.33101229302722784
942484272,50,0.7,0.3924732178402411
942484272,50,1.0,0.407423807619012
942484272,50,1.2,0.40368535314452997
942484272,50,1.5,0.4248062062578357
942484272,50,2.0,0.4622956666534594
929893138,50,0.0,0.3127568362123445
929893138,50,0.5,0.3311838528441291
929893138,50,0.7,0.3937956600025106
929893138,50,1.0,0.4146547663663588
929893138,50,1.2,0.4058723387213448
929893138,50,1.5,0.4252982160719164
929893138,50,2.0,0.4637610609674081
1843824993,50,0.0,0.3130793969314107
1843824993,50,0.5,0.3309624626539304
1843824993,50,0.7,0.39342746076738194
1843824993,50,1.0,0.41410013950561636
1843824993,50,1.2,0.409091670182541
1843824993,50,1.5,0.42761596760369025
1843824993,50,2.0,0.4624145462563745
184566854,50,0.0,0.31313155379467444
184566854,50,0.5,0.3312653755402583
184566854,50,0.7,0.3913849024198369
184566854,50,1.0,0.4148919391529443
184566854,50,1.2,0.40827074535132546
184566854,50,1.5,0.430347969486723
184566854,50,2.0,0.4640813768407428
1497586439,50,0.0,0.31325571971290456
1497586439,50,0.5,0.33119569954245287
1497586439,50,0.7,0.38989030408515746
1497586439,50,1.0,0.40743326281681425
1497586439,50,1.2,0.40953783900141033
1497586439,50,1.5,0.4241579836776997
1497586439,50,2.0,0.46227836454705473
432652533,50,0.0,0.3128538438467966
432652533,50,0.5,0.3312207268869033
432652533,50,0.7,0.3936784970051069
432652533,50,1.0,0.4110845368954689
432652533,50,1.2,0.40983919225881893
432652533,50,1.5,0.426963316166089
432652533,50,2.0,0.4612548774887457
202244314,50,0.0,0.3129100795031665
202244314,50,0.5,0.33123950576473815
202244314,50,0.7,0.3943128673967096
202244314,50,1.0,0.41433504690489165
202244314,50,1.2,0.4071321304060873
202244314,50,1.5,0.4252396197136648
202244314,50,2.0,0.46379141911971244
191664964,100,0.0,0.3068197899640516
191664964,100,0.5,0.31224599033911155
191664964,100,0.7,0.3130029939609546
191664964,100,1.0,0.32409837070080055
191664964,100,1.2,0.3431407720279377
191664964,100,1.5,0.3974016119746989
191664964,100,2.0,0.40169993238446666
1662057958,100,0.0,0.3072519302215808
1662057958,100,0.5,0.31181222878686926
1662057958,100,0.7,0.3127680678037522
1662057958,100,1.0,0.32398586017868003
1662057958,100,1.2,0.34420687171548464
1662057958,100,1.5,0.39688194618903294
1662057958,100,2.0,0.39815952934395693
1405681632,100,0.0,0.30510245245013157
1405681632,100,0.5,0.3119758995949863
1405681632,100,0.7,0.31295474048202
1405681632,100,1.0,0.32407905888325544
1405681632,100,1.2,0.3448512948704458
1405681632,100,1.5,0.3968627522824337
1405681632,100,2.0,0.4047595379940788
942484272,100,0.0,0.30860088583071726
942484272,100,0.5,0.31200480517072776
942484272,100,0.7,0.31272889689881944
942484272,100,1.0,0.3245687910868179
942484272,100,1.2,0.34794402169964517
942484272,100,1.5,0.395573808494782
942484272,100,2.0,0.40286199409995044
929893138,100,0.0,0.31326654139560933
929893138,100,0.5,0.3119089170683037
929893138,100,0.7,0.3127254908639987
929893138,100,1.0,0.3245845886623239
929893138,100,1.2,0.3489524597986953
929893138,100,1.5,0.3958558134299285
929893138,100,2.0,0.4016860020362634
1843824993,100,0.0,0.3120153695624276
1843824993,100,0.5,0.3118027737050914
1843824993,100,0.7,0.3126132333007109
1843824993,100,1.0,0.3239845086295917
1843824993,100,1.2,0.34312513848298254
1843824993,100,1.5,0.3954060659418086
1843824993,100,2.0,0.402056016532709
184566854,100,0.0,0.3048081186935923
184566854,100,0.5,0.3118724497042107
184566854,100,0.7,0.31275415955280966
184566854,100,1.0,0.3241030667100093
184566854,100,1.2,0.3440737902604895
184566854,100,1.5,0.3962919310133299
184566854,100,2.0,0.40231052788189836
1497586439,100,0.0,0.31421550463018993
1497586439,100,0.5,0.31189138004587813
1497586439,100,0.7,0.31268369852309646
1497586439,100,1.0,0.3242614455533099
1497586439,100,1.2,0.3442389038043504
1497586439,100,1.5,0.3962811419882303
1497586439,100,2.0,0.4032191690089266
432652533,100,0.0,0.3068054161716691
432652533,100,0.5,0.3120997233501278
432652533,100,0.7,0.3126263032845679
432652533,100,1.0,0.32422007938357794
432652533,100,1.2,0.34550380408119963
432652533,100,1.5,0.39612558160378125
432652533,100,2.0,0.4034913135673252
202244314,100,0.0,0.3153062693000353
202244314,100,0.5,0.31192821063835213
202244314,100,0.7,0.31266485773568653
202244314,100,1.0,0.32383963305228725
202244314,100,1.2,0.3444896980863248
202244314,100,1.5,0.3960428416557119
202244314,100,2.0,0.40409083383540007
191664964,200,0.0,0.6918438401016235
191664964,200,0.5,0.5307454795827076
191664964,200,0.7,0.30985179394987844
191664964,200,1.0,0.3173912343892326
191664964,200,1.2,0.3147054739510583
191664964,200,1.5,0.3105089848132532
191664964,200,2.0,0.32391788297271795
1662057958,200,0.0,0.6741745443219376
1662057958,200,0.5,0.5794248210997308
1662057958,200,0.7,0.3099506509843287
1662057958,200,1.0,0.31735291147456746
1662057958,200,1.2,0.31446598586579916
1662057958,200,1.5,0.3105482578413924
1662057958,200,2.0,0.3240036923063866
1405681632,200,0.0,0.6786588871672965
1405681632,200,0.5,0.5433014574484113
1405681632,200,0.7,0.3100789831217883
1405681632,200,1.0,0.317156229430172
1405681632,200,1.2,0.31415854249640646
1405681632,200,1.5,0.30994572174855917
1405681632,200,2.0,0.3240905170018653
942484272,200,0.0,0.6867748025999977
942484272,200,0.5,0.543408340669874
942484272,200,0.7,0.31071104502053637
942484272,200,1.0,0.31725735042148745
942484272,200,1.2,0.3142722415602015
942484272,200,1.5,0.3099190960595257
942484272,200,2.0,0.324204574682027
929893138,200,0.0,0.6796941109791346
929893138,200,0.5,0.5748961817784888
929893138,200,0.7,0.3099146391259599
929893138,200,1.0,0.31737308518529644
929893138,200,1.2,0.31416682061435525
929893138,200,1.5,0.31049297546309423
929893138,200,2.0,0.3241486544154832
1843824993,200,0.0,0.6982360826932252
1843824993,200,0.5,0.5932491051552898
1843824993,200,0.7,0.310609311204389
1843824993,200,1.0,0.3172221967134591
1843824993,200,1.2,0.31435126054573226
1843824993,200,1.5,0.3101742169666082
1843824993,200,2.0,0.32374752878914914
184566854,200,0.0,0.6814047835935811
184566854,200,0.5,0.5717200875496323
184566854,200,0.7,0.3108766726472751
184566854,200,1.0,0.31737515105864295
184566854,200,1.2,0.31408214265001644
184566854,200,1.5,0.31038018158995595
184566854,200,2.0,0.3237133229711701
1497586439,200,0.0,0.6779836709641524
1497586439,200,0.5,0.5908267199481659
1497586439,200,0.7,0.3133230201825636
1497586439,200,1.0,0.3172728100977855
1497586439,200,1.2,0.31451688732934374
1497586439,200,1.5,0.31053618569129543
1497586439,200,2.0,0.32383965242540863
432652533,200,0.0,0.7004185688604422
432652533,200,0.5,0.5644407942602229
432652533,200,0.7,0.3138521290942475
432652533,200,1.0,0.3174320340444008
432652533,200,1.2,0.31440885934715107
432652533,200,1.5,0.3101997432701584
432652533,200,2.0,0.3239727442600148
202244314,200,0.0,0.6797904858019439
202244314,200,0.5,0.5675795767646084
202244314,200,0.7,0.30951457140989935
202244314,200,1.0,0.31719228112779324
202244314,200,1.2,0.31414495181712565
202244314,200,1.5,0.3105787652789294
202244314,200,2.0,0.3232695513704045
